original_path	current_or_archive_path	status	sha256	bytes
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R26.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R26.tsv	CURRENT_IDENTICAL	fb63db5a47a87decec1c20a97ffab331eff7ff2107bd8ebb45161982066a187d	21478
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R27.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R27.tsv	CURRENT_IDENTICAL	623bd467f393c321658e346950a6a84a9abde69dac70a21f3de22acb61cbbf72	22442
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R28.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R28.tsv	CURRENT_IDENTICAL	f624ab5a032e15fbe4ddbc0721c615ac5cc88fc4c46244343b20f64cf26ae9de	23442
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R29.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R29.tsv	CURRENT_IDENTICAL	84fe3eee3c574b5ba05b3dcaa7a202ff2487fe8c99030da5f76e532e86e6d7aa	24516
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R30.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R30.tsv	CURRENT_IDENTICAL	b8fab45c7e9feac04ea672f199e3e19c6b90b97c20f2297308b3da8bacaa467b	25725
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R31.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R31.tsv	CURRENT_IDENTICAL	743eed0fcf02de9d3c95ddb06ef5e18f086cefd3014c4d773b443068a4e40be8	26540
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R32.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R32.tsv	CURRENT_IDENTICAL	97be44bd311e7421c014edd0fe1f67b1ae524011e624beef9d17da90b8339c80	27378
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R33.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R33.tsv	CURRENT_IDENTICAL	34c31a78699ce9367dd828a82a5ad4417b94be5f42bcf784795e0b34ce0a0798	28273
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R34.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R34.tsv	CURRENT_IDENTICAL	9adfa1ef954eeb0c0cb0f7a59b2976b91669f646edac3ed09b3860f6f6cc8a06	29334
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R35.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R35.tsv	CURRENT_IDENTICAL	5463413d8757fc6de6cff6ab099cfecf4ed21a4299d28b752c5556ad8c638681	30281
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R36.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R36.tsv	CURRENT_IDENTICAL	082bb3caef33fad1bef3aeda47875707a5fd98885ab0e301d7dcf62df6d2da42	31268
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R4.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R4.tsv	CURRENT_IDENTICAL	35e31b76e74182b9a37602d36fac4ae8222e6c7d94a0725c7343f5457be12fe3	2295
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R5.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R5.tsv	CURRENT_IDENTICAL	500dea4a5d63a430b10225ec7ce75003f8b29f8d8b877d1d862be50438ab4eea	2934
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R6.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R6.tsv	CURRENT_IDENTICAL	745904438312eb1aacf5cf3579f1a0489fed6298b2bc6d074e3916fd2150fe59	3681
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R7.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R7.tsv	CURRENT_IDENTICAL	47ec53f09b3280dcba26e2cede55e3f2446b72070c2c89c4c00acf667b6a9943	4369
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R8.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R8.tsv	CURRENT_IDENTICAL	2ec57e82814d0b7e2306956f4ec5686c5d3310858eef0b9fc01e5f82789ab65f	5075
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R9.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R9.tsv	CURRENT_IDENTICAL	8fd673abbdfb59d6a98b6409af9fd9d0cbad8f94961c58c1318aa1a0ba9082ed	5884
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R1.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R1.md	CURRENT_IDENTICAL	27a28b336bc45b7d3deb8cd54a0fb8988ab9403b74f53e0a2504350d64a7495d	1148
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R1.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R1.tsv	CURRENT_IDENTICAL	ac2fce76f90d17f5877b9dde3441c06a4b24a2fff214074096842de8693ded5b	49246
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R10.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R10.md	CURRENT_IDENTICAL	16ef5f8a13908a376be6be024a59816bb80b7d4dabb70a072a59775f567d5cdc	1131
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R10.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R10.tsv	CURRENT_IDENTICAL	6789b94eeacde4c730a2d2374af984d44c2f478e2a394a49d1f7bff8aa361217	62687
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R11.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R11.md	CURRENT_IDENTICAL	c004a9a9ed94ca96f0297b99851bd8b721dff4ad94852711b6b8ff369a2dce4c	1142
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R11.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R11.tsv	CURRENT_IDENTICAL	6819c272d9145603cf843e6497cc7184d4c98977cf556bde589d80ca4bac1547	63867
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R12.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R12.md	CURRENT_IDENTICAL	69dde955b2f1943d7a738bf6dd686f5cb1799f6de5d91f383c07eaef1a543db6	1077
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R12.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R12.tsv	CURRENT_IDENTICAL	5d9349152140609e2ec6b6d3259f253147aac5a2d3979f96aea2490031a488b9	65079
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R13.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R13.md	CURRENT_IDENTICAL	6836b63ed55f766933a27526c3b38fd9e60940fe97036aa68a0eaf5b6690d656	1255
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R13.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R13.tsv	CURRENT_IDENTICAL	885f9b91c40bd836951748d5519dde9237e263223936b3aac6bee35ce2ae7857	67772
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R14.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R14.md	CURRENT_IDENTICAL	2581c371bcf079d180e8529939e594c487a4f1f5400ba55153a57cd20762a088	670
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R14.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R14.tsv	CURRENT_IDENTICAL	82291988197ff0385e9d6fb056468e16e0793acab2de1a14bb84d1a68a906d4f	68641
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R15.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R15.md	CURRENT_IDENTICAL	cb2865d601fca9ea9cab9025e81b66baa751b21de7b1d7492b310626d71a88c5	1183
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R15.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R15.tsv	CURRENT_IDENTICAL	42b4d067470069eb89ff33d517a1f96af0866f1a7448a7834d15436b9f3f7736	70216
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R16.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R16.md	CURRENT_IDENTICAL	1466ec4cff9ae709ca43331bacb21552ecf862103953b6cbf9b43e479f2c4a9b	992
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R16.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R16.tsv	CURRENT_IDENTICAL	c3a6ab5f9315cc21d550d946ff2003edaa5804c3a11fb6193033ec3d49a0e8d0	71146
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R17.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R17.md	CURRENT_IDENTICAL	abc22a0b2bc4cb6fcebaf9dc8988e7b85b1e4a9746b48bfd8fe3303679046262	1180
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R17.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R17.tsv	CURRENT_IDENTICAL	f9e828e09ba148f3905f01c10c3ef945927bfed90472519bad46e2ed7c7cf307	72248
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R18.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R18.md	CURRENT_IDENTICAL	3d6359933f3f4c0cd40784751cc1a71df70a2093d500027e9c08dcf71c43a1e5	1718
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R18.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R18.tsv	CURRENT_IDENTICAL	d300b991803773ef0d68cc4b2577118e9b3500548e89930afd2aacca17528a0a	73785
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R19.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R19.md	CURRENT_IDENTICAL	f67ab149551f2a1fbb11a9a27ea10fc75d3293cb368b3ddb54cac18317963110	1050
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R19.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R19.tsv	CURRENT_IDENTICAL	4f18c7c5012db35f6555e9e684df7eb00480649db6a78146560e9e68ffdeb839	75077
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R2.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R2.md	CURRENT_IDENTICAL	e4143d88b2614260a9e0531b7946ce48ccf74d7619d64292a2faf271817a11a3	1530
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R2.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R2.tsv	CURRENT_IDENTICAL	01572c84a62278664c14579fd51dc61182639744e43abedd255789bb2156ccb4	53090
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R20.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R20.md	CURRENT_IDENTICAL	9edc1d0d107b6107e518f6492caa9a35e7b73586084065e4fd72d08ac910c633	1139
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R20.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R20.tsv	CURRENT_IDENTICAL	ac7dc704dfc415814a9d4f53ef563cc41f02dbed2f8b9b7c513f3bf01cad9af4	76879
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R21.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R21.md	CURRENT_IDENTICAL	a6cb603a12c9c9a41bf172caa90815a0c0ab248e0cdbdd49fcea5bb1c521145b	1067
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R21.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R21.tsv	CURRENT_IDENTICAL	948aa85d3136ab6ce380e7857dbd19c04658885e3d07e5da5b193b5df1884e6c	78280
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R22.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R22.md	CURRENT_IDENTICAL	edd584e082843340104eb34d0556e6b03d6301058a1963d292c600569f4f1840	972
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R22.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R22.tsv	CURRENT_IDENTICAL	3a31e53aae7fb681f0d3d7a0e7269170b492494e84994a69c322f01ef5d6fc08	79557
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R23.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R23.md	CURRENT_IDENTICAL	7870ed1f31e23812b546050c5b23ff518fd7a8cf748f3988ccaf54040fcdc826	1044
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R23.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R23.tsv	CURRENT_IDENTICAL	7e1add7398d54c4a267ce8f98d3c2a8a1057e180ca115054fd3d02bc60b860f0	80885
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R24.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R24.md	CURRENT_IDENTICAL	16b4e0656e640e28eb04bbf9ffe0f3787203596d2f1bda3f2e3f63e6529b150c	960
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R24.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R24.tsv	CURRENT_IDENTICAL	fd9f61f202bef7187153422b91d772648dd136e1244054efcdfa67828308794f	82148
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R25.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R25.md	CURRENT_IDENTICAL	f7d52249a92514b8f899af4b0fb1e8d9fe41fd63cf235b3ef1e5dd2ca9266fe9	973
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R25.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R25.tsv	CURRENT_IDENTICAL	802da0b54e2e415b6fc4f326d4d7beda54b76acd5138332ea8ce220b433af800	83390
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R26.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R26.md	CURRENT_IDENTICAL	c3e236507a83a727d37107bd16b503100e7c42ce63eedfc25d9873d7c93ce722	835
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R26.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R26.tsv	CURRENT_IDENTICAL	e484fbe8caded40d4480722f9485a916725276a32b50ce7ea07b0666c0f725bf	84293
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R27.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R27.md	CURRENT_IDENTICAL	b6336101128d5a6d51c11aef06ab00bdd4b4a9f305bc95639c3df61272aca6e7	1199
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R27.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R27.tsv	CURRENT_IDENTICAL	8143ecf0f0fb694f7388ca2178ceebd759e5d42e776339641de17c43ab561020	85918
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R28.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R28.md	CURRENT_IDENTICAL	d4177000273a1e34c3cca4b12dacd83562af785001909395763766fa77a8b038	2185
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R28.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R28.tsv	CURRENT_IDENTICAL	2389ad0f364802a5d6a43e296351867e152472dad155423d112b1cf89442176e	89232
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R29.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R29.md	CURRENT_IDENTICAL	ecac610804f8abe50aad8dd0b07ff0d7ddd242b495118b626cc2c81d22a5797c	1273
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R29.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R29.tsv	CURRENT_IDENTICAL	51dea2c381747ec61406acce564bb514020c18773aff21bd5ea089f6d41f64b6	91226
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R3.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R3.md	CURRENT_IDENTICAL	64fd4db0732f90f41594317012d6219574537897a23f77e64b77d1c73b0419c6	1469
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R3.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R3.tsv	CURRENT_IDENTICAL	0c6add676561ac82762ea9d5c4fa0332d43c3b71953ce76102c2cbca63f18b4b	51147
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R30.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R30.md	CURRENT_IDENTICAL	c14a4ae09ca01a0e14e590303ca3a4afe45353488ac94e99c932affeb449ef84	1287
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R30.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R30.tsv	CURRENT_IDENTICAL	98755bf7571c699514048a34560faa8f76737c5d6a20a004e800ed847cf835e6	93443
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R31.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R31.md	CURRENT_IDENTICAL	a3c66a8bbb5671033c6371bec104de49050ceea530ea72243e9e777719d1c77d	1250
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R31.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R31.tsv	CURRENT_IDENTICAL	29e5853d840a14db427b50a14a2d56732a42580a8d868754de52de202a9206d0	95007
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R32.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R32.md	CURRENT_IDENTICAL	67776496972a90b43bc3880087edf56311a56d563ba862540296b37cad3a8a1a	1766
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R32.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R32.tsv	CURRENT_IDENTICAL	a6521dc8f6b21e3d8bc3516ffdd1f4c86f4977b8b9c99e2b556cf184867f556b	96718
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R33.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R33.md	CURRENT_IDENTICAL	b6b396aa97148ad071e37b5bab34605f93e39f4bbca9f872f009c02a82c42ac5	1311
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R33.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R33.tsv	CURRENT_IDENTICAL	983c3b52e07d8e24bb82d1d34c00a84aca53f3d31db36f7dfb71bb5933fbae84	98615
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R34.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R34.md	CURRENT_IDENTICAL	3f2ff9ba8015405a0cf0f8a68cc509cba9cfd893af77245d8d07b7ba958cd9a2	547
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R34.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R34.tsv	CURRENT_IDENTICAL	e11ebdeff9eab32e02fe8ddb0143cd84bdd4fc97274be4bfdb2bd4d06c255ecc	104260
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R35.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R35.tsv	CURRENT_IDENTICAL	d55ded7e39052f717f5b5f315cb7c1acb30fc2562e1a353f1750172ac042bb56	127133
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R36.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R36.tsv	CURRENT_IDENTICAL	32b2c28326639d2ed7b7133ea7d7819c3ad1a88aa31948661dac10efa9b00948	152571
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R4.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R4.md	CURRENT_IDENTICAL	e3da54c213a1b33981681fd25f7b60eb0bd48023124ead095f9d3d9f95e5f330	2534
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R4.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R4.tsv	CURRENT_IDENTICAL	6cebc5600f70e70310d5e76da766034c61816b53fcca4ef4475913a1222428a4	54008
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R5.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R5.md	CURRENT_IDENTICAL	a8fc0b69be77ee6c19dfa3047774a88918650999b2729892791084d9c333032d	1093
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R5.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R5.tsv	CURRENT_IDENTICAL	4b684cfc6828507915a0ee0232b0d3401b75cb0d4588e95753f64ebe724bd0ff	55740
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R6.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R6.md	CURRENT_IDENTICAL	ddfb79f2e5cfe63b2264548317c070d0a7a5a93e5f70bcc22dac649742cd5934	714
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R6.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R6.tsv	CURRENT_IDENTICAL	3237fa2b7cec3eb6d1d91e42c855cddd92ea4db992c8364d06b91536584093f3	56613
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R7.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R7.md	CURRENT_IDENTICAL	c2c57fae9dbbd7624f0636af87727343cf66f4ca64632f1114fb1f3ed051710f	857
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R7.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R7.tsv	CURRENT_IDENTICAL	680c7a42684318b61cf92bc91f7c410cee96b1eb0f44f6561862d661672b283f	57673
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R8.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R8.md	CURRENT_IDENTICAL	5d2103a64d531693d750102b0fa1a016335aa70e7297f819e89f8f8f6a070a15	1037
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R8.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R8.tsv	CURRENT_IDENTICAL	1b38bf0285747885f4085e91b46e58d993d6cf1820647a3d9771a11550ffd330	59395
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R9.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R9.md	CURRENT_IDENTICAL	bb8225574c831bdde1e2e01979bd12003fbb86d325498932e811992f8c503ab8	1288
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R9.tsv	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R9.tsv	CURRENT_IDENTICAL	4ebb7887ad0c89aeee3824cd928884a4f1bae37b63e1844766fe0d94d96311a5	61358
docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R1.md	archive/research-history/docs/research/PARSER-CONSTRUCTION-SOURCE-LINKS-CP021B-R1.md	CURRENT_IDENTICAL	519cc28800dadba20394999c188132daabdfa7e5585c3e55dee00c1c8059e8ce	7613
