rank	word	cifu_jyutping	cifu_definition	hkcancor_hits	hkcancor_observed_bucket_count	hkcancor_pos_counts	hkcancor_ud_counts	hkcancor_jyutping_counts
680	座	zo6	seat/base/stand/(classifier for buildings, mountains, large solid things etc)	1	1	"{""q"": 1}"	"{""NOUN"": 1}"	"{""zo6"": 1}"
681	起碼	hei2maa5	at the minimum/at the very least	26	1	"{""d"": 26}"	"{""ADV"": 26}"	"{""hei2maa5"": 26}"
682	偏	pin1	to lean/to slant/oblique/prejudiced/to deviate from average/to stray from the intended line/stubbornly/contrary to expectations/left-hand side of a split Chinese character, often the key or radical	1	1	"{""v"": 1}"	"{""VERB"": 1}"	"{""pin1"": 1}"
683	報紙	bou3zi2	newspaper/newsprint	14	1	"{""n"": 14}"	"{""NOUN"": 14}"	"{""bou3zi2"": 14}"
684	人工	jan4gung1	artificial/manpower/manual work	31	2	"{""a"": 4, ""n"": 27}"	"{""NOUN"": 27, ""ADJ"": 4}"	"{""jan4gung1"": 31}"
685	分	fan1|fan6	to divide/to separate/to allocate/to distinguish (good and bad)/one tenth (of certain units)/unit of length equivalent to 0.33 cm/minute/a point (in sports or games)/0.01 yuan (unit of money)|part or subdivision/fraction/share/ingredient/component	46	5	"{""b"": 1, ""n"": 4, ""q"": 28, ""v"": 13}"	"{""NOUN"": 32, ""VERB"": 13, ""ADJ"": 1}"	"{""fan1"": 43, ""fan6"": 3}"
686	反而	faan2ji4	instead/on the contrary/contrary (to expectations)	23	2	"{""c"": 1, ""d"": 22}"	"{""ADV"": 22, ""CCONJ"": 1}"	"{""faan2ji4"": 23}"
687	主要	zyu2jiu3	main/principal/major/primary	15	2	"{""a"": 14, ""d"": 1}"	"{""ADJ"": 14, ""ADV"": 1}"	"{""zyu2jiu3"": 15}"
688	有陣	*jau5zan6	NO DEF	0	0	{}	{}	{}
689	怪	gwaai3	bewildering/odd/strange/uncanny/devil/monster/to wonder at/to blame	8	2	"{""a"": 8}"	"{""ADJ"": 8}"	"{""gwaai2"": 1, ""gwaai3"": 7}"
690	除	ceoi4	to get rid of/to remove/to exclude/to eliminate/to wipe out/to divide/except/not including	3	1	"{""v"": 3}"	"{""VERB"": 3}"	"{""ceoi4"": 3}"
691	剪	zin2	scissors/shears/clippers/CL:把[bá]/to cut with scissors/to trim	58	1	"{""v"": 58}"	"{""VERB"": 58}"	"{""zin2"": 58}"
692	細	sai3	small/fine/delicate/trifling/junior, subordinate members of an organisation	49	3	"{""Ng"": 1, ""a"": 47, ""u"": 1}"	"{""ADJ"": 47, ""NOUN"": 1, ""PART"": 1}"	"{""sai3"": 49}"
693	袋	doi6|doi2	to bag|a pouch/bag/sack/pocket/a condom/scrotum	28	3	"{""n"": 24, ""q"": 1, ""v"": 3}"	"{""NOUN"": 25, ""VERB"": 3}"	"{""doi2"": 24, ""doi6"": 4}"
694	等陣	dang2zan6	NO DEF	2	2	"{""d"": 1, ""t"": 1}"	"{""ADV"": 2}"	"{""dang2zan6"": 2}"
695	閒	haan4	variant of 閑, idle/unoccupied/leisure/free time	3	1	"{""a"": 3}"	"{""ADJ"": 3}"	"{""haan4"": 3}"
696	慢慢	maan6maan6	slowly	8	3	"{""a"": 7, ""d"": 1}"	"{""ADJ"": 7, ""ADV"": 1}"	"{""maan6maan1"": 1, ""maan6maan2"": 7}"
697	鐘	zung1	clock/o'clock/time as measured in hours and minutes/bell/surname Zhong	39	2	"{""n"": 38, ""q"": 1}"	"{""NOUN"": 39}"	"{""zung1"": 39}"
698	三個	*saam1|saam3go3	NO DEF	0	0	{}	{}	{}
699	女人	neoi5jan2	woman	10	2	"{""b"": 1, ""n"": 9}"	"{""NOUN"": 9, ""ADJ"": 1}"	"{""neoi5jan2"": 10}"
700	幼	jau3	young	1	1	"{""a"": 1}"	"{""ADJ"": 1}"	"{""jau3"": 1}"
701	同意	tung4ji3	to agree/to consent/to approve	1	1	"{""v"": 1}"	"{""VERB"": 1}"	"{""tung4ji3"": 1}"
702	行過	*hang4|haang4|hang6|hong4|hong2gwo3	NO DEF	0	0	{}	{}	{}
703	所有	so2jau5	all/to have/to possess/to own	19	3	"{""a"": 1, ""b"": 16, ""r"": 2}"	"{""ADJ"": 17, ""PRON"": 2}"	"{""so2jau5"": 19}"
704	直落	zik6lok6	NO DEF	0	0	{}	{}	{}
705	後	hau6	back/behind/rear/afterwards/after/later	16	2	"{""f"": 15, ""g2"": 1}"	"{""ADV"": 15, ""ADJ"": 1}"	"{""hau6"": 16}"
706	家	gaa1	home/family/classifier for families or businesses/refers to the philosophical schools of pre-Han China/noun suffix for specialists in some activity such as musician or revolutionary, corresponds to English -ist, -er, -ary or -ian/CL:個[go]	4	3	"{""Ng"": 1, ""n"": 1, ""q"": 2}"	"{""NOUN"": 4}"	"{""gaa1"": 4}"
707	財政	coi4zing3	finances (public)/financial	2	1	"{""n"": 2}"	"{""NOUN"": 2}"	"{""coi4zing3"": 2}"
708	敢	gam2	dare	18	3	"{""a"": 2, ""v"": 11, ""vu"": 5}"	"{""VERB"": 11, ""AUX"": 5, ""ADJ"": 2}"	"{""gam2"": 18}"
709	節目	zit3muk6	program/item (on a program)	8	1	"{""n"": 8}"	"{""NOUN"": 8}"	"{""zit3muk6"": 8}"
710	點呀	*dim2aa3|aa1|aa6	NO DEF	0	0	{}	{}	{}
711	點知	*dim2zi1|zi3	NO DEF	15	1	"{""r"": 15}"	"{""PRON"": 15}"	"{""dim2zi1"": 15}"
712	水平線	seoi2ping4sin3	NO DEF	0	0	{}	{}	{}
713	例如	lai6jyu4	for example/for instance/such as	15	2	"{""c"": 2, ""v"": 13}"	"{""VERB"": 13, ""CCONJ"": 2}"	"{""lai6jyu4"": 15}"
714	爸爸	baa4baa1	(informal) father	4	1	"{""n"": 4}"	"{""NOUN"": 4}"	"{""baa4baa1"": 4}"
715	直上	zik6soeng5	NO DEF	0	0	{}	{}	{}
716	直程	*zik6cing4	NO DEF	39	1	"{""d"": 39}"	"{""ADV"": 39}"	"{""zik6cing4"": 39}"
717	個個	go3go3	each one individually/each and every/same as 各個|各个	33	3	"{""n"": 1, ""q"": 29, ""r"": 3}"	"{""NOUN"": 30, ""PRON"": 3}"	"{""go3go3"": 33}"
718	幅	fuk1	width/roll/classifier for textiles or pictures	3	1	"{""q"": 3}"	"{""NOUN"": 3}"	"{""fuk1"": 3}"
719	普通	pou2tung1	common/ordinary/general/average	16	1	"{""a"": 16}"	"{""ADJ"": 16}"	"{""pou2tung1"": 16}"
720	畫個	*waak6|waa2go3	NO DEF	0	0	{}	{}	{}
721	碑	bei1	a monument/an upright stone tablet/stele	0	0	{}	{}	{}
722	一半	jat1bun3	half	13	1	"{""m"": 13}"	"{""NUM"": 13}"	"{""jat1bun3"": 13}"
723	左右	zo2jau2|zo2jau6	about/approximately/around|left and right/to control/to influence	2	1	"{""f"": 2}"	"{""ADV"": 2}"	"{""zo2jau2"": 2}"
724	左行	*zo2hang4|haang4|hang6|hong4|hong2	NO DEF	0	0	{}	{}	{}
725	食飯	*sik6faan6	NO DEF	31	1	"{""v"": 31}"	"{""VERB"": 31}"	"{""sik6faan6"": 31}"
726	距離	keoi5lei4	distance/to be apart	0	0	{}	{}	{}
727	概念	koi3nim6	concept/idea	0	0	{}	{}	{}
728	環境	waan4ging2	environment/circumstances/surroundings	16	1	"{""n"": 16}"	"{""NOUN"": 16}"	"{""waan4ging2"": 16}"
729	人權	jan4kyun4	human rights	1	1	"{""n"": 1}"	"{""NOUN"": 1}"	"{""jan4kyun4"": 1}"
730	下行	haa6hang4	down train (i.e. away from the capital)	0	0	{}	{}	{}
731	小姐	siu2ze2	young lady/miss/a nightclub hostess/a call girl/a prostitute	2	1	"{""n"": 2}"	"{""NOUN"": 2}"	"{""siu2ze2"": 2}"
732	包括	baau1kut3	to comprise/to include/to involve/to incorporate/to consist of	5	1	"{""v"": 5}"	"{""VERB"": 5}"	"{""baau1kut3"": 5}"
733	生	saang1|sang1	to be born/to give birth/life/to grow/raw, uncooked	39	2	"{""a"": 3, ""v"": 36}"	"{""VERB"": 36, ""ADJ"": 3}"	"{""saang1"": 39}"
734	因	jan1	cause/reason/because	1	1	"{""c"": 1}"	"{""CCONJ"": 1}"	"{""jan1"": 1}"
735	考試	haau2si3	exam	31	3	"{""n"": 8, ""v"": 14, ""vn"": 9}"	"{""NOUN"": 17, ""VERB"": 14}"	"{""haau2si5"": 31}"
736	杏	hang6	apricot	2	2	"{""a"": 2}"	"{""ADJ"": 2}"	"{""hang2"": 1, ""hang6"": 1}"
737	始終	ci2zung1	from beginning to end/all along	17	1	"{""d"": 17}"	"{""ADV"": 17}"	"{""ci2zung1"": 17}"
738	阿媽	aa3maa1	mother/nurse/amah/serving woman	22	1	"{""n"": 22}"	"{""NOUN"": 22}"	"{""aa3maa1"": 22}"
739	計	gai3	to calculate/to compute/to count/to regard as important/to plan/ruse/meter/gauge	61	2	"{""n"": 4, ""v"": 57}"	"{""VERB"": 57, ""NOUN"": 4}"	"{""gai2"": 4, ""gai3"": 57}"
740	個韻	*go3wan6	NO DEF	0	0	{}	{}	{}
741	原本	jyun4bun2	originally/original/abbr. for Euclid's elements 幾何原本|几何原本	19	1	"{""d"": 19}"	"{""ADV"": 19}"	"{""jyun4bun2"": 19}"
742	連	lin4	surname Lian/even/as/join/to link/successively	25	5	"{""c"": 2, ""d"": 10, ""p"": 1, ""q"": 3, ""v"": 9}"	"{""ADV"": 10, ""VERB"": 9, ""NOUN"": 3, ""CCONJ"": 2, ""ADP"": 1}"	"{""lin4"": 25}"
743	港人	gong2jan4	Hong Kong person or people	0	0	{}	{}	{}
744	試過	*si3gwo3	NO DEF	5	1	"{""v"": 5}"	"{""VERB"": 5}"	"{""si3gwo3"": 5}"
745	對於	deoi3jyu1	regarding/as far as sth is concerned/with regards to	22	1	"{""p"": 22}"	"{""ADP"": 22}"	"{""deoi3jyu1"": 22}"
746	轉	zyun2|zyun3	to convey/to forward (mail)/to transfer/to turn/to shift|to revolve/to turn/to circle about/to walk about/classifier for turns: revs/classifier for repeated actions	35	2	"{""v"": 35}"	"{""VERB"": 35}"	"{""zyun2"": 4, ""zyun3"": 31}"
747	大個	*daai6go3	NO DEF	6	1	"{""a"": 6}"	"{""ADJ"": 6}"	"{""daai6go3"": 6}"
748	公務員	gung1mou6jyun4	functionary/office-bearer	1	1	"{""n"": 1}"	"{""NOUN"": 1}"	"{""gung1mou6jyun4"": 1}"
749	分別	fan1bit6	difference/distinction/apart/separate/separately/respectively	21	2	"{""d"": 5, ""n"": 16}"	"{""NOUN"": 16, ""ADV"": 5}"	"{""fan1bit6"": 21}"
750	化	faa3	to make into/to change into/-ization/to ... -ize/to transform/to be liberal, tolerant/abbr. for chemistry 化學	5	2	"{""Vg"": 2, ""k"": 3}"	"{""X"": 3, ""VERB"": 2}"	"{""faa3"": 5}"
