candidate_id	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	matched_surface_span	segmentation_profile	matched_hkcancor_tags	matched_ud_tags	immediate_left_form	immediate_left_hkcancor_pos	immediate_left_ud_pos	immediate_right_form	immediate_right_hkcancor_pos	immediate_right_ud_pos	duplicate_group_inputs_json	text	previous_text	next_text	token_context_json	tokens_json	annotation_status
aa82-73fba9878329f124a349	FC-035_v2.cha	ddb29bab01e3e932a9a80ffb3342df28e08dfc77d7f4527f5fc39d5a25ea4f5b	18	22	32	XXX	邊度	single_token_bin_dou	r	PRON	去	v	VERB	有	v1	VERB	"{""normalizedSurface"":""邊度""}"	噉喺哩個途中呢,就有啲-有個外籍嘅男仔-男人喇,噉走埋來問我哋,誒,即係點樣暢,去邊度有錢暢喇,同埋問下路,噉樣喇.	於是乎我就同我個friend一早就去揾哩個醫院喇.	噉我哋都不以為意喇,冇乜嘢噉,答咗佢之後噉行喇.	"{""startTokenIndexZeroBased"":26,""endTokenIndexExclusive"":39,""tokens"":[{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""點樣"",""pos"":""r"",""jyutping"":""dim2joeng2""},{""word"":""暢"",""pos"":""v"",""jyutping"":""coeng3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""錢"",""pos"":""n"",""jyutping"":""cin2""},{""word"":""暢"",""pos"":""v"",""jyutping"":""coeng3""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""同埋"",""pos"":""c"",""jyutping"":""tung4maai4""}]}"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""途中"",""pos"":""s"",""jyutping"":""tou4zung1""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""外籍"",""pos"":""n"",""jyutping"":""ngoi6zik6""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""男仔"",""pos"":""n"",""jyutping"":""naam4zai2""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""男人"",""pos"":""n"",""jyutping"":""naam4jan2""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""走"",""pos"":""v"",""jyutping"":""zau2""},{""word"":""埋來"",""pos"":""v"",""jyutping"":""maai4lai4""},{""word"":""問"",""pos"":""v"",""jyutping"":""man6""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""誒"",""pos"":""e"",""jyutping"":""e6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""點樣"",""pos"":""r"",""jyutping"":""dim2joeng2""},{""word"":""暢"",""pos"":""v"",""jyutping"":""coeng3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""錢"",""pos"":""n"",""jyutping"":""cin2""},{""word"":""暢"",""pos"":""v"",""jyutping"":""coeng3""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""同埋"",""pos"":""c"",""jyutping"":""tung4maai4""},{""word"":""問"",""pos"":""v"",""jyutping"":""man6""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":""路"",""pos"":""n"",""jyutping"":""lou6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉樣"",""pos"":""c"",""jyutping"":""gam2joeng2""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-3403e928d02b01b5c385	FC-035_v2.cha	ddb29bab01e3e932a9a80ffb3342df28e08dfc77d7f4527f5fc39d5a25ea4f5b	18	25	22	XXX	邊度	single_token_bin_dou	r	PRON	我哋	r	PRON	有	v1	VERB	"{""normalizedSurface"":""邊度""}"	跟住我哋都依然不以為意,噉佢於-於是乎,但係我又唔係好明點解佢問我哋邊度有錢暢囖.	跟住第二次又有,跟住過咗冇幾耐又係有另外一個男人,又係問哩個相同嘅問題喎.	噉又唔知點解嗱嗱臨噉呢攞啲錢出來喎.	"{""startTokenIndexZeroBased"":16,""endTokenIndexExclusive"":28,""tokens"":[{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""明"",""pos"":""v"",""jyutping"":""ming4""},{""word"":""點解"",""pos"":""r"",""jyutping"":""dim2gaai2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""問"",""pos"":""v"",""jyutping"":""man6""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""錢"",""pos"":""n"",""jyutping"":""cin2""},{""word"":""暢"",""pos"":""v"",""jyutping"":""coeng3""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""跟住"",""pos"":""c"",""jyutping"":""gan1zyu6""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""依然"",""pos"":""d"",""jyutping"":""ji1jin4""},{""word"":""不以為意"",""pos"":""i"",""jyutping"":""bat1ji5wai4ji3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""於"",""pos"":""Cg"",""jyutping"":""jyu1""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""於是乎"",""pos"":""c"",""jyutping"":""jyu1si6fu4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""唔係"",""pos"":""v"",""jyutping"":""m4hai6""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""明"",""pos"":""v"",""jyutping"":""ming4""},{""word"":""點解"",""pos"":""r"",""jyutping"":""dim2gaai2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""問"",""pos"":""v"",""jyutping"":""man6""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""錢"",""pos"":""n"",""jyutping"":""cin2""},{""word"":""暢"",""pos"":""v"",""jyutping"":""coeng3""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-8113184f56f8b1880dbf	FC-035_v2.cha	ddb29bab01e3e932a9a80ffb3342df28e08dfc77d7f4527f5fc39d5a25ea4f5b	18	83	8	XXX	邊度	single_token_bin_dou	r	PRON	鍾意	v	VERB	嚹	y	PART	"{""normalizedSurface"":""邊度""}"	誒,噉跟住講返最鍾意邊度嚹.	即係同,只要小心自己啲財物噉樣,隨身跟返,噉都OK喇.	我諗我幾鍾意哩個法國喇,可能充實啊.	"{""startTokenIndexZeroBased"":2,""endTokenIndexExclusive"":11,""tokens"":[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""跟住"",""pos"":""c"",""jyutping"":""gan1zyu6""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""返"",""pos"":""u"",""jyutping"":""faan1""},{""word"":""最"",""pos"":""d"",""jyutping"":""zeoi3""},{""word"":""鍾意"",""pos"":""v"",""jyutping"":""zung1ji3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""誒"",""pos"":""e"",""jyutping"":""e6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""跟住"",""pos"":""c"",""jyutping"":""gan1zyu6""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""返"",""pos"":""u"",""jyutping"":""faan1""},{""word"":""最"",""pos"":""d"",""jyutping"":""zeoi3""},{""word"":""鍾意"",""pos"":""v"",""jyutping"":""zung1ji3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-7018ef0965517657ba70	FC-035_v2.cha	ddb29bab01e3e932a9a80ffb3342df28e08dfc77d7f4527f5fc39d5a25ea4f5b	18	85	13	XXX	邊度	single_token_bin_dou	r	PRON	去	v	VERB	好	a	ADJ	"{""normalizedSurface"":""邊度""}"	啲時間呢,有時真係好鬼,即係唔知去邊度好囖.	我諗我幾鍾意哩個法國喇,可能充實啊.	有時行博物館又行得好厭𠺢嗎.	"{""startTokenIndexZeroBased"":7,""endTokenIndexExclusive"":17,""tokens"":[{""word"":""鬼"",""pos"":""d1"",""jyutping"":""gwai2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""好"",""pos"":""a"",""jyutping"":""hou2""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""啲"",""pos"":""q"",""jyutping"":""di1""},{""word"":""時間"",""pos"":""n"",""jyutping"":""si4gaan3""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""有時"",""pos"":""d"",""jyutping"":""jau5si4""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""鬼"",""pos"":""d1"",""jyutping"":""gwai2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""好"",""pos"":""a"",""jyutping"":""hou2""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-4662e87f7048cb99f32f	FC-042_v.cha	4e8f9e2f767cf276afec05255706706cb3505cd646b2f5c1db21014db4405d20	21	59	5	XXH	邊度	single_token_bin_dou	r	PRON	咗	u	PART	.		X	"{""normalizedSurface"":""邊度""}"	又唔知去咗邊度.	即係如果有人行行下街dut2一聲唔見咗.	即係所謂人間蒸發喇.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":7,""tokens"":[{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""."",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-67e8c30048615c8c6dbd	FC-044_v2.cha	72dc24a95d5582e7e52a6748c1ac01d08fe1918399ebfb107c551c6656435430	22	337	1	XXM	邊度	single_token_bin_dou	r	PRON	去	v	VERB	啊	y	PART	"{""normalizedSurface"":""邊度""}"	去邊度啊?	去咗旅行.	返咗大陸廣州嗰啲,即係廣東省嗰啲短線團呢.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":4,""tokens"":[{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-bd596b9dc41deb1c01e3	FC-044_v2.cha	72dc24a95d5582e7e52a6748c1ac01d08fe1918399ebfb107c551c6656435430	22	366	3	XXE	邊度	single_token_bin_dou	r	PRON	知	v	VERB	來	v	VERB	"{""normalizedSurface"":""邊度""}"	知唔知邊度來呢?	我-我鄉下喺哩個海豐𡃉.	唔識.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":7,""tokens"":[{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""來"",""pos"":""v"",""jyutping"":""lai4""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""來"",""pos"":""v"",""jyutping"":""lai4""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-b089a6448dfac0a3e5a7	FC-056_v2.cha	b18efc20cede350d53f2adca793f6102ee87bdb5295b9b462a790b22d037eb8c	30	33	13	XXX	邊度	single_token_bin_dou	r	PRON	喺	p	ADP	買	v	VERB	"{""normalizedSurface"":""邊度""}"	喂,其實而家買-買PS啲遊戲呢,喺邊度買最平啊而家?	簡直係翻版王國.	熱門地點啊,去下旺角好景啊,信和啊,或者深水埗黃金啊,香港東方188啊,嗰啲囖.	"{""startTokenIndexZeroBased"":7,""endTokenIndexExclusive"":20,""tokens"":[{""word"":""PS"",""pos"":""xnz"",""jyutping"":null},{""word"":""啲"",""pos"":""u"",""jyutping"":""di1""},{""word"":""遊戲"",""pos"":""n"",""jyutping"":""jau4hei3""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""買"",""pos"":""v"",""jyutping"":""maai5""},{""word"":""最"",""pos"":""d"",""jyutping"":""zeoi3""},{""word"":""平"",""pos"":""a"",""jyutping"":""peng4""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""而家"",""pos"":""t"",""jyutping"":""ji4gaa1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""喂"",""pos"":""e"",""jyutping"":""wai3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""其實"",""pos"":""d"",""jyutping"":""kei4sat6""},{""word"":""而家"",""pos"":""t"",""jyutping"":""ji4gaa1""},{""word"":""買"",""pos"":""v"",""jyutping"":""maai5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""買"",""pos"":""v"",""jyutping"":""maai5""},{""word"":""PS"",""pos"":""xnz"",""jyutping"":null},{""word"":""啲"",""pos"":""u"",""jyutping"":""di1""},{""word"":""遊戲"",""pos"":""n"",""jyutping"":""jau4hei3""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""買"",""pos"":""v"",""jyutping"":""maai5""},{""word"":""最"",""pos"":""d"",""jyutping"":""zeoi3""},{""word"":""平"",""pos"":""a"",""jyutping"":""peng4""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""而家"",""pos"":""t"",""jyutping"":""ji4gaa1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-c1a7040d2d46416addc5	FC-103_v2.cha	7925d9e37ec562965f598ebe225c43503865e03be344815bf1c5e6f40cb67f05	32	206	13	XXA	邊度	single_token_bin_dou	r	PRON	由	p	ADP	來	v	VERB	"{""normalizedSurface"":""邊度""}"	噉我哋同樣喇,哩度解釋咗我哋個信心係由邊度來𡃉呢?	嗯.	聽道.	"{""startTokenIndexZeroBased"":7,""endTokenIndexExclusive"":18,""tokens"":[{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""信心"",""pos"":""n"",""jyutping"":""seon3sam1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""由"",""pos"":""p"",""jyutping"":""jau4""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""來"",""pos"":""v"",""jyutping"":""lai4""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""同樣"",""pos"":""d"",""jyutping"":""tung4joeng2""},{""word"":""喇"",""pos"":""y1"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""哩度"",""pos"":""r"",""jyutping"":""ni1dou6""},{""word"":""解釋"",""pos"":""v"",""jyutping"":""gaai2sik1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""信心"",""pos"":""n"",""jyutping"":""seon3sam1""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""由"",""pos"":""p"",""jyutping"":""jau4""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""來"",""pos"":""v"",""jyutping"":""lai4""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-a693023f2f54f7874947	FC-104_v2.cha	f544c88469cf6947b3781401a683cc89afbe60b9a7ddfac523735a78cc30ba93	33	145	2	XXA	邊度	single_token_bin_dou	r	PRON	喺	p	ADP	整	v	VERB	"{""normalizedSurface"":""邊度""}"	你喺邊度整啊?	係囖,咪廢廢哋.	點解我唔知𠸏.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":6,""tokens"":[{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""整"",""pos"":""v"",""jyutping"":""zing2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""整"",""pos"":""v"",""jyutping"":""zing2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-fb9a64bf69aada4243ae	FC-105_v2.cha	be40fc4738cbeb0e2a3e44ed4ef60c4b8e3bca467cc5d6b441b2896dc3110fcb	34	190	2	XXB	邊度	single_token_bin_dou	r	PRON	去	v	VERB	食飯	v	VERB	"{""normalizedSurface"":""邊度""}"	一陣去邊度食飯啊?	喂!家吓都十二點半嚹喎.	喂.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":6,""tokens"":[{""word"":""一陣"",""pos"":""t"",""jyutping"":""jat1zan6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""食飯"",""pos"":""v"",""jyutping"":""sik6faan6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""一陣"",""pos"":""t"",""jyutping"":""jat1zan6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""食飯"",""pos"":""v"",""jyutping"":""sik6faan6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-70cb69453d5635130f14	FC-105_v2.cha	be40fc4738cbeb0e2a3e44ed4ef60c4b8e3bca467cc5d6b441b2896dc3110fcb	34	212	3	XXB	邊度	single_token_bin_dou	r	PRON	有	v1	VERB	好食	a	ADJ	"{""normalizedSurface"":""邊度""}"	噉重有邊度好食呢?	係啊.	嗯,是但喇.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":7,""tokens"":[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""好食"",""pos"":""a"",""jyutping"":""hou2sik6""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""重"",""pos"":""d"",""jyutping"":""zung6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""好食"",""pos"":""a"",""jyutping"":""hou2sik6""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-159e2f8644f3777f57d1	FC-106a_v2.cha	44eff3fa5ca6b53344bd5d64ad3c7a36c51c2707c411d06a307fbd0d93eacdbb	35	8	1	XXA	邊度	single_token_bin_dou	r	PRON	喺	v	VERB	啊	y	PART	"{""normalizedSurface"":""邊度""}"	喺邊度啊?	打邊爐囖.	誒,百老匯.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":4,""tokens"":[{""word"":""喺"",""pos"":""v"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""喺"",""pos"":""v"",""jyutping"":""hai2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa82-b86266c3428d205732cd	FC-106a_v2.cha	44eff3fa5ca6b53344bd5d64ad3c7a36c51c2707c411d06a307fbd0d93eacdbb	35	84	1	XXB	邊度	single_token_bin_dou	r	PRON	去	v	VERB	食	v	VERB	"{""normalizedSurface"":""邊度""}"	去邊度食啊?	噚晚?	觀塘.	"{""startTokenIndexZeroBased"":0,""endTokenIndexExclusive"":5,""tokens"":[{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""食"",""pos"":""v"",""jyutping"":""sik6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]}"	"[{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""食"",""pos"":""v"",""jyutping"":""sik6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
