construction	construction_claim_id	claim_layer	parser_claim	source_id	source_relationship	exact_locator	source_proposition	implementation_effect	forbidden_inference	verification_state	current_disposition
LocativePlacePhrase	LPP-C06	language	The current postnominal presentational coda subtype exemplified by 有個人喺門口 is not directly mapped to a research analysis in the CP021B-R2 source set.	PROJECT-CP021B-R2-RESEARCH-GAP	gap_record	accepted runtime fixture 有個人喺門口; CP021B-R2 source search log	The located reference grammar documents location-first existential patterns, but that does not directly establish the parser's NP-before-locative-coda analysis.	Keep this subtype explicitly unmapped and review-bearing.	Do not use general existential or locative evidence as if it validated the exact order, span, or internal relation.	VERIFIED_INTERNAL_RECORD	UNSUPPORTED_SUBTYPE
LocativePlacePhrase	LPP-C07	representation	LocativePlacePhrase is an internal umbrella over event-location, locative-predicate, nominal-localizer, 喺度, and presentational-coda subtypes and requires narrowing or splitting before promotion.	PROJECT-CP021B-R2-DESIGN	internal_only	CP021B-R2 matrix claims LPP-C01-C06	The sources distinguish several constructions and semantic relations; no source treats the parser's entire inventory as one homogeneous construction.	Preserve subtype distinctions in the evidence map and defer runtime promotion of the umbrella label.	Do not present LocativePlacePhrase as a standard Cantonese category validated wholesale by the literature.	VERIFIED_INTERNAL_RECORD	PARTIAL_SOURCE_LINK_SPLIT_REQUIRED
DirectionalMotionVP	DMV-C01	language	Cantonese deictic 嚟/去 and several nondeictic directional verbs may independently predicate a path event.	SRC-SHAN-JIN-2025-MOTION-TYPOLOGY	supports	§3.1, examples 1-2	The article treats 嚟, 去, 上, 落, 出, 入, 過, 開, 埋, 返, and 起 as a closed directional-verb inventory and gives independent-predicate examples such as 嚟廣州, 去北京, 上/落咗樓, 入咗房, and 返香港.	Retain independently licensed one-word path predicates and preserve their overt goal and deictic orientation.	Do not infer that every listed lexeme has identical argument structure, frequency, or productivity; the source itself notes disagreement over 到 and restrictions on 起.	VERIFIED_FULL_TEXT_AUTHOR_UPLOAD_AND_PUBLISHER_METADATA	SOURCE_LINKED_SPLIT_REQUIRED
DirectionalMotionVP	DMV-C02	language	Direction plus deictic sequences such as 上嚟/去 and 返嚟/去 are attested path expressions, but their internal structure need not be an atomic compound.	SRC-SHAN-JIN-2025-MOTION-TYPOLOGY	supports_and_restricts	§3.2, examples 3-6	The article lists direction-plus-deixis sequences and shows that aspect or arguments may intervene in some uses, arguing for a relatively loose verbal phrase rather than a uniformly tight word.	Preserve component spans and allow construction-specific internal separation rather than flattening every sequence into one lexical item.	Do not generalize one fixed constituency or allow arbitrary material between every direction and deictic element.	VERIFIED_FULL_TEXT_AUTHOR_UPLOAD_AND_PUBLISHER_METADATA	THEORY_NEUTRAL_SPLIT_REQUIRED
DirectionalMotionVP	DMV-C03	language	The same directional lexemes may occur as predicates or after another verb, with distinct self-motion and caused-motion argument structures.	SRC-YIU-2016-DIRECTIONAL-ASPECT	supports_and_differentiates	pp. 263-266; examples 10-27	Yiu contrasts independent predicates such as 落咗樓下, 去咗辦公室, and 嚟咗辦公室 with postverbal uses after manner or caused-motion predicates, and distinguishes come/go deixis.	Represent independent predicates, postverbal directional material, self-motion, and caused motion as separate profiles under a neutral umbrella if necessary.	Do not use the surface presence of 嚟/去 to assign one uniform predicate/complement role or one argument structure.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
DirectionalMotionVP	DMV-C04	language	Standalone 走 can be a single motion predicate, but that does not establish membership in the same directional-sequence construction as 上嚟 or 返去.	SRC-SHAN-JIN-2025-MOTION-TYPOLOGY	supports_and_restricts	§4.1, examples 29-32	The article separately lists single-verb motion encoding, including 架車走咗, from serial/path-verb and resultative encoding.	Keep standalone 走 as an independently licensed motion predicate and avoid using DirectionalMotionVP ownership as a language-classification claim.	Do not infer that all general motion verbs are directional particles or members of the closed directional-verb inventory.	VERIFIED_FULL_TEXT_AUTHOR_UPLOAD_AND_PUBLISHER_METADATA	REPRESENTATION_SPLIT_REQUIRED
DirectionalMotionVP	DMV-C05	representation	The current runtime node conflates independent path predicates, direction-plus-deixis sequences, manner-plus-direction chains, and postverbal directional subspans.	PROJECT-CP021B-R3-SOURCE-SCREEN	records_runtime_conflation	main.js lines 2539-2584, 5759-5807, 7900-7931, 13591-13605, and 13903-13913	Runtime extraction shows one label assigned to 嚟/去/走, 落嚟/返去, 行入嚟/行返過嚟, and the 返嚟 subspan in 攞…返嚟.	Retain behavior frozen but split parser-facing claims by predicate status, manner composition, caused motion, and directional-complement status before any implementation change.	Do not present one internal node as one externally established Cantonese construction.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_SPLIT_REQUIRED
CompoundDirectionalMotionVP	CDM-C01	language	Cantonese has tri-syllabic directional sequences formed with 返 plus a disyllabic direction-plus-deictic sequence.	SRC-WONG-2023-LANGUAGE-SAMPLE	supports	book pp. 48-49; directional-particle inventory and examples	The monograph distinguishes simple, disyllabic compound, and tri-syllabic directionals, with tri-syllabic forms combining 返 with a disyllabic form; examples include 返上嚟/返上去.	Retain an overt 返 + direction + 嚟/去 profile as a sourced surface family.	Do not infer that every 返 + directional sequence has identical constituency or that all combinations are equally productive.	VERIFIED_FULL_TEXT	SOURCE_LINKED_REPRESENTATION_REALIGNMENT_REQUIRED
CompoundDirectionalMotionVP	CDM-C02	language	A manner verb may precede a three-directional string such as 行返過嚟 or 跑返過嚟.	SRC-CHOR-2018-DIRECTIONALS	supports	book pp. 42-45 / PDF pp. 59-63; directional sequence cases	The monograph describes postverbal directional strings of up to three directional verbs and gives 佢行返過嚟, with 返 first and 嚟/去 final in the three-member directional string.	Keep the full manner-plus-return-path-deixis span visible and distinguish the manner verb from the directional string.	Do not classify the entire four-token predicate as a bare compound directional without recording the manner component.	VERIFIED_FULL_TEXT	SOURCE_LINKED_REPRESENTATION_REALIGNMENT_REQUIRED
CompoundDirectionalMotionVP	CDM-C03	language	返 may precede a complex directional, but lexical and ordering asymmetries block a free combinatorial rule.	SRC-YIU-2016-DIRECTIONAL-ASPECT	supports_and_restricts	pp. 266-269; examples 28-45	Yiu documents compound directionals, 返 combined before them, object-order differences, and asymmetries such as 起嚟 versus 落去.	Require attested marker order and construction-specific lexical profiles in any future remediation.	Do not generate arbitrary return + direction + deictic strings or assume all directionals share the same potential and object behavior.	VERIFIED_FULL_TEXT	NEGATIVE_RULE_BOUNDARY
CompoundDirectionalMotionVP	CDM-C04	representation	The runtime boundary is internally inconsistent: 返上嚟 is CompoundDirectionalMotionVP, while 行返過嚟 is assigned DirectionalMotionVP rather than a manner-plus-compound analysis.	PROJECT-CP021B-R3-SOURCE-SCREEN	records_runtime_mismatch	main.js lines 2539-2551, 5759-5766, and 13591-13600	The current label is exercised only for the three-token 返上嚟 template, while the more complex accepted surface is routed to a different umbrella node.	Realign future representation around overt components and sourced subtypes; do not change behavior in this checkpoint.	Do not treat current node assignment as evidence for a Cantonese grammatical boundary.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_REPRESENTATION_REALIGNMENT_REQUIRED
DirectedMannerMotionVP	DMM-C01	language	A manner verb followed by directional material can express self-motion and license a location or deictic endpoint.	SRC-YIU-2016-DIRECTIONAL-ASPECT	supports	pp. 265-266; examples 20-29	Examples include 跑落樓下, 跑落去/嚟, 跑去辦公室, and 跑嚟辦公室; the directional element, not the manner verb alone, introduces the place relation.	Retain narrowly scoped manner + postverbal directional profiles with overt argument and deictic structure.	Do not infer that any action verb plus place is directed motion or that manner verbs independently license every goal.	VERIFIED_FULL_TEXT	SOURCE_LINKED_NARROWING_REQUIRED
DirectedMannerMotionVP	DMM-C02	language	Manner plus complex path/deixis sequences are attested as a distinct motion-event encoding pattern.	SRC-SHAN-JIN-2025-MOTION-TYPOLOGY	supports	§3.3, examples 16-20	The article gives 行埋嚟呢度, 爬緊返去海邊, 跌咗落嚟, and 漏曬出嚟 and analyzes the complex path expression as one path component relative to the manner verb.	Support overt manner + complex path profiles while preserving aspect and place positions.	Do not import the article’s serial-verb ontology as settled parser truth or collapse self-motion and caused motion.	VERIFIED_FULL_TEXT_AUTHOR_UPLOAD_AND_PUBLISHER_METADATA	SOURCE_LINKED_NARROWING_REQUIRED
DirectedMannerMotionVP	DMM-C03	language	Preverbal 向 + ground before 行 is a coverb/orientation phrase composed with a manner-motion predicate, not the same postverbal directional configuration.	SRC-LEUNG-2014-COVERBS	corroborates_and_differentiates	PDF pp. 1-2 and 20; coverb inventory and table 37	The qualifying paper places directional 向 coverb phrases before the main verb and distinguishes them from directional main predicates.	Split the current preverbal PathPhrase + 行 branch from postverbal manner-directional construction claims.	Do not use the English umbrella directed manner motion to erase coverb phrase order and relation type.	VERIFIED_FULL_TEXT_CORROBORATIVE	REPRESENTATION_SPLIT_REQUIRED
DirectedMannerMotionVP	DMM-C04	language	Self-motion and caused-motion uses with directional material have different participant structures.	SRC-YIU-2016-DIRECTIONAL-ASPECT	supports_and_differentiates	pp. 262-265; examples 8-9 and 20-27	Yiu explicitly contrasts self-motion examples with caused-motion examples in which an agent causes another entity to move.	Preserve mover/theme and causer roles and keep caused-motion wrappers separate from self-motion manner predicates.	Do not assign the subject as mover in every verb-plus-directional string.	VERIFIED_FULL_TEXT	NEGATIVE_RULE_BOUNDARY
GoalAttainmentMotionVP	GAM-C01	language	返到 + place is attested with an arrival-at-goal interpretation.	SRC-WONG-2023-LANGUAGE-SAMPLE	supports	book pp. 47-48; example 21	返到學校未呀你 is glossed as asking whether the addressee has arrived at school, and 到 is discussed in the resultative inventory.	Retain the specific reviewed 返到 + overt place goal profile as a candidate spatial-attainment construction.	Do not infer a generic V + 到 + place rule from one example or erase the contribution of 返.	VERIFIED_FULL_TEXT	SOURCE_LINKED_NARROWING_REQUIRED
GoalAttainmentMotionVP	GAM-C02	language	Main-verb 到 arrival must be distinguished from postverbal 到 expressing a spatial result or attainment.	SRC-SHAN-JIN-2025-MOTION-TYPOLOGY	supports_and_differentiates	§3.1 footnote 2 and §4.1, examples 29 and 33	The article excludes 到 from its directional-verb inventory while recognizing it as an arrival verb, and separately analyzes 我爬到咗山頂 as a resultative motion construction.	Keep main arrival 到 and postverbal attainment 到 in separate parser-facing claims.	Do not classify every 到 as a directional component or every postverbal 到 as spatial.	VERIFIED_FULL_TEXT_AUTHOR_UPLOAD_AND_PUBLISHER_METADATA	SOURCE_LINKED_NARROWING_REQUIRED
GoalAttainmentMotionVP	GAM-C03	language	Aspect placement can distinguish a manner/path sequence from a more tightly bound resultative V-到 construction in one published analysis.	SRC-SHAN-JIN-2025-MOTION-TYPOLOGY	supports_diagnostic_with_competing_analysis	§4.1, examples 33-35	The article uses whether aspect occurs between or after the verbs as a diagnostic and gives 我爬到咗山頂 for resultative goal attainment.	Record visible aspect position and retain theory-neutral result/attainment metadata.	Do not treat this diagnostic as universally decisive or force all sources into the article’s serial-versus-resultative theory.	VERIFIED_FULL_TEXT_AUTHOR_UPLOAD_AND_PUBLISHER_METADATA	THEORY_NEUTRAL_NARROWING_REQUIRED
GoalAttainmentMotionVP	GAM-C04	representation	The current runtime profile covers only 返/行 + 到 + overt goal and should not be promoted as a productive lexical class without verb-by-verb and nonspatial boundaries.	PROJECT-CP021B-R3-SOURCE-SCREEN	bounds_project_inference	main.js Lane 09 spatial fallback; grammar-legitimacy audit row GoalAttainmentMotionVP	Runtime extraction shows a narrow hard-coded profile and only two accepted fixtures, while 到 has main-verb, resultative, extent, and ability-related homographs or functions elsewhere.	Keep the current behavior frozen and require explicit verb inventory, spatial-goal diagnostics, and negative boundaries before remediation.	Do not infer that every V到place string is spatial attainment or that fixture success establishes productivity.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_NARROWING_REQUIRED
NegatedDirectionalMotionVP	NDM-C01	language	唔, 未, 咪, and 冇 are preverbal negation adverbs that can negate a following VP; directional predicates do not require a special language-level negation construction.	SRC-WONG-2023-LANGUAGE-SAMPLE	supports_and_reclassifies	book pp. 44-45; negation-adverb section	The monograph treats these forms as a closed set of negation adverbs preceding and negating an adjective phrase or verb phrase.	Represent ordinary negative directional clauses through general negation composition while preserving the lexical negator.	Do not promote m4 + directional VP as a distinct Cantonese construction or normalize 冇/未/咪 to 唔.	VERIFIED_FULL_TEXT	LANGUAGE_CLAIM_RETIRE_KEEP_INTERNAL_COMPOSITION
NegatedDirectionalMotionVP	NDM-C02	language	Postverbal potential V-唔-directional is structurally distinct from ordinary preverbal VP negation and is lexically restricted.	SRC-YIU-2016-DIRECTIONAL-ASPECT	supports_and_differentiates	pp. 268-270; examples 37-56	Yiu documents forms such as 行得/唔落去 and 行得/唔入嚟, while showing that 起嚟 and aspectualized uses have different or blocked potential behavior.	Keep NegativePotentialDirectionalVP separate from ordinary pre-V negation and require construction-specific lexical licensing.	Do not parse V唔directional as simple NegatedDirectionalMotionVP or assume every directional/aspectual form enters the potential construction.	VERIFIED_FULL_TEXT	NEGATIVE_RULE_BOUNDARY
NegatedDirectionalMotionVP	NDM-C03	language	An empirical Cantonese coding scheme separately records preverbal negation, directional particles, and postverbal potential patterns.	SRC-LIANG-MAI-2025-GRAMMAR-CODING	corroborates_operational_distinction	Appendix S1, Table S1, structures 11, 15, and 16	Negation is coded [NegAdv-V], directionals as [V-DirPart], and potential as [V-得/唔-Part] or related orders.	Use the separation as corroboration for parser layer boundaries, not as proof of a complete grammar.	Do not count this adapted coding scheme as an independent productivity source or collapse its descriptive categories with Canto Span nodes.	VERIFIED_FULL_TEXT_SUPPLEMENT	LANGUAGE_CLAIM_RETIRE_KEEP_INTERNAL_COMPOSITION
NegatedDirectionalMotionVP	NDM-C04	representation	The runtime node is a composition wrapper, and its slot template incorrectly names only m4 even though accepted paths also include 冇去.	PROJECT-CP021B-R3-SOURCE-SCREEN	records_runtime_mismatch	main.js lines 2586-2596; grammar-legitimacy audit and native-screen rows CS160-N107 to CS160-N110	The declared template is m4_negator + directional_motion_vp, while accepted evidence includes both 唔 and 冇 directional predicates.	Retain a neutral internal negative-VP wrapper only if useful, preserve negator identity, and retire the node as a standalone Cantonese-language claim.	Do not relabel 冇 as m4 or use one template name to assert that all negators are grammatically interchangeable.	VERIFIED_INTERNAL_RECORD	LANGUAGE_CLAIM_RETIRE_KEEP_INTERNAL_COMPOSITION
QuantifiedClassifierNP	QCN-C01	language	Cantonese licenses overt numeral/quantity + classifier + noun expressions, with the classifier overt between the numeral and nominal head.	SRC-BOND-SIO-2024-CLASSIFIERS	supports	pp. 61-62; Table 1; ex. 1b	X-C-N is one of four explicit Cantonese NP schemata; 一個蘋果 illustrates the order.	Retain the overt-head quantity+classifier+noun profile as a source-linked form.	Do not infer that every measure expression is a classifier NP, that classifier choice is unrestricted, or that the cited constituent analysis is uniquely settled.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
QuantifiedClassifierNP	QCN-C01	language	Cantonese licenses overt numeral/quantity + classifier + noun expressions, with the classifier overt between the numeral and nominal head.	SRC-LAM-LAU-LEE-2024-SEGMENTATION	corroborates	p. 11998; section 4.3; examples 三本書 and 兩個人	The segmentation scheme identifies Numeral+Classifier+Noun as a productive Cantonese pattern with overt numeral-classifier and classifier-noun boundaries.	Retain the overt-head quantity+classifier+noun profile as a source-linked form.	Do not infer that every measure expression is a classifier NP, that classifier choice is unrestricted, or that the cited constituent analysis is uniquely settled.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
QuantifiedClassifierNP	QCN-C01	language	Cantonese licenses overt numeral/quantity + classifier + noun expressions, with the classifier overt between the numeral and nominal head.	SRC-XIA-2025-CLASSIFIERS	supports_and_differentiates	p. 1 and pp. 6-10; Table 1 and Figure 2	Num-CL-N is grammatical in Cantonese and analyzed as [Num-[CL-N]] after constituency tests.	Retain the overt-head quantity+classifier+noun profile as a source-linked form.	Do not infer that every measure expression is a classifier NP, that classifier choice is unrestricted, or that the cited constituent analysis is uniquely settled.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
QuantifiedClassifierNP	QCN-C02	language	When the nominal head is discourse-recoverable, a Cantonese numeral+classifier expression may omit the noun, but the classifier remains overt.	SRC-LAM-LAU-LEE-2024-SEGMENTATION	supports_and_restricts	p. 11998; example 1	佢有兩本 is accepted as “he has two (books),” while a bare numeral without a classifier does not license the same quantity reading.	Retain an explicitly head-elliptical Num+CL profile with context-required metadata and no inserted noun.	Do not treat a bare numeral as equivalent, invent an antecedent, or conflate noun ellipsis with a full overt-head NP.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
QuantifiedClassifierNP	QCN-C02	language	When the nominal head is discourse-recoverable, a Cantonese numeral+classifier expression may omit the noun, but the classifier remains overt.	SRC-XIA-2025-CLASSIFIERS	supports_and_restricts	p. 8; ellipsis test following example 14	Head nouns in Num-CL-N can be elided while classifiers cannot; Cantonese is stated not to differ from Mandarin on this diagnostic.	Retain an explicitly head-elliptical Num+CL profile with context-required metadata and no inserted noun.	Do not treat a bare numeral as equivalent, invent an antecedent, or conflate noun ellipsis with a full overt-head NP.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
QuantifiedClassifierNP	QCN-C03	parser_representation	The current shared label spans both overt-head X-C-N and context-dependent X-C-Ø; those profiles require explicit subtype separation even if the umbrella label is retained.	PROJECT-CP021B-R5-SOURCE-SCREEN	internal_only	runtime templates main.js lines 3189-3242; source-map QuantifiedClassifierNP section	Runtime has separate templates but one broad label; external evidence distinguishes overt-head and noun-ellipsis profiles.	Record distinct overt_head and head_ellipsis subtypes before any future implementation change.	Do not treat the project split as an externally named Cantonese construction or authorize code changes in this batch.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_SPLIT_REQUIRED
DemonstrativeClassifierNP	DCN-C01	language	Cantonese licenses demonstrative + optional numeral/quantifier + classifier + noun ordering, including the ordinary demonstrative+classifier+noun profile.	SRC-BOND-SIO-2024-CLASSIFIERS	supports	pp. 61-62; Table 1; ex. 1a	D-(X)-C-N is listed as a definite Cantonese NP schema; 呢(一)個蘋果 is the explicit example.	Retain the overt-head demonstrative-classifier NP profile.	Do not infer that the numeral is freely insertable in every lexical or discourse environment or that definiteness alone fixes all uses.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
DemonstrativeClassifierNP	DCN-C01	language	Cantonese licenses demonstrative + optional numeral/quantifier + classifier + noun ordering, including the ordinary demonstrative+classifier+noun profile.	SRC-LAM-LAU-LEE-2024-SEGMENTATION	corroborates	p. 11998; section 4.3	Determiners such as 呢 and 嗰 precede the classifier, with an optional intervening numeral; 嗰本書 and 呢兩個人 are illustrated.	Retain the overt-head demonstrative-classifier NP profile.	Do not infer that the numeral is freely insertable in every lexical or discourse environment or that definiteness alone fixes all uses.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
DemonstrativeClassifierNP	DCN-C01	language	Cantonese licenses demonstrative + optional numeral/quantifier + classifier + noun ordering, including the ordinary demonstrative+classifier+noun profile.	SRC-YU-2006-NOMINAL-MODIFIERS	corroborates	pp. 3-4; nominal order discussion	The paper gives demonstrative-numeral-classifier-noun order and examples of demonstrative-classifier nominal structures.	Retain the overt-head demonstrative-classifier NP profile.	Do not infer that the numeral is freely insertable in every lexical or discourse environment or that definiteness alone fixes all uses.	VERIFIED_FULL_TEXT_CORROBORATIVE	SOURCE_LINKED_SPLIT_REQUIRED
DemonstrativeClassifierNP	DCN-C02	language	A demonstrative+classifier sequence can function as a headless nominal such as 嗰個 “that one,” rather than requiring a fabricated noun head.	SRC-YU-2006-NOMINAL-MODIFIERS	attests_exact_form	p. 7; examples 11-12	The paper explicitly calls go2 go3 “that one” a headless noun phrase that can itself be modified, contrasting it with the linker ge3.	Retain the transparent D+C headless profile with missing-head metadata.	Do not fabricate a noun, equate D+C with the nominal linker ge3, or generalize productivity from this corroborative paper alone.	VERIFIED_FULL_TEXT_CORROBORATIVE	SOURCE_LINKED_SPLIT_REQUIRED
DemonstrativeClassifierNP	DCN-C03	language	The optional numeral inside D-(X)-C-N is a locus of variation and cannot be represented as a freely silent or freely insertable “one” across Cantonese contexts.	SRC-BOND-SIO-2024-CLASSIFIERS	supports	pp. 61-62; Table 1 and ex. 1a	The implemented analysis admits D-(X)-C-N and treats classifiers without an overt numeral as cardinality one.	Record one attested analysis that permits the optional numeral.	Do not convert this formal analysis into a hidden numeral token or assume unanimous acceptability.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
DemonstrativeClassifierNP	DCN-C03	language	The optional numeral inside D-(X)-C-N is a locus of variation and cannot be represented as a freely silent or freely insertable “one” across Cantonese contexts.	SRC-XIA-2025-CLASSIFIERS	competing_analysis	p. 8; discussion after example 15	Inserting jat1 into a Cantonese Dem-CL-N phrase is reported to make the NP less acceptable, unlike the Mandarin pattern used to motivate a silent one.	Block free insertion and preserve the source conflict as a review boundary.	Do not infer that all D+Num+CL+N forms are ungrammatical; the source reports reduced acceptability, not categorical absence.	VERIFIED_FULL_TEXT	SOURCE_LINKED_SPLIT_REQUIRED
DemonstrativeClassifierNP	DCN-C04	parser_representation	The current node covers overt-head D-C-N and headless D-C-Ø; these must remain distinguishable in parser metadata and evaluation.	PROJECT-CP021B-R5-SOURCE-SCREEN	internal_only	main.js lines 3077-3085 and 6635-6671; source-map DemonstrativeClassifierNP section	Runtime has an overt-head template and a transparent ellipsis constructor under the same label.	Preserve explicit head presence versus omission and avoid hidden noun recovery.	Do not treat this representation choice as an external grammar claim or alter runtime in this batch.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_SPLIT_REQUIRED
ClassifierObjectNP	CON-C01	language	A classifier+noun expression without an overt numeral or demonstrative is a general Cantonese nominal form whose interpretation and syntactic position are context-sensitive, not an object-only construction.	SRC-CHENG-SYBESMA-1999-NP	supports	pp. 509-515 and 526-530; Cantonese Cl+N discussion	Cantonese classifier+noun phrases are analyzed as nominal constituents with distribution and interpretation beyond a single object frame.	Retain the overt C+N form but assign object/topic/subject roles at the containing clause or discourse frame.	Do not promote “object” as part of the language construction, infer one fixed definiteness value, or treat all classifier+noun combinations as interchangeable.	VERIFIED_FULL_TEXT	SOURCE_LINKED_REPRESENTATION_REALIGNMENT_REQUIRED
ClassifierObjectNP	CON-C01	language	A classifier+noun expression without an overt numeral or demonstrative is a general Cantonese nominal form whose interpretation and syntactic position are context-sensitive, not an object-only construction.	SRC-SIMPSON-SOH-NOMOTO-2011-BARE-CL	supports_and_restricts	pp. 169-171; examples 1a-c	Bare classifier forms are defined as classifier+noun without a numeral and are illustrated in both subject and object environments with definite and indefinite readings.	Retain the overt C+N form but assign object/topic/subject roles at the containing clause or discourse frame.	Do not promote “object” as part of the language construction, infer one fixed definiteness value, or treat all classifier+noun combinations as interchangeable.	VERIFIED_FULL_TEXT	SOURCE_LINKED_REPRESENTATION_REALIGNMENT_REQUIRED
ClassifierObjectNP	CON-C01	language	A classifier+noun expression without an overt numeral or demonstrative is a general Cantonese nominal form whose interpretation and syntactic position are context-sensitive, not an object-only construction.	SRC-BOND-SIO-2024-CLASSIFIERS	corroborates	p. 62; Table 1 and ex. 1c	C-N is one of the four Cantonese NP schemata and may be definite or indefinite in object position.	Retain the overt C+N form but assign object/topic/subject roles at the containing clause or discourse frame.	Do not promote “object” as part of the language construction, infer one fixed definiteness value, or treat all classifier+noun combinations as interchangeable.	VERIFIED_FULL_TEXT	SOURCE_LINKED_REPRESENTATION_REALIGNMENT_REQUIRED
ClassifierObjectNP	CON-C01	language	A classifier+noun expression without an overt numeral or demonstrative is a general Cantonese nominal form whose interpretation and syntactic position are context-sensitive, not an object-only construction.	SRC-XIA-2025-CLASSIFIERS	supports_and_differentiates	pp. 6-7; Table 1 and example 13	Cantonese permits pre- and postverbal bare CL-N and coordinated CL-N object constituents.	Retain the overt C+N form but assign object/topic/subject roles at the containing clause or discourse frame.	Do not promote “object” as part of the language construction, infer one fixed definiteness value, or treat all classifier+noun combinations as interchangeable.	VERIFIED_FULL_TEXT	SOURCE_LINKED_REPRESENTATION_REALIGNMENT_REQUIRED
ClassifierObjectNP	CON-C02	parser_representation	The label ClassifierObjectNP encodes a clause role into a form that research treats as a general C-N nominal; the future representation should use a role-neutral classifier-noun node.	PROJECT-CP021B-R5-SOURCE-SCREEN	records_runtime_conflation	main.js lines 2427-2430 and 10687-10706; source-map ClassifierObjectNP section	The constructor requires classifier+head but names and slots it as an object even though the form may fill other nominal roles.	Move objecthood to the parent relation in a future remediation design while preserving overt classifier and noun spans.	Do not change code now or claim that one external source prescribes the project label.	VERIFIED_INTERNAL_RECORD	SOURCE_LINKED_REPRESENTATION_REALIGNMENT_REQUIRED
BareClassifierNP	BCN-C01	language	In Cantonese classifier research, a “bare classifier” form means classifier+noun without an overt numeral, not a classifier token standing alone as a complete nominal.	SRC-CHENG-SYBESMA-1999-NP	supports	pp. 509-515 and 526-530	The relevant Cantonese constituent is [classifier+noun], contrasted with bare nouns and numeral-containing phrases.	Use the term only for a C+N family or avoid it if the project needs a classifier-alone ellipsis label.	Do not license a classifier-alone NP, merge it with Num+CL noun ellipsis, or infer uniform definiteness.	VERIFIED_FULL_TEXT	LANGUAGE_FORM_SUPPORTED_DORMANT_LABEL_REDEFINE_OR_RETIRE
BareClassifierNP	BCN-C01	language	In Cantonese classifier research, a “bare classifier” form means classifier+noun without an overt numeral, not a classifier token standing alone as a complete nominal.	SRC-SIMPSON-SOH-NOMOTO-2011-BARE-CL	supports_and_restricts	p. 169; definition before example 1	The term bare classifier pattern/form is explicitly defined as a classifier without a numeral but with a following noun.	Use the term only for a C+N family or avoid it if the project needs a classifier-alone ellipsis label.	Do not license a classifier-alone NP, merge it with Num+CL noun ellipsis, or infer uniform definiteness.	VERIFIED_FULL_TEXT	LANGUAGE_FORM_SUPPORTED_DORMANT_LABEL_REDEFINE_OR_RETIRE
BareClassifierNP	BCN-C01	language	In Cantonese classifier research, a “bare classifier” form means classifier+noun without an overt numeral, not a classifier token standing alone as a complete nominal.	SRC-BOND-SIO-2024-CLASSIFIERS	corroborates	p. 62; Table 1	The no-numeral schema is C-N, not C alone.	Use the term only for a C+N family or avoid it if the project needs a classifier-alone ellipsis label.	Do not license a classifier-alone NP, merge it with Num+CL noun ellipsis, or infer uniform definiteness.	VERIFIED_FULL_TEXT	LANGUAGE_FORM_SUPPORTED_DORMANT_LABEL_REDEFINE_OR_RETIRE
BareClassifierNP	BCN-C02	parser_representation	The dormant BareClassifierNP label duplicates the researched C-N surface family already routed through ClassifierObjectNP but its name invites confusion with classifier-alone ellipsis.	PROJECT-CP021B-R5-SOURCE-SCREEN	internal_only	registry main.js line 1063; source-map BareClassifierNP section	No active runtime constructor or accepted fixture currently establishes a distinct BareClassifierNP node.	Keep quarantined; either retire it or redefine it as a role-neutral alias during a future representation remediation.	Do not activate the label from terminology alone or count registry presence as grammar evidence.	VERIFIED_INTERNAL_RECORD	LANGUAGE_FORM_SUPPORTED_DORMANT_LABEL_REDEFINE_OR_RETIRE
DemonstrativeHeadNP	DHN-C01	language	The runtime example 呢個蘋果 is structurally demonstrative+classifier+noun; 個 is the classifier and does not support a demonstrative-pronoun+head-noun template.	SRC-BOND-SIO-2024-CLASSIFIERS	attests_exact_form	p. 62; example 1a	呢(一)個蘋果 is explicitly segmented D-(X)-C-N with 個 glossed CL.	Route forms such as 呢個蘋果 through DemonstrativeClassifierNP, preserving 個 as classifier.	Do not analyze 呢個 as an indivisible demonstrative pronoun when it is followed by an overt noun in this profile.	VERIFIED_FULL_TEXT	LANGUAGE_CLAIM_RETIRE_TEMPLATE_MISANALYSIS
