candidate_id	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	matched_surface_span	matched_form	matched_hkcancor_pos	matched_ud_pos	utterance_initial_lexical	preceding_lexical_token_count	following_lexical_token_count	immediate_left_form	immediate_left_ud_pos	nominal_start_form	nominal_start_hkcancor_pos	nominal_start_ud_pos	nominal_start_token_index_zero_based	has_later_predicate_candidate	later_predicate_form	later_predicate_ud_pos	later_predicate_token_index_zero_based	text	previous_text	next_text	preceding_material_tokens_json	duplicate_group_inputs_json	tokens_json	annotation_status
aa56-640698a5b19b030954b8	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	122	1	XXA	冇	冇	v1	VERB	False	1	3	即係	CCONJ	人	n	NOUN	2	True	知	VERB	3	即係冇人知𡃉.	另外沿途大家都驚,有心理障礙,因為佢諗住去好遠跳𡃉.	吖到後來原來好多人知.	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6"",""udPos"":""CCONJ""}]"	"{""matchedForm"":""冇"",""nominalStartForm"":""人"",""nominalStartPos"":""n""}"	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-7b2a6f20d078a6227902	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	156	4	XXA	有	有	v1	VERB	False	3	13	你	PRON	一	m	NUM	5	True	去	VERB	10	唔好話,你有一日你張達明去跳,我都去,我都睇.	"即係突然間你街-街坊走去"""",我都捧場啊."	即係開心𠸏哩件噉嘅事係.	"[{""word"":""唔好"",""pos"":""vu"",""jyutping"":""m4hou2"",""udPos"":""AUX""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6"",""udPos"":""VERB""},{""word"":"","",""pos"":"""",""jyutping"":null,""udPos"":""X""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5"",""udPos"":""PRON""}]"	"{""matchedForm"":""有"",""nominalStartForm"":""一"",""nominalStartPos"":""m""}"	"[{""word"":""唔好"",""pos"":""vu"",""jyutping"":""m4hou2""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""日"",""pos"":""q"",""jyutping"":""jat6""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""張"",""pos"":""nr"",""jyutping"":""zoeng1""},{""word"":""達明"",""pos"":""nr"",""jyutping"":""daat6ming4""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""跳"",""pos"":""v"",""jyutping"":""tiu3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-3b725e10013fb49f4b72	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	174	26	XXA	有	有	v1	VERB	False	22	2	下	PART	乜嘢	r	PRON	27	False				噉如果拍套噉嘅戲出來呢,即係大家,尤其我哋做創作嘅,更加應該效法下,睇下有乜嘢計.	噉你能夠得到嘅資源都唔大𡃉.	諗新計仔囖.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2"",""udPos"":""CCONJ""},{""word"":""如果"",""pos"":""c"",""jyutping"":""jyu4gwo2"",""udPos"":""CCONJ""},{""word"":""拍"",""pos"":""v"",""jyutping"":""paak3"",""udPos"":""VERB""},{""word"":""套"",""pos"":""q"",""jyutping"":""tou3"",""udPos"":""NOUN""},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2"",""udPos"":""CCONJ""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3"",""udPos"":""PART""},{""word"":""戲"",""pos"":""n"",""jyutping"":""hei3"",""udPos"":""NOUN""},{""word"":""出來"",""pos"":""v"",""jyutping"":""ceot1lai4"",""udPos"":""VERB""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1"",""udPos"":""PART""},{""word"":"","",""pos"":"""",""jyutping"":null,""udPos"":""X""},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6"",""udPos"":""CCONJ""},{""word"":""大家"",""pos"":""r"",""jyutping"":""daai6gaa1"",""udPos"":""PRON""},{""word"":"","",""pos"":"""",""jyutping"":null,""udPos"":""X""},{""word"":""尤其"",""pos"":""d"",""jyutping"":""jau4kei4"",""udPos"":""ADV""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6"",""udPos"":""PRON""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6"",""udPos"":""VERB""},{""word"":""創作"",""pos"":""v"",""jyutping"":""cong3zok3"",""udPos"":""VERB""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3"",""udPos"":""PART""},{""word"":"","",""pos"":"""",""jyutping"":null,""udPos"":""X""},{""word"":""更加"",""pos"":""d"",""jyutping"":""gang3gaa1"",""udPos"":""ADV""},{""word"":""應該"",""pos"":""vu"",""jyutping"":""jing1goi1"",""udPos"":""AUX""},{""word"":""效法"",""pos"":""v"",""jyutping"":""haau6faat3"",""udPos"":""VERB""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5"",""udPos"":""PART""},{""word"":"","",""pos"":"""",""jyutping"":null,""udPos"":""X""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2"",""udPos"":""VERB""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5"",""udPos"":""PART""}]"	"{""matchedForm"":""有"",""nominalStartForm"":""乜嘢"",""nominalStartPos"":""r""}"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""如果"",""pos"":""c"",""jyutping"":""jyu4gwo2""},{""word"":""拍"",""pos"":""v"",""jyutping"":""paak3""},{""word"":""套"",""pos"":""q"",""jyutping"":""tou3""},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""戲"",""pos"":""n"",""jyutping"":""hei3""},{""word"":""出來"",""pos"":""v"",""jyutping"":""ceot1lai4""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""大家"",""pos"":""r"",""jyutping"":""daai6gaa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""尤其"",""pos"":""d"",""jyutping"":""jau4kei4""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""創作"",""pos"":""v"",""jyutping"":""cong3zok3""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""更加"",""pos"":""d"",""jyutping"":""gang3gaa1""},{""word"":""應該"",""pos"":""vu"",""jyutping"":""jing1goi1""},{""word"":""效法"",""pos"":""v"",""jyutping"":""haau6faat3""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""乜嘢"",""pos"":""r"",""jyutping"":""mat1je5""},{""word"":""計"",""pos"":""n"",""jyutping"":""gai2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-1525bf88c644e8a89975	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	182	2	XXA	冇	冇	v1	VERB	False	2	7	肥仔	NOUN	辦法	n	NOUN	3	True	代入	VERB	7	就肥仔冇辦法,因為我代入得太緊要.	喀.	噉而個個呢嗰種演繹方法都好好.	"[{""word"":""就"",""pos"":""d"",""jyutping"":""zau6"",""udPos"":""ADV""},{""word"":""肥仔"",""pos"":""n"",""jyutping"":""fei4zai2"",""udPos"":""NOUN""}]"	"{""matchedForm"":""冇"",""nominalStartForm"":""辦法"",""nominalStartPos"":""n""}"	"[{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""肥仔"",""pos"":""n"",""jyutping"":""fei4zai2""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""辦法"",""pos"":""n"",""jyutping"":""baan6faat3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""因為"",""pos"":""c"",""jyutping"":""jan1wai6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""代入"",""pos"":""v"",""jyutping"":""doi6jap6""},{""word"":""得"",""pos"":""u"",""jyutping"":""dak1""},{""word"":""太"",""pos"":""d"",""jyutping"":""taai3""},{""word"":""緊要"",""pos"":""a"",""jyutping"":""gan2jiu3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-e66528700835d6ae9a51	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	185	3	XXA	冇	冇	v1	VERB	False	2	16	-	X	一	m	NUM	4	True	荒謬	ADJ	11	即係冇-冇一個-即係雖然佢咁荒謬處境,你俾我哋香港好多時就會擠眉弄眼.	大家都真係好實淨啊.	即刻誇咗,係唔係?	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6"",""udPos"":""CCONJ""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5"",""udPos"":""VERB""},{""word"":""-"",""pos"":"""",""jyutping"":null,""udPos"":""X""}]"	"{""matchedForm"":""冇"",""nominalStartForm"":""一"",""nominalStartPos"":""m""}"	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""雖然"",""pos"":""c"",""jyutping"":""seoi1jin4""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""咁"",""pos"":""d"",""jyutping"":""gam3""},{""word"":""荒謬"",""pos"":""a"",""jyutping"":""fong1mau6""},{""word"":""處境"",""pos"":""n"",""jyutping"":""cyu5ging2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""俾"",""pos"":""v"",""jyutping"":""bei2""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""香港"",""pos"":""ns"",""jyutping"":""hoeng1gong2""},{""word"":""好多時"",""pos"":""d"",""jyutping"":""hou2do1si4""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""擠眉弄眼"",""pos"":""i"",""jyutping"":""zai1mei4lung6ngaan5""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-82ad7522976c4dd8db29	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	199	1	XXC	有	有	v1	VERB	False	1	1	即係	CCONJ	決心	n	NOUN	2	False				即係有決心.	噉點呢?	佢一路練剝衫.	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6"",""udPos"":""CCONJ""}]"	"{""matchedForm"":""有"",""nominalStartForm"":""決心"",""nominalStartPos"":""n""}"	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""決心"",""pos"":""n"",""jyutping"":""kyut3sam1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-ed3d1b6e6f7757563bc2	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	208	1	XXA	有	有	v1	VERB	False	1	10	係	VERB	一	m	NUM	2	True	笑	VERB	4	係有一種笑得來係一種無奈喺度.	但係幾十歲呢,即係攞命嘅地方.	即係當你一個人,真係有一頭家,而真係揾唔到工嘅時候,噉點算呢?	"[{""word"":""係"",""pos"":""v"",""jyutping"":""hai6"",""udPos"":""VERB""}]"	"{""matchedForm"":""有"",""nominalStartForm"":""一"",""nominalStartPos"":""m""}"	"[{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""種"",""pos"":""q"",""jyutping"":""zung2""},{""word"":""笑"",""pos"":""v"",""jyutping"":""siu3""},{""word"":""得"",""pos"":""u"",""jyutping"":""dak1""},{""word"":""來"",""pos"":""v"",""jyutping"":""lai4""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""種"",""pos"":""q"",""jyutping"":""zung2""},{""word"":""無奈"",""pos"":""a"",""jyutping"":""mou4noi6""},{""word"":""喺度"",""pos"":""d"",""jyutping"":""hai2dou6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-0d7a9d49abee1e7cc7d8	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	209	8	XXA	有	有	v1	VERB	False	7	14	真係	ADV	一	m	NUM	9	True	揾	VERB	15	即係當你一個人,真係有一頭家,而真係揾唔到工嘅時候,噉點算呢?	係有一種笑得來係一種無奈喺度.	要將自己哩個即係所謂你話佢係尊嚴又好,將哩一種尊嚴呢,即係來到販賣嘅時候呢,有陣時都真係幾悲𠸏.	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6"",""udPos"":""CCONJ""},{""word"":""當"",""pos"":""d"",""jyutping"":""dong1"",""udPos"":""ADV""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5"",""udPos"":""PRON""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1"",""udPos"":""NUM""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3"",""udPos"":""NOUN""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4"",""udPos"":""NOUN""},{""word"":"","",""pos"":"""",""jyutping"":null,""udPos"":""X""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6"",""udPos"":""ADV""}]"	"{""matchedForm"":""有"",""nominalStartForm"":""一"",""nominalStartPos"":""m""}"	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""當"",""pos"":""d"",""jyutping"":""dong1""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""頭"",""pos"":""q"",""jyutping"":""tau4""},{""word"":""家"",""pos"":""n"",""jyutping"":""gaa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""而"",""pos"":""c"",""jyutping"":""ji4""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""揾"",""pos"":""v"",""jyutping"":""wan2""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""到"",""pos"":""u"",""jyutping"":""dou2""},{""word"":""工"",""pos"":""n"",""jyutping"":""gung1""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""時候"",""pos"":""n"",""jyutping"":""si4hau6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""點算"",""pos"":""r"",""jyutping"":""dim2syun3""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-ca49ea2540010fd600fe	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	219	4	XXB	有	有	v1	VERB	False	4	6	老婆	NOUN	份	q	NOUN	5	True	介紹	VERB	7	譬如可能個老婆有份工介紹俾佢𡃉.	出去返工就唔肯.	或者做一啲女性啲嘅,譬如臨時煮飯噉樣.	"[{""word"":""譬如"",""pos"":""v"",""jyutping"":""pei3jyu4"",""udPos"":""VERB""},{""word"":""可能"",""pos"":""vu"",""jyutping"":""ho2nang4"",""udPos"":""AUX""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3"",""udPos"":""NOUN""},{""word"":""老婆"",""pos"":""n"",""jyutping"":""lou5po4"",""udPos"":""NOUN""}]"	"{""matchedForm"":""有"",""nominalStartForm"":""份"",""nominalStartPos"":""q""}"	"[{""word"":""譬如"",""pos"":""v"",""jyutping"":""pei3jyu4""},{""word"":""可能"",""pos"":""vu"",""jyutping"":""ho2nang4""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""老婆"",""pos"":""n"",""jyutping"":""lou5po4""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""份"",""pos"":""q"",""jyutping"":""fan6""},{""word"":""工"",""pos"":""n"",""jyutping"":""gung1""},{""word"":""介紹"",""pos"":""v"",""jyutping"":""gaai3siu6""},{""word"":""俾"",""pos"":""p"",""jyutping"":""bei2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-73b0e0c9912cd233f677	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	221	12	XXB	有	有	v1	VERB	False	10	2	-	X	困局	n	NOUN	13	False				佢係都唔肯做,所以就即係困-有困局嚹.	或者做一啲女性啲嘅,譬如臨時煮飯噉樣.	而家打開咗,反而有個新嘅出路.	"[{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5"",""udPos"":""PRON""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6"",""udPos"":""VERB""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1"",""udPos"":""ADV""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4"",""udPos"":""ADV""},{""word"":""肯"",""pos"":""vu"",""jyutping"":""hang2"",""udPos"":""AUX""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6"",""udPos"":""VERB""},{""word"":"","",""pos"":"""",""jyutping"":null,""udPos"":""X""},{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5"",""udPos"":""CCONJ""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6"",""udPos"":""ADV""},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6"",""udPos"":""CCONJ""},{""word"":""困"",""pos"":""Ng"",""jyutping"":""kwan3"",""udPos"":""NOUN""},{""word"":""-"",""pos"":"""",""jyutping"":null,""udPos"":""X""}]"	"{""matchedForm"":""有"",""nominalStartForm"":""困局"",""nominalStartPos"":""n""}"	"[{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""肯"",""pos"":""vu"",""jyutping"":""hang2""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""困"",""pos"":""Ng"",""jyutping"":""kwan3""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""困局"",""pos"":""n"",""jyutping"":""kwan3guk6""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-fe375c405f9a88eefb18	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	222	5	XXB	有	有	v1	VERB	False	4	4	反而	ADV	個	q	NOUN	6	True	新	ADJ	7	而家打開咗,反而有個新嘅出路.	佢係都唔肯做,所以就即係困-有困局嚹.	嗯.	"[{""word"":""而家"",""pos"":""t"",""jyutping"":""ji4gaa1"",""udPos"":""ADV""},{""word"":""打開"",""pos"":""v"",""jyutping"":""daa2hoi1"",""udPos"":""VERB""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2"",""udPos"":""PART""},{""word"":"","",""pos"":"""",""jyutping"":null,""udPos"":""X""},{""word"":""反而"",""pos"":""d"",""jyutping"":""faan2ji4"",""udPos"":""ADV""}]"	"{""matchedForm"":""有"",""nominalStartForm"":""個"",""nominalStartPos"":""q""}"	"[{""word"":""而家"",""pos"":""t"",""jyutping"":""ji4gaa1""},{""word"":""打開"",""pos"":""v"",""jyutping"":""daa2hoi1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""反而"",""pos"":""d"",""jyutping"":""faan2ji4""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""新"",""pos"":""a"",""jyutping"":""san1""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""出路"",""pos"":""n"",""jyutping"":""ceot1lou6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
aa56-61b5eea35bfe2ffc0e69	FC-R002b_v2.cha	b28d73a3ee59df00086c327503f3fb5153b39c62120bf7ce3bf6e4074ea3665a	43	226	8	XXA	有	有	v1	VERB	False	8	1	我	PRON	振奮	vn	NOUN	9	False				噉另外睇完之後都對我有振奮.	因為佢係啲淡啲而人性,同埋生活嘅笑料嘅戲來𡃉.	"因為你話下下""鐵達尼""咁收得呢,我𠻺真係唔識拍,亦都冇噉嘅資源拍."	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2"",""udPos"":""CCONJ""},{""word"":""另外"",""pos"":""c"",""jyutping"":""ling6ngoi6"",""udPos"":""CCONJ""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2"",""udPos"":""VERB""},{""word"":""完"",""pos"":""v"",""jyutping"":""jyun4"",""udPos"":""VERB""},{""word"":""之後"",""pos"":""f"",""jyutping"":""zi1hau6"",""udPos"":""ADV""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1"",""udPos"":""ADV""},{""word"":""對"",""pos"":""a"",""jyutping"":""deoi3"",""udPos"":""ADJ""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5"",""udPos"":""PRON""}]"	"{""matchedForm"":""有"",""nominalStartForm"":""振奮"",""nominalStartPos"":""vn""}"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""另外"",""pos"":""c"",""jyutping"":""ling6ngoi6""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""完"",""pos"":""v"",""jyutping"":""jyun4""},{""word"":""之後"",""pos"":""f"",""jyutping"":""zi1hau6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""對"",""pos"":""a"",""jyutping"":""deoi3""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""振奮"",""pos"":""vn"",""jyutping"":""zan3fan5""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
