rank	word	cifu_jyutping	cifu_definition	hkcancor_hits	hkcancor_observed_bucket_count	hkcancor_pos_counts	hkcancor_ud_counts	hkcancor_jyutping_counts
429	清楚	cing1co2	clear/clearly understood/distinct	20	2	"{""a"": 19, ""v"": 1}"	"{""ADJ"": 19, ""VERB"": 1}"	"{""cing1co2"": 20}"
430	理	lei5	texture/grain (of wood)/inner essence/intrinsic order/reason/logic/truth/science/natural science (esp. physics)/to manage/to pay attention to/to run (affairs)/to handle/to put in order/to tidy up	26	2	"{""Ag"": 1, ""v"": 25}"	"{""VERB"": 25, ""ADJ"": 1}"	"{""lei5"": 26}"
431	種	zung2|zung3	abbr. for 物種|物种, genus/race/seed/breed/species/strain/kind/type/has guts (i.e. courage)/nerve/classifier for types: kind, sort/classifier for languages/to plant/to grow/to cultivate	71	2	"{""n"": 3, ""q"": 68}"	"{""NOUN"": 71}"	"{""zung2"": 71}"
432	堂	tong4	(main) hall/large room for a specific purpose/relationship between cousins etc on the paternal side of a family/of the same clan/classifier for sets (or suites) of furniture, classes etc	8	2	"{""n"": 5, ""q"": 3}"	"{""NOUN"": 8}"	"{""tong4"": 8}"
433	后	hau6	empress/queen/surname Hou	0	0	{}	{}	{}
434	呃	ngaak1|aak1|ak1	to cheat/to trick	59	3	"{""e"": 2, ""v"": 10, ""y"": 47}"	"{""PART"": 47, ""VERB"": 10, ""INTJ"": 2}"	"{""aak1"": 12, ""aak3"": 47}"
435	就算	zau6syun3	granted that/even if	18	1	"{""c"": 18}"	"{""CCONJ"": 18}"	"{""zau6syun3"": 18}"
436	虛線	heoi1sin3	dotted line	0	0	{}	{}	{}
437	太	taai3	highest/greatest/too (much)/very/extremely	68	1	"{""d"": 68}"	"{""ADV"": 68}"	"{""taai3"": 68}"
438	少	siu2|siu3	few/little/lack/young	62	2	"{""a"": 61, ""d"": 1}"	"{""ADJ"": 61, ""ADV"": 1}"	"{""siu2"": 62}"
439	出去	ceot1heoi3	to go out	35	1	"{""v"": 35}"	"{""VERB"": 35}"	"{""ceot1heoi3"": 35}"
440	怨	jyun3	to blame/to complain	0	0	{}	{}	{}
441	唔記得	m4gei3dak1	to forget	52	1	"{""v"": 52}"	"{""VERB"": 52}"	"{""m4gei3dak1"": 52}"
442	效果	haau6gwo2	result/effect/quality	5	1	"{""n"": 5}"	"{""NOUN"": 5}"	"{""haau6gwo2"": 5}"
443	起	hei2	to rise/to raise/to get up/to set out/to start/to appear/to launch/to initiate (action)/to draft/to establish/to get (from a depot or counter)/verb suffix, to start/(before place or time) starting from/classifier for occurrences or unpredictable events: case, instance/classifier for groups: batch, group	53	3	"{""Vg"": 1, ""u"": 14, ""v"": 38}"	"{""VERB"": 39, ""PART"": 14}"	"{""hei2"": 53}"
444	文字	man4zi6	character/script/writing/written language/writing style/phraseology	0	0	{}	{}	{}
445	以為	ji5wai4	to believe/to think/to consider erroneously/to assume (wrongly)	41	1	"{""v"": 41}"	"{""VERB"": 41}"	"{""ji5wai4"": 41}"
446	打橫	daa2waang4	NO DEF	0	0	{}	{}	{}
447	通常	tung1soeng4	regular/usual/ordinary/normal	53	1	"{""d"": 53}"	"{""ADV"": 53}"	"{""tung1soeng4"": 53}"
448	陳	can4	surname Chen/Chen of the Southern dynasties (557-589)/to lay out/to exhibit/to display/to narrate/to state/to explain/to tell/old/stale	29	2	"{""nr"": 29}"	"{""PROPN"": 29}"	"{""can2"": 1, ""can4"": 28}"
449	地盤	dei6pun4	a construction site/domain/territory under one's control/foundation of a building/base of operations/crust of earth	5	1	"{""n"": 5}"	"{""NOUN"": 5}"	"{""dei6pun4"": 5}"
450	行到	*hang4|haang4|hang6|hong4|hong2dou3	NO DEF	0	0	{}	{}	{}
451	杏堂	*hang6tong4	NO DEF	0	0	{}	{}	{}
452	相信	soeng1seon3	be convinced (that something is true)/believe/to accept sth as true	13	1	"{""v"": 13}"	"{""VERB"": 13}"	"{""soeng1seon3"": 13}"
453	揀	gaan2	to choose/to pick/to sort out/to pick up	45	1	"{""v"": 45}"	"{""VERB"": 45}"	"{""gaan2"": 45}"
454	項	hong6	back of neck/item/thing/term (in a mathematical formula)/sum (of money)/classifier for principles, items, clauses, tasks, research projects etc/surname Xiang	2	1	"{""q"": 2}"	"{""NOUN"": 2}"	"{""hong6"": 2}"
455	禮拜	lai5baai3	week/religious service/worship	41	1	"{""n"": 41}"	"{""NOUN"": 41}"	"{""lai5baai3"": 41}"
456	市場	si5coeng4	market place/market (also in abstract)/abbr. for 超級市場|超级市场 supermarket	10	1	"{""n"": 10}"	"{""NOUN"": 10}"	"{""si5coeng4"": 10}"
457	我講	*ngo5gong2	NO DEF	0	0	{}	{}	{}
458	尚健	*soeng6gin6	NO DEF	0	0	{}	{}	{}
459	蚊	man1	mosquito/a dollar	204	2	"{""n"": 4, ""q"": 200}"	"{""NOUN"": 204}"	"{""man1"": 204}"
460	印	jan3	stamp/seal/mark/print/abbr. for India/surname Yan	8	3	"{""Vg"": 1, ""n"": 3, ""v"": 4}"	"{""VERB"": 5, ""NOUN"": 3}"	"{""jan3"": 8}"
461	直	zik6	"straight/not gay, heterosexual, ""straight""/to straighten/fair and reasonable/frank/straightforward/(indicates continuing motion or action)/vertical/vertical downward stroke in Chinese characters"	3	1	"{""d"": 3}"	"{""ADV"": 3}"	"{""zik6"": 3}"
462	嶺	leng5|ling5	mountain range	0	0	{}	{}	{}
463	入去	jap6heoi3	NO DEF	23	1	"{""v"": 23}"	"{""VERB"": 23}"	"{""jap6heoi3"": 23}"
464	之	zi1	(possessive particle, literary equivalent of 的)/him/her/it	8	1	"{""u"": 8}"	"{""PART"": 8}"	"{""zi1"": 8}"
465	六	luk6	six/6	37	1	"{""m"": 37}"	"{""NUM"": 37}"	"{""luk6"": 37}"
466	出現	ceot1jin6	to appear/to arise/to emerge	16	2	"{""v"": 15, ""vn"": 1}"	"{""VERB"": 15, ""NOUN"": 1}"	"{""ceot1jin6"": 16}"
467	直情	zik6cing4	NO DEF	5	1	"{""d"": 5}"	"{""ADV"": 5}"	"{""zik6cing4"": 5}"
468	國	gwok3	country/nation/state/CL:個[go]/national/a surname	0	0	{}	{}	{}
469	圖	tou4	diagram/to plan/picture/drawing/chart	1	1	"{""n"": 1}"	"{""NOUN"": 1}"	"{""tou4"": 1}"
470	西	sai1	"west/often used as a euphemism for the obscene term for ""vagina"", 閪 [hāi]/the West/Spain (abbr.)"	1	1	"{""f"": 1}"	"{""ADV"": 1}"	"{""sai1"": 1}"
471	掂	dim1|dim6	to weigh in the hand/to estimate|satisfactory/okay	46	2	"{""a"": 45, ""v"": 1}"	"{""ADJ"": 45, ""VERB"": 1}"	"{""dim3"": 1, ""dim6"": 45}"
472	條路線	*tiu4lou6sin3	NO DEF	0	0	{}	{}	{}
473	頂	ding2|deng2	"apex/top/roof/to carry on the head/to push to the top/to go against/most/to replace/to substitute/to ""bump"" a forum thread to raise its profile (internet slang)/to bear, to endure, to put up with/an exclamation expressing disappointment, anger, amazement, etc. (""shit!"", ""damn!"", etc.)|apex/top/roof/classifier for hats"	12	1	"{""v"": 12}"	"{""VERB"": 12}"	"{""ding2"": 12}"
474	裏邊	*leoi5bin1	NO DEF	63	1	"{""f"": 63}"	"{""ADV"": 63}"	"{""leoi5bin6"": 63}"
475	銅	tung4	copper Cu, transition metal, atomic number 29/see 紅銅|红铜 copper, and the alloys brass 黃銅|黄铜 and bronze 青銅|青铜	0	0	{}	{}	{}
476	濫	laam6	excessive/indiscriminate	1	1	"{""a"": 1}"	"{""ADJ"": 1}"	"{""laam5"": 1}"
477	小	siu2	"small/tiny/few/young/a euphemism for 屌 díu, ""fuck"""	5	2	"{""a"": 4, ""jb"": 1}"	"{""ADJ"": 5}"	"{""siu2"": 5}"
478	冇問題	mou5man6tai4	no problem	0	0	{}	{}	{}
479	右行	*jau6hang4|haang4|hang6|hong4|hong2	NO DEF	0	0	{}	{}	{}
480	讀書	duk6syu1	study/read	36	1	"{""v"": 36}"	"{""VERB"": 36}"	"{""duk6syu1"": 36}"
481	不	bat1	not/no	6	1	"{""d"": 6}"	"{""ADV"": 6}"	"{""bat1"": 6}"
482	水塘	seoi2tong4	pool	0	0	{}	{}	{}
483	件	gin6	item/component/classifier for events, things, clothes etc	43	1	"{""q"": 43}"	"{""NOUN"": 43}"	"{""gin6"": 43}"
484	地標	dei6biu1	landmark	0	0	{}	{}	{}
485	收	sau1	to receive/to accept/to collect/in care of (used on address line after name)	60	1	"{""v"": 60}"	"{""VERB"": 60}"	"{""sau1"": 60}"
486	更加	gang3gaa1	more (than sth else)/even more	32	1	"{""d"": 32}"	"{""ADV"": 32}"	"{""gang3gaa1"": 32}"
487	男朋友	naam4pang4jau5	male friend/boyfriend	6	1	"{""n"": 6}"	"{""NOUN"": 6}"	"{""naam4pang4jau5"": 6}"
488	唔該	m4goi1	please/thank you	6	1	"{""l1"": 6}"	"{""X"": 6}"	"{""m4goi1"": 6}"
489	愁	sau4	worry about	0	0	{}	{}	{}
490	一條	*jat1tiu4	NO DEF	0	0	{}	{}	{}
491	八	baat3	eight/to gossip/nosy	34	2	"{""m"": 33, ""v"": 1}"	"{""NUM"": 33, ""VERB"": 1}"	"{""baat3"": 34}"
492	忍	jan2	to endure/to tolerate	2	1	"{""v"": 2}"	"{""VERB"": 2}"	"{""jan2"": 2}"
493	重	zung6|cung4|cung5	to attach importance to/important/weighty/furthermore/further/more/still/to lay stress on/discreet|repeat/again/double|heavy (in weight)/deep/heavy/serious/weight	225	5	"{""a"": 8, ""d"": 216, ""q"": 1}"	"{""ADV"": 216, ""ADJ"": 8, ""NOUN"": 1}"	"{""cung4"": 3, ""cung5"": 5, ""zung6"": 217}"
494	將來	zoeng1loi4	the future/future	15	2	"{""n"": 2, ""t"": 13}"	"{""ADV"": 13, ""NOUN"": 2}"	"{""zoeng1loi4"": 15}"
495	斜	ce4|ce3	slanting	5	1	"{""n"": 5}"	"{""NOUN"": 5}"	"{""ce3"": 5}"
496	望	mong6	to look at/to view/to hope/to expect/to visit/to gaze (into the distance)/to look towards/towards/full moon	31	1	"{""v"": 31}"	"{""VERB"": 31}"	"{""mong6"": 31}"
497	提碑	*tai4bei1	NO DEF	0	0	{}	{}	{}
498	工作	gung1zok3	job/work/construction/task	25	3	"{""n"": 21, ""v"": 3, ""vn"": 1}"	"{""NOUN"": 22, ""VERB"": 3}"	"{""gung1zok3"": 25}"
499	皮	pei4	leather/skin/fur/ten thousand dollars/level, standard/pico- (one trillionth)/a surname/CL:塊[faai]	0	0	{}	{}	{}
500	共	gung6	common/general/to share/together/total/altogether/abbr. for 共產黨|共产党[gong4 chan3 dang3], Communist party	0	0	{}	{}	{}
