rank	word	cifu_jyutping	cifu_definition	hkcancor_hits	hkcancor_observed_bucket_count	hkcancor_pos_counts	hkcancor_ud_counts	hkcancor_jyutping_counts
1212	歌	go1	song	19	1	"{""n"": 19}"	"{""NOUN"": 19}"	"{""go1"": 19}"
1213	銀行	ngan4hong4	bank	9	1	"{""n"": 9}"	"{""NOUN"": 9}"	"{""ngan4hong4"": 9}"
1214	價錢	gaa3cin4	price	13	1	"{""n"": 13}"	"{""NOUN"": 13}"	"{""gaa3cin4"": 13}"
1215	噏	ap1	NO DEF	11	1	"{""v"": 11}"	"{""VERB"": 11}"	"{""ap1"": 11}"
1216	頹	teoi4	to crumble/to collapse/to decline/to decay/decadent/dejected/dispirited/balding	0	0	{}	{}	{}
1217	變成	bin3sing4	to change into/to turn into/to become	5	2	"{""n"": 1,""v"": 4}"	"{""NOUN"": 1,""VERB"": 4}"	"{""bin3sing4"": 5}"
1218	一個韻	*jat1go3wan6	NO DEF	0	0	{}	{}	{}
1219	三角形	saam1gok3jing4	triangle	0	0	{}	{}	{}
1220	分手	fan1sau2	to split up/to break up	0	0	{}	{}	{}
1221	反應	faan2jing3	to react/to respond/reaction/response/reply/chemical reaction	9	2	"{""n"": 7,""vn"": 2}"	"{""NOUN"": 9}"	"{""faan2jing3"": 9}"
1222	支	zi1	to support/to sustain/to erect/to raise/branch/division/to draw money/classifier for rods such as pens and guns, for army divisions and for songs or compositions	11	1	"{""q"": 11}"	"{""NOUN"": 11}"	"{""zi1"": 11}"
1223	右下	jau6haa6	lower right	0	0	{}	{}	{}
1224	右手邊	jau6sau2bin1	NO DEF	0	0	{}	{}	{}
1225	市民	si5man4	city resident	5	1	"{""n"": 5}"	"{""NOUN"": 5}"	"{""si5man4"": 5}"
1226	回歸	wui4gwai1	to return (to previous condition)/Hong Kong's return to Chinese sovereignty/to regress	9	2	"{""v"": 5,""vn"": 4}"	"{""NOUN"": 4,""VERB"": 5}"	"{""wui4gwai1"": 9}"
1227	成功	sing4gung1	success/to succeed	8	2	"{""a"": 6,""an"": 2}"	"{""ADJ"": 6,""NOUN"": 2}"	"{""sing4gung1"": 8}"
1228	有人	jau5jan4	someone/people/anyone/there is someone there/occupied (as in restroom)	1	1	"{""r"": 1}"	"{""PRON"": 1}"	"{""jau5jan4"": 1}"
1229	自然	zi6jin4	nature/natural/naturally	8	2	"{""a"": 7,""n"": 1}"	"{""ADJ"": 7,""NOUN"": 1}"	"{""zi6jin4"": 8}"
1230	估	gu2|gu3	estimate/old/second-hand (clothes)	27	1	"{""v"": 27}"	"{""VERB"": 27}"	"{""gu2"": 27}"
1231	男性	naam4sing3	a male	4	2	"{""b"": 1,""n"": 3}"	"{""ADJ"": 1,""NOUN"": 3}"	"{""naam4sing3"": 4}"
1232	性格	sing3gaak3	nature/disposition/temperament/character	11	1	"{""n"": 11}"	"{""NOUN"": 11}"	"{""sing3gaak3"": 11}"
1233	放假	fong3gaa3	to have a holiday or vacation	17	1	"{""v"": 17}"	"{""VERB"": 17}"	"{""fong3gaa3"": 17}"
1234	直頭	zik6tau4	NO DEF	12	1	"{""d"": 12}"	"{""ADV"": 12}"	"{""zik6tau4"": 12}"
1235	返上	*faan1|faan2soeng6|soeng5	NO DEF	0	0	{}	{}	{}
1236	南方	naam4fong1	south/the southern part of the country/the South	0	0	{}	{}	{}
1237	是但	si6daan6	NO DEF	8	1	"{""d"": 8}"	"{""ADV"": 8}"	"{""si6daan6"": 8}"
1238	相當	soeng1dong1	equivalent to/appropriate/considerably/to a certain extent/fairly	4	1	"{""d"": 4}"	"{""ADV"": 4}"	"{""soeng1dong1"": 4}"
1239	英國	jing1gwok3	United Kingdom 聯合王國|联合王国[Lian2 he2 wang2 guo2]/United Kingdom of Great Britain and Northern Ireland/abbr. for England 英格蘭|英格兰[Ying1 ge2 lan2]	24	1	"{""ns"": 24}"	"{""PROPN"": 24}"	"{""jing1gwok3"": 24}"
1240	要好	jiu3hou2	be on good terms/be close friends	0	0	{}	{}	{}
1241	俾人	*bei2jan4	NO DEF	0	0	{}	{}	{}
1242	原則	jyun4zak1	principle/doctrine	0	0	{}	{}	{}
1243	埋個	*maai4go3	NO DEF	0	0	{}	{}	{}
1244	拿	naa4	to hold/to seize/to catch/to apprehend/to take	1	1	"{""v"": 1}"	"{""VERB"": 1}"	"{""laa2"": 1}"
1245	旁邊	pong4bin1	lateral/side/to the side/beside	1	1	"{""n"": 1}"	"{""NOUN"": 1}"	"{""pong4bin1"": 1}"
1246	留	lau4	leave (message)/to retain/to stay/to remain/to keep/to preserve	18	1	"{""v"": 18}"	"{""VERB"": 18}"	"{""lau4"": 18}"
1247	記住	gei3zyu6	to remember	3	1	"{""v"": 3}"	"{""VERB"": 3}"	"{""gei3zyu6"": 3}"
1248	追	zeoi1	to chase after/to seek/to do one's utmost to seek or procure sth/to recall	9	1	"{""v"": 9}"	"{""VERB"": 9}"	"{""zeoi1"": 9}"
1249	做過	*zou6gwo3	NO DEF	0	0	{}	{}	{}
1250	得罪	dak1zeoi6	to offend sb/a faux pas	15	1	"{""v"": 15}"	"{""VERB"": 15}"	"{""dak1zeoi6"": 15}"
