path	size_bytes	sha256	category
docs/research/CP021B-R19-SOURCE-SEARCH-LOG.tsv	3150	f96929278d23bf531249ef5105a921766c4d2b8bfda185af200ddabf33884996	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R2-RESEARCH-CHECKPOINT.md	2548	04f91d48ba33684c80a1edc236052e524f07eb86abf9a1af57263b7595007a3d	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R2-SOURCE-SEARCH-LOG.tsv	4816	a5fbcbfa1ea3e8fe4790bd4e2a14fa2b40a86c9828731f2a4e0dce6386c0e5b9	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R20-RESEARCH-CHECKPOINT.md	2401	c9942294d616ee59a61c9ad410bd47ba7b244afd8814199fa9ca68354d4c2a60	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R20-SOURCE-SEARCH-LOG.tsv	2691	21ce99081704fad66afd34d167410da8492406703e979f9ca764d89d6192aa5a	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R21-RESEARCH-CHECKPOINT.md	2265	9c8658028241d2589c4f0d081acf6a75c4131627a0ae3c34c6737a6ac78e90b7	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R21-SOURCE-SEARCH-LOG.tsv	3325	2ea5e6f2eba956c6b261b5bf3cd5210868a2709e9e9b704284d1a30196cd755f	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R22-RESEARCH-CHECKPOINT.md	2218	2be976ea89024e1bd59d77c58150f2839ff3682d825e9df777d7dc0bed60134f	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R22-SOURCE-SEARCH-LOG.tsv	3079	cee06e8bf8816ac753dd708ea515183f4be13e2fc7715364c06bf826fbf4f0da	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R23-RESEARCH-CHECKPOINT.md	2294	2c0f739b0332a842bf1b588b8f827c209179636dd289829ea416cc92ceef10d5	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R23-SOURCE-SEARCH-LOG.tsv	2999	76041c2fa97176b7151dd671c6a03ccc7523b526b5aeb078aa7abd1ab0ccd5f5	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R24-RESEARCH-CHECKPOINT.md	2185	5f0af5b78ad25262d3118be4f6468a39d04af3c2cf5f14c0d10f5bb97b786d2f	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R24-SOURCE-SEARCH-LOG.tsv	2612	e0bcf5a44d35870eb0c969475a08fc98064a88b167909a5cc975357bf2001514	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R25-RESEARCH-CHECKPOINT.md	2036	9869f6d33039950c7e75e18e9bcb4495de430c59e22e85581d8c0eff2520e23d	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R25-SOURCE-SEARCH-LOG.tsv	2566	275fb92adfd52ef13080f7b6e5d51a79d5ac6ba9129110b882bd6f2b9ec45f84	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R26-RESEARCH-CHECKPOINT.md	1856	660b7c856937bb3f6fd90c2fb9b55c2709e4088865872acc4e7b4a86d5940f42	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R26-SOURCE-SEARCH-LOG.tsv	2482	aa531af63c6afe243a61365a21160f42c9bad05cd5f54d16bc26a26e65e4cbd8	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R27-RESEARCH-CHECKPOINT.md	2201	eddbff537cb39f910e91d34c162bcb5e5e6c539b49d97dc0b43c3e48389c022e	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R27-SOURCE-SEARCH-LOG.tsv	2489	9dcb61ba1baafe7e0163c62f1544215579461ed77f37f48bd89666402512e140	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R28-RESEARCH-CHECKPOINT.md	1679	600fca05934f4c153053c3bac38f904f99566df6a4ff7a81f3863edf15e47171	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R28-SOURCE-SEARCH-LOG.tsv	2401	9ced7412b07f548fc40f75ad2a5a187b3d33cddc5a068060c9e9978618dd0a0f	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R29-RESEARCH-CHECKPOINT.md	1594	d3696d9de36692943415000dcdc01ed235d08902eed826e76a0619fcbee23417	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R29-SOURCE-SEARCH-LOG.tsv	2092	aac12a9608b0705af5353a40b350fdc813eac10889278613e2f33cb6867e9141	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R3-RESEARCH-CHECKPOINT.md	3345	122c18c13e9ce4cca67d8fc4abac6f528c784b4bf8565a377e41da0bd889f1a2	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R30-RESEARCH-CHECKPOINT.md	1646	5b090715ea7f63cfe9853cbf4e6908d171cea4291291975ec32b26a1cbefc1b8	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R30-SOURCE-SEARCH-LOG.tsv	2165	81fbdfc2009ec5ba9e8da4dddb38e04fd864a953f711d99ce10e986476ee8660	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R31-RESEARCH-CHECKPOINT.md	1580	fed0716d1125663c0a225f649a376f2d8a01e928482da5e3fdeb7370bbdf9ac0	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R31-SOURCE-SEARCH-LOG.tsv	2224	d15138a3071e5731962218d92169c15882959a33b4bb5c2afa724547522e4c6d	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R32-RESEARCH-CHECKPOINT.md	2123	ec6ed9a3e0b63d9ff0318932ed7bf8b1dc7029ac1ec830bed78311951732fc76	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R32-SOURCE-SEARCH-LOG.tsv	2222	d35f8260f7c7f099eb45205b49b1e4e8b5fa77c9e7d97e0836f0d5ab6c0e1581	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R33-RESEARCH-CHECKPOINT.md	1831	2af6937e921689d150e1a00cbb90fb5c6f856bbd2d63c7d616024a1ee60e37f8	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R33-SOURCE-SEARCH-LOG.tsv	2384	e72abd595d172919c2d1a147795b662f4d2adf35284a78ac3ec7ce54ac208f14	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R34-RESEARCH-CHECKPOINT.md	991	b02b589181d8c9048722a016984238d93a5971f2e2e88debf4e27279a311d383	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R35-RESEARCH-CHECKPOINT.md	1579	59fa85e73931eac151a2fedaaf656c2bab91aad44042e042bb21c52f44983e1e	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R36-RESEARCH-CHECKPOINT.md	1064	c06d739ca7fac72fb9abf41203c4afc48b976502d3c5ee598612824eccbf23fa	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R4-RESEARCH-CHECKPOINT.md	2500	629bbf15294bf9424c4b62d56e7dbfbf6195cf92f78f7c2d588c8b2064eb4fe8	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R5-RESEARCH-CHECKPOINT.md	2645	bfc89ea4fdf2029fbb628da2fe56a9ceb48a13aa7bbc91e8e47d5241b030a192	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R5-SOURCE-SEARCH-LOG.tsv	2264	61a03da7ce7854652e3107b7eeb9357c45ce8576d438209ad738c11bce5730e5	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R6-RESEARCH-CHECKPOINT.md	3055	997dd730c951276af8ce3dc45c4737f34fa7ccd110b66afd984b9ee41d20f224	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R6-SOURCE-SEARCH-LOG.tsv	1835	028fde60dddef9c6721c0bf3c66d29c46ae776fb00a7fd7d63911505f768f12b	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R7-RESEARCH-CHECKPOINT.md	2452	ac4bbda8bfeea63500082b857b074595fdd0d36795373c5a3329d5b2fd9aa5b3	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R7-SOURCE-SEARCH-LOG.tsv	2932	76643cf0bf35a0f159730451c666bf689455b04489bd96af71ef254e0be1fe7b	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R8-RESEARCH-CHECKPOINT.md	3127	a9bf71553972748a68a3333f4a7e458657000f0d884403c9ebf3f72960921c3d	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R8-SOURCE-SEARCH-LOG.tsv	2880	58d038f5848617175079ae93a9e5c1a778ece81f8399267e97c0c9875875e854	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R9-RESEARCH-CHECKPOINT.md	2109	f16f89b6579f9078590bbc4a6b11f2f14d034c59044d4023a0b8c2f72cf38965	superseded_research_checkpoint_or_search_log
docs/research/CP021B-R9-SOURCE-SEARCH-LOG.tsv	3439	92ba62ad4eec3a4b3e475d1a542ea88ccac0ef5e09ebe8a1315215f9c8fdfe33	superseded_research_checkpoint_or_search_log
docs/research/CP022-I1-CANDIDATE-WAVES-CP021B-R36.tsv	13084	b266c360f3e9cf95b2420ae7d62ad9b37a1112e0222892c3c1a8b1d6d6e99ec1	superseded_r36_planning_snapshot
docs/research/CP022-IMPLEMENTATION-BACKLOG-CP021B-R36.tsv	72358	5f3761f8b9dc5a21707fe3caacb4d111d2a73eb3425c26ddf18774aa8e55abef	superseded_r36_planning_snapshot
docs/research/CP022-IMPLEMENTATION-SEQUENCE-CP021B-R36.md	2705	6ecd77e120bb377bf03fffe2210dc4a42f3ebb58db0f3d4ffe4026b3e7b8ef70	superseded_r36_planning_snapshot
docs/research/CP022-IMPLEMENTATION-SEQUENCE-CP021B-R36.tsv	4101	ae8670c8482024cc9b7c55ecf171bf6fd9dba6cc8de2f7036012065848268c24	superseded_r36_planning_snapshot
docs/research/EVALUATION-PACKET-BLUEPRINTS-CP021B-R36.json	112124	8609bdc4de949b5f68655ab806618733b471232d3677f0f783919fe70bb65749	superseded_r36_planning_snapshot
docs/research/EVALUATION-PACKET-MANIFEST-CP021B-R36.tsv	14675	95bd6b927f2a600b2df580b931c5a53fd202af256273f4aeb1f842bfdbd333d9	superseded_r36_planning_snapshot
docs/research/EVALUATION-PACKET-SCHEMA-CP021B-R36.json	5343	d171b7aa4ac4cb196ea3b74e152560b404e4bce0aea08547c396627663bcd5f2	superseded_r36_planning_snapshot
docs/research/IMPLEMENTATION-READINESS-AND-EVALUATION-DESIGN-CP021B-R36.md	4011	7dd48231d3aa37705bbcb2afaa05d1c44eb3817f63beeb8001a13979f3686ec0	superseded_r36_planning_snapshot
docs/research/IMPLEMENTATION-READINESS-MATRIX-CP021B-R36.tsv	20591	9006d76bc47b77b1c2cb4e033ab0f419506b32183d027361ab79dc89ab1e7e0d	superseded_r36_planning_snapshot
docs/research/LANE-01-RENDERED-SPATIAL-KINSHIP-ROLE-CORRECTION-CP020R2.md	2625	65f6fc4524b549492559f1f86364518531f7f943389a0c72bdbac5325ff447cd	historical_render_review_record
docs/research/LANE-01-RENDERED-SPATIAL-KINSHIP-ROLE-FULL-REVIEW-CP020R2.md	5818	325227c03646eb773188b600312ea9bf895c5944a5201a908c4ee1d6686f196b	historical_render_review_record
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R10.tsv	6677	d0388debf81fd3001e95b3c8210ba3d5539e322d01af24e2139697dbbf07aac5	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R11.tsv	7387	402668910e17cbca904d1139515a011ca086c0d71674eacb6a1c716cb1e54f3f	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R12.tsv	8168	0c6823cb98ccc006b7846cb6e9cec000bb361cc31bfdf790f60ee400ce22aac0	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R13.tsv	8999	30fb5af73a5746e9789d838055e9c093afa4f5bd198317140a3be82d01c712ed	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R14.tsv	9824	a7d84f48a6293b23d6a52654611ad2a779ed3964e6697ce78514403a6056312f	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R15.tsv	10552	a606fa03b5718c52659004e5dc2cffb8dbf3080ecde4a27d039e33eb79fb812d	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R16.tsv	11359	332c72f100d0315abe56f24460af4c12cd056d08d8773a7622e378bff333a934	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R17.tsv	12168	f4cb2a4d5a9f0e2bb569f349bcf3089ce8521e169372ca949ed8a718841543aa	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R18.tsv	13123	f11dc3279a8420543d453fc0a7722986f15dede013c1ac8c3f8a0571811023b2	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R19.tsv	14071	1cbd87d0eb7ab0170345054e3c2c7faa40416a6c274d0bd2404473aefb2e9404	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R20.tsv	15116	8e2bda75c273531a49ddee06f9927bbbb4cc309706660e6dbc3ed6ddf32f0d54	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R21.tsv	16187	797dbbae308434254b938ac54907a2421a14f26e66bb8a8b1fa8b3eb6631a3d9	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R22.tsv	17338	1516922fbcc14cdc90f8ac40dece2b841bd8a56c456967f103841ef81c1c99d0	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R23.tsv	18329	98fb7316ec77548da5af019654cbe29708341d6ab11c44e8f4377e64f89c4500	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R24.tsv	19355	4ba330e5bdfab5ffa72e05517131425faf4df2ad97bf92628da6dd3ccdb80232	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R25.tsv	20429	de11d2ce6968489643e539cd3c8dfc1eda5529ad18ee369001a9bbb24000b7a3	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R26.tsv	21478	fb63db5a47a87decec1c20a97ffab331eff7ff2107bd8ebb45161982066a187d	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R27.tsv	22442	623bd467f393c321658e346950a6a84a9abde69dac70a21f3de22acb61cbbf72	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R28.tsv	23442	f624ab5a032e15fbe4ddbc0721c615ac5cc88fc4c46244343b20f64cf26ae9de	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R29.tsv	24516	84fe3eee3c574b5ba05b3dcaa7a202ff2487fe8c99030da5f76e532e86e6d7aa	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R30.tsv	25725	b8fab45c7e9feac04ea672f199e3e19c6b90b97c20f2297308b3da8bacaa467b	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R31.tsv	26540	743eed0fcf02de9d3c95ddb06ef5e18f086cefd3014c4d773b443068a4e40be8	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R32.tsv	27378	97be44bd311e7421c014edd0fe1f67b1ae524011e624beef9d17da90b8339c80	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R33.tsv	28273	34c31a78699ce9367dd828a82a5ad4417b94be5f42bcf784795e0b34ce0a0798	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R34.tsv	29334	9adfa1ef954eeb0c0cb0f7a59b2976b91669f646edac3ed09b3860f6f6cc8a06	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R35.tsv	30281	5463413d8757fc6de6cff6ab099cfecf4ed21a4299d28b752c5556ad8c638681	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R36.tsv	31268	082bb3caef33fad1bef3aeda47875707a5fd98885ab0e301d7dcf62df6d2da42	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R4.tsv	2295	35e31b76e74182b9a37602d36fac4ae8222e6c7d94a0725c7343f5457be12fe3	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R5.tsv	2934	500dea4a5d63a430b10225ec7ce75003f8b29f8d8b877d1d862be50438ab4eea	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R6.tsv	3681	745904438312eb1aacf5cf3579f1a0489fed6298b2bc6d074e3916fd2150fe59	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R7.tsv	4369	47ec53f09b3280dcba26e2cede55e3f2446b72070c2c89c4c00acf667b6a9943	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R8.tsv	5075	2ec57e82814d0b7e2306956f4ec5686c5d3310858eef0b9fc01e5f82789ab65f	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-INTERNAL-PROVENANCE-REGISTER-CP021B-R9.tsv	5884	8fd673abbdfb59d6a98b6409af9fd9d0cbad8f94961c58c1318aa1a0ba9082ed	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R1.md	1148	27a28b336bc45b7d3deb8cd54a0fb8988ab9403b74f53e0a2504350d64a7495d	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R1.tsv	49246	ac2fce76f90d17f5877b9dde3441c06a4b24a2fff214074096842de8693ded5b	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R10.md	1131	16ef5f8a13908a376be6be024a59816bb80b7d4dabb70a072a59775f567d5cdc	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R10.tsv	62687	6789b94eeacde4c730a2d2374af984d44c2f478e2a394a49d1f7bff8aa361217	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R11.md	1142	c004a9a9ed94ca96f0297b99851bd8b721dff4ad94852711b6b8ff369a2dce4c	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R11.tsv	63867	6819c272d9145603cf843e6497cc7184d4c98977cf556bde589d80ca4bac1547	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R12.md	1077	69dde955b2f1943d7a738bf6dd686f5cb1799f6de5d91f383c07eaef1a543db6	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R12.tsv	65079	5d9349152140609e2ec6b6d3259f253147aac5a2d3979f96aea2490031a488b9	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R13.md	1255	6836b63ed55f766933a27526c3b38fd9e60940fe97036aa68a0eaf5b6690d656	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R13.tsv	67772	885f9b91c40bd836951748d5519dde9237e263223936b3aac6bee35ce2ae7857	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R14.md	670	2581c371bcf079d180e8529939e594c487a4f1f5400ba55153a57cd20762a088	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R14.tsv	68641	82291988197ff0385e9d6fb056468e16e0793acab2de1a14bb84d1a68a906d4f	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R15.md	1183	cb2865d601fca9ea9cab9025e81b66baa751b21de7b1d7492b310626d71a88c5	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R15.tsv	70216	42b4d067470069eb89ff33d517a1f96af0866f1a7448a7834d15436b9f3f7736	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R16.md	992	1466ec4cff9ae709ca43331bacb21552ecf862103953b6cbf9b43e479f2c4a9b	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R16.tsv	71146	c3a6ab5f9315cc21d550d946ff2003edaa5804c3a11fb6193033ec3d49a0e8d0	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R17.md	1180	abc22a0b2bc4cb6fcebaf9dc8988e7b85b1e4a9746b48bfd8fe3303679046262	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R17.tsv	72248	f9e828e09ba148f3905f01c10c3ef945927bfed90472519bad46e2ed7c7cf307	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R18.md	1718	3d6359933f3f4c0cd40784751cc1a71df70a2093d500027e9c08dcf71c43a1e5	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R18.tsv	73785	d300b991803773ef0d68cc4b2577118e9b3500548e89930afd2aacca17528a0a	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R19.md	1050	f67ab149551f2a1fbb11a9a27ea10fc75d3293cb368b3ddb54cac18317963110	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R19.tsv	75077	4f18c7c5012db35f6555e9e684df7eb00480649db6a78146560e9e68ffdeb839	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R2.md	1530	e4143d88b2614260a9e0531b7946ce48ccf74d7619d64292a2faf271817a11a3	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R2.tsv	53090	01572c84a62278664c14579fd51dc61182639744e43abedd255789bb2156ccb4	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R20.md	1139	9edc1d0d107b6107e518f6492caa9a35e7b73586084065e4fd72d08ac910c633	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R20.tsv	76879	ac7dc704dfc415814a9d4f53ef563cc41f02dbed2f8b9b7c513f3bf01cad9af4	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R21.md	1067	a6cb603a12c9c9a41bf172caa90815a0c0ab248e0cdbdd49fcea5bb1c521145b	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R21.tsv	78280	948aa85d3136ab6ce380e7857dbd19c04658885e3d07e5da5b193b5df1884e6c	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R22.md	972	edd584e082843340104eb34d0556e6b03d6301058a1963d292c600569f4f1840	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R22.tsv	79557	3a31e53aae7fb681f0d3d7a0e7269170b492494e84994a69c322f01ef5d6fc08	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R23.md	1044	7870ed1f31e23812b546050c5b23ff518fd7a8cf748f3988ccaf54040fcdc826	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R23.tsv	80885	7e1add7398d54c4a267ce8f98d3c2a8a1057e180ca115054fd3d02bc60b860f0	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R24.md	960	16b4e0656e640e28eb04bbf9ffe0f3787203596d2f1bda3f2e3f63e6529b150c	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R24.tsv	82148	fd9f61f202bef7187153422b91d772648dd136e1244054efcdfa67828308794f	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R25.md	973	f7d52249a92514b8f899af4b0fb1e8d9fe41fd63cf235b3ef1e5dd2ca9266fe9	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R25.tsv	83390	802da0b54e2e415b6fc4f326d4d7beda54b76acd5138332ea8ce220b433af800	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R26.md	835	c3e236507a83a727d37107bd16b503100e7c42ce63eedfc25d9873d7c93ce722	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R26.tsv	84293	e484fbe8caded40d4480722f9485a916725276a32b50ce7ea07b0666c0f725bf	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R27.md	1199	b6336101128d5a6d51c11aef06ab00bdd4b4a9f305bc95639c3df61272aca6e7	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R27.tsv	85918	8143ecf0f0fb694f7388ca2178ceebd759e5d42e776339641de17c43ab561020	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R28.md	2185	d4177000273a1e34c3cca4b12dacd83562af785001909395763766fa77a8b038	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R28.tsv	89232	2389ad0f364802a5d6a43e296351867e152472dad155423d112b1cf89442176e	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R29.md	1273	ecac610804f8abe50aad8dd0b07ff0d7ddd242b495118b626cc2c81d22a5797c	superseded_cumulative_research_snapshot
docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R29.tsv	91226	51dea2c381747ec61406acce564bb514020c18773aff21bd5ea089f6d41f64b6	superseded_cumulative_research_snapshot
