candidate_id	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	matched_surface_span	text	previous_text	next_text	tokens_json	annotation_status
ab30-7b22d0a810199c4a2e91	FC-020_v.cha	6ec07be8de5bf5784dc1c6dba433bfb4eda92663c929a3e67c02103e0c8f0bf7	9	208	22	XXB	俾咗噉	噉但係,但係呢,噉其-噉係囖,如果-但係其實我諗我都俾咗噉嘅impression佢,噉我諗我都唔-即係我諗佢都覺得我唔適合𡃉嚹.	"""""唔通你話你唔得啊噉樣."	即係可能佢會想揾啲定啲嗰啲人.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""其"",""pos"":""Dg"",""jyutping"":""kei4""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""如果"",""pos"":""c"",""jyutping"":""jyu4gwo2""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""其實"",""pos"":""d"",""jyutping"":""kei4sat6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""俾"",""pos"":""v"",""jyutping"":""bei2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""impression"",""pos"":""xn"",""jyutping"":null},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""覺得"",""pos"":""v"",""jyutping"":""gok3dak1""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""適合"",""pos"":""a"",""jyutping"":""sik1hap6""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-9e24ff57dacfb5685f39	FC-025_v.cha	de4c852f32310e64c446e91363e0db7332531bc8026287ddd750d7a6388f7131	12	100	16	XXY	唔記得咗幾多	噉佢咪講返佢MTL嘅公司,即係幾多年-我唔記得咗幾多年嚹已經.	噉我去嗰間係MTL來𡃉.	唔知好似都成幾十年𡃉嚹有.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""咪"",""pos"":""d"",""jyutping"":""mai6""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""返"",""pos"":""v"",""jyutping"":""faan1""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""MTL"",""pos"":""xjnt"",""jyutping"":null},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""公司"",""pos"":""n"",""jyutping"":""gung1si1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""幾多"",""pos"":""r"",""jyutping"":""gei2do1""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""唔記得"",""pos"":""v"",""jyutping"":""m4gei3dak1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""幾多"",""pos"":""r"",""jyutping"":""gei2do1""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":""已經"",""pos"":""d"",""jyutping"":""ji5ging1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-5a9ff5a045459cc0a729	FC-025_v.cha	de4c852f32310e64c446e91363e0db7332531bc8026287ddd750d7a6388f7131	12	104	1	XXY	唔記得咗幾多	唔記得咗幾多年嚹,唔知一九幾多.	幾十年嚹.	你都參觀得幾詳細.	"[{""word"":""唔記得"",""pos"":""v"",""jyutping"":""m4gei3dak1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""幾多"",""pos"":""r"",""jyutping"":""gei2do1""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""一九"",""pos"":""t"",""jyutping"":""jat1gau2""},{""word"":""幾多"",""pos"":""r"",""jyutping"":""gei2do1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-a725b29cfa51b24f4cf6	FC-026_v2.cha	95fb9865802b2cfa9e0b5a593cff800e4a5559f62a4e713ce352f518c0c93e3c	13	96	38	XXJ	變咗你	噉你就可以,例如,識多啲朋友喇,誒,同埋你識得越多朋友嘅其實嗰啲朋友可能又識嘅嘢又多呢,噉你變咗你會聽佢哋講下嘢噉咪識多啲喇.	喀.	噉𠻺係.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""可以"",""pos"":""v"",""jyutping"":""ho2ji5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""例如"",""pos"":""c"",""jyutping"":""lai6jyu4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""識"",""pos"":""v"",""jyutping"":""sik1""},{""word"":""多"",""pos"":""a"",""jyutping"":""do1""},{""word"":""啲"",""pos"":""u"",""jyutping"":""di1""},{""word"":""朋友"",""pos"":""n"",""jyutping"":""pang4jau5""},{""word"":""喇"",""pos"":""y1"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""誒"",""pos"":""e"",""jyutping"":""e6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""同埋"",""pos"":""c"",""jyutping"":""tung4maai4""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""識"",""pos"":""v"",""jyutping"":""sik1""},{""word"":""得"",""pos"":""u"",""jyutping"":""dak1""},{""word"":""越"",""pos"":""d"",""jyutping"":""jyut6""},{""word"":""多"",""pos"":""a"",""jyutping"":""do1""},{""word"":""朋友"",""pos"":""n"",""jyutping"":""pang4jau5""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""其實"",""pos"":""d"",""jyutping"":""kei4sat6""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""朋友"",""pos"":""n"",""jyutping"":""pang4jau5""},{""word"":""可能"",""pos"":""vu"",""jyutping"":""ho2nang4""},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""識"",""pos"":""v"",""jyutping"":""sik1""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""多"",""pos"":""a"",""jyutping"":""do1""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""變"",""pos"":""v"",""jyutping"":""bin3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""聽"",""pos"":""v"",""jyutping"":""teng1""},{""word"":""佢哋"",""pos"":""r"",""jyutping"":""keoi5dei6""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""咪"",""pos"":""d"",""jyutping"":""mai6""},{""word"":""識"",""pos"":""v"",""jyutping"":""sik1""},{""word"":""多"",""pos"":""a"",""jyutping"":""do1""},{""word"":""啲"",""pos"":""u"",""jyutping"":""di1""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-cb08c9d345b75c2f7703	FC-026_v2.cha	95fb9865802b2cfa9e0b5a593cff800e4a5559f62a4e713ce352f518c0c93e3c	13	175	1	XXA	去咗幾	去咗幾日啊迪士尼?	去咗呀,去咗東京喇,迪士尼喇.	迪士尼玩咗一日囖.	"[{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""幾"",""pos"":""r"",""jyutping"":""gei2""},{""word"":""日"",""pos"":""q"",""jyutping"":""jat6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""迪士尼"",""pos"":""ns"",""jyutping"":""dik6si6nei4""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-c4f0f943398d2b4fc64f	FC-026_v2.cha	95fb9865802b2cfa9e0b5a593cff800e4a5559f62a4e713ce352f518c0c93e3c	13	262	3	XXJ	變咗我	噉我變咗我自己要留喺嗰度囖一個人.	哦.	你驚唔驚啊噉樣?	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""變"",""pos"":""v"",""jyutping"":""bin3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""自己"",""pos"":""r"",""jyutping"":""zi6gei2""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""留"",""pos"":""v"",""jyutping"":""lau4""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""嗰度"",""pos"":""r"",""jyutping"":""go2dou6""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""人"",""pos"":""n"",""jyutping"":""jan4""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-b2bc6343383601fa637c	FC-026_v2.cha	95fb9865802b2cfa9e0b5a593cff800e4a5559f62a4e713ce352f518c0c93e3c	13	464	3	XXA	去咗邊度	嗰陣時我哋去咗邊度食啊?	又有一餐食嘞,噉𠻺好嘞真係.	打邊爐啊呵?	"[{""word"":""嗰陣時"",""pos"":""t"",""jyutping"":""go2zan6si4""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""邊度"",""pos"":""r"",""jyutping"":""bin1dou6""},{""word"":""食"",""pos"":""v"",""jyutping"":""sik6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-7164081573fa09135ea7	FC-027_v2.cha	9021e0359557933ce4bd11e41871d555174f7fccc84bc0c4fb5ad7542f1a2dd1	14	23	4	XXA	問咗我	頭先佢又問咗我先應該點嗌你.	但係佢諗唔到吖嗎.	噉你點答?	"[{""word"":""頭先"",""pos"":""t"",""jyutping"":""tau4sin1""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""問"",""pos"":""v"",""jyutping"":""man6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""先"",""pos"":""d"",""jyutping"":""sin1""},{""word"":""應該"",""pos"":""vu"",""jyutping"":""jing1goi1""},{""word"":""點"",""pos"":""r"",""jyutping"":""dim2""},{""word"":""嗌"",""pos"":""v"",""jyutping"":""aai3""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-7983040c026786c0d3d8	FC-027_v2.cha	9021e0359557933ce4bd11e41871d555174f7fccc84bc0c4fb5ad7542f1a2dd1	14	51	4	XXA	去咗嗰度	點解佢會去咗嗰度做𠸏?	但個沙律吧就絕對唔可以幫襯囖.	佢申請咪有囖.	"[{""word"":""點解"",""pos"":""r"",""jyutping"":""dim2gaai2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""嗰度"",""pos"":""r"",""jyutping"":""go2dou6""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""𠸏"",""pos"":""y"",""jyutping"":""ge2""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-930a76c89ee14ef6e82c	FC-028_v2.cha	1c64c3e02fa481dcad61f4e9c85b8efe724799e910fc96fc24504bf15be32d2a	15	192	3	XXB	講咗哩	"講-講咗哩句""冇乜邊個得罪邊個."	啊係啊.	喀,佢講㗎?	"[{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""哩"",""pos"":""r"",""jyutping"":""ni1""},{""word"":""句"",""pos"":""n"",""jyutping"":""geoi3""},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""乜"",""pos"":""r"",""jyutping"":""mat1""},{""word"":""邊個"",""pos"":""r"",""jyutping"":""bin1go3""},{""word"":""得罪"",""pos"":""v"",""jyutping"":""dak1zeoi6""},{""word"":""邊個"",""pos"":""r"",""jyutping"":""bin1go3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-1f2e0c3137eb7c7f81b1	FC-028_v2.cha	1c64c3e02fa481dcad61f4e9c85b8efe724799e910fc96fc24504bf15be32d2a	15	215	5	XXA	講咗哩啲	上次你就噉講咗哩啲就冇㗎嗱.	噉冇嗱?	冇嚹,講咗兩句咋,跟住之後都冇揾佢.	"[{""word"":""上次"",""pos"":""t"",""jyutping"":""soeng6ci3""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""哩啲"",""pos"":""r"",""jyutping"":""ni1di1""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""㗎"",""pos"":""y"",""jyutping"":""gaa4""},{""word"":""嗱"",""pos"":""y"",""jyutping"":""laa4""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-0e7e54af922c84e9cfc1	FC-029_v.cha	f2a94065a152941f5cea9ec552fd343fb65c0c8532dda4c7b5b914b449d06f86	16	80	9	XXS	載咗我	唔係,可能-可能佢工作上邊載咗我唔知喇.	即係出入用.	哦.	"[{""word"":""唔係"",""pos"":""v"",""jyutping"":""m4hai6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""可能"",""pos"":""vu"",""jyutping"":""ho2nang4""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""可能"",""pos"":""vu"",""jyutping"":""ho2nang4""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""工作"",""pos"":""n"",""jyutping"":""gung1zok3""},{""word"":""上邊"",""pos"":""f"",""jyutping"":""soeng6bin6""},{""word"":""載"",""pos"":""v"",""jyutping"":""zoi3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-2243504e8c6addbdff14	FC-029_v.cha	f2a94065a152941f5cea9ec552fd343fb65c0c8532dda4c7b5b914b449d06f86	16	92	4	XXS	做咗幾多	大佬,出來做咗幾多年嘢啊,真係.	邊個俾啊?	四十五年.	"[{""word"":""大佬"",""pos"":""n"",""jyutping"":""daai6lou2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""出來"",""pos"":""v"",""jyutping"":""ceot1lai4""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""幾多"",""pos"":""r"",""jyutping"":""gei2do1""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-6d10b1708ea31d0f813d	FC-029_v.cha	f2a94065a152941f5cea9ec552fd343fb65c0c8532dda4c7b5b914b449d06f86	16	326	2	XXS	借咗幾多	你借咗幾多錢啊?	我借咗好多錢𡃉喎嗰陣時.	我諗-我-我-正式嘅數字我又唔係好記得嘞.	"[{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""借"",""pos"":""v"",""jyutping"":""ze3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""幾多"",""pos"":""r"",""jyutping"":""gei2do1""},{""word"":""錢"",""pos"":""n"",""jyutping"":""cin2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-d5d9aeca0b54586e04e4	FC-033_v2.cha	4a54d83cb2e8b32b1979c53bdf11706516fb3e1b8c6caa4bc72662a1e5fbf4e5	17	54	1	XXB	攞咗嗰啲	攞咗嗰啲嘢咪剩返個空罐囖.	咧,開個罐頭呢.	噉-噉-噉冇氧氣𡃉喎?	"[{""word"":""攞"",""pos"":""v"",""jyutping"":""lo2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""嘢"",""pos"":""n"",""jyutping"":""je5""},{""word"":""咪"",""pos"":""d"",""jyutping"":""mai6""},{""word"":""剩"",""pos"":""v"",""jyutping"":""zing6""},{""word"":""返"",""pos"":""u"",""jyutping"":""faan1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""空罐"",""pos"":""n"",""jyutping"":""hung1gun3""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-4d78095313b242e3b320	FC-033_v2.cha	4a54d83cb2e8b32b1979c53bdf11706516fb3e1b8c6caa4bc72662a1e5fbf4e5	17	218	11	XXB	掉咗佢	你唔鍾意嗰陣時,你咪成個缸掉咗佢.	點污糟都喺晒一個缸裏邊囖.	噉連乜嘢都冇.	"[{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""鍾意"",""pos"":""v"",""jyutping"":""zung1ji3""},{""word"":""嗰陣時"",""pos"":""r"",""jyutping"":""go2zan6si4""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""咪"",""pos"":""d"",""jyutping"":""mai6""},{""word"":""成"",""pos"":""m"",""jyutping"":""seng4""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""缸"",""pos"":""n"",""jyutping"":""gong1""},{""word"":""掉"",""pos"":""v"",""jyutping"":""diu6""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-f3130b4e16c960c89153	FC-035_v2.cha	ddb29bab01e3e932a9a80ffb3342df28e08dfc77d7f4527f5fc39d5a25ea4f5b	18	5	5	XXX	加插咗哩個	"跟住我哋又臨時加插咗哩個希臘,噉樣,""""會坐哩個來回飛機哩個去返返意大利,跟住又坐夜車上哩個-死嘞,都唔係好記得𠻹."	跟住𠻺上返西德喇,就-跟住就會去哩個,誒,落返哩個瑞士喇,瑞士就之後就落意大利.	誒,去哩個法國,係嚹.	"[{""word"":""跟住"",""pos"":""c"",""jyutping"":""gan1zyu6""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""臨時"",""pos"":""a"",""jyutping"":""lam4si4""},{""word"":""加插"",""pos"":""v"",""jyutping"":""gaa1caap3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""希臘"",""pos"":""ns"",""jyutping"":""hei1lip6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉樣"",""pos"":""c"",""jyutping"":""gam2joeng2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""\"""",""pos"":"""",""jyutping"":null},{""word"":""會"",""pos"":""vu"",""jyutping"":""wui5""},{""word"":""坐"",""pos"":""v"",""jyutping"":""co5""},{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""來回"",""pos"":""n"",""jyutping"":""loi4wui4""},{""word"":""飛機"",""pos"":""n"",""jyutping"":""fei1gei1""},{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""去"",""pos"":""vk"",""jyutping"":""heoi3""},{""word"":""返"",""pos"":""v"",""jyutping"":""faan1""},{""word"":""返"",""pos"":""u"",""jyutping"":""faan1""},{""word"":""意大利"",""pos"":""ns"",""jyutping"":""ji3daai6lei6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""跟住"",""pos"":""c"",""jyutping"":""gan1zyu6""},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""坐"",""pos"":""v"",""jyutping"":""co5""},{""word"":""夜"",""pos"":""a"",""jyutping"":""je6""},{""word"":""車"",""pos"":""n"",""jyutping"":""ce1""},{""word"":""上"",""pos"":""v"",""jyutping"":""soeng5""},{""word"":""哩個"",""pos"":""r"",""jyutping"":""ni1go3""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""死"",""pos"":""v"",""jyutping"":""sei2""},{""word"":""嘞"",""pos"":""y"",""jyutping"":""laak3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""唔係"",""pos"":""v"",""jyutping"":""m4hai6""},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""記得"",""pos"":""v"",""jyutping"":""gei3dak1""},{""word"":""𠻹"",""pos"":""y"",""jyutping"":""tim1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-e736f15304bdda22a9f5	FC-035_v2.cha	ddb29bab01e3e932a9a80ffb3342df28e08dfc77d7f4527f5fc39d5a25ea4f5b	18	23	11	XXX	答咗佢	噉我哋都不以為意喇,冇乜嘢噉,答咗佢之後噉行喇.	噉喺哩個途中呢,就有啲-有個外籍嘅男仔-男人喇,噉走埋來問我哋,誒,即係點樣暢,去邊度有錢暢喇,同埋問下路,噉樣喇.	跟住第二次又有,跟住過咗冇幾耐又係有另外一個男人,又係問哩個相同嘅問題喎.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""我哋"",""pos"":""r"",""jyutping"":""ngo5dei6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""不以為意"",""pos"":""i"",""jyutping"":""bat1ji5wai4ji3""},{""word"":""喇"",""pos"":""y1"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""乜嘢"",""pos"":""r"",""jyutping"":""mat1je5""},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""答"",""pos"":""v"",""jyutping"":""daap3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""之後"",""pos"":""f"",""jyutping"":""zi1hau6""},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""行"",""pos"":""v"",""jyutping"":""haang4""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
