candidate_id	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	matched_surface_span	text	previous_text	next_text	tokens_json	annotation_status
ab30-95e56e86514285da4407	FC-026_v2.cha	95fb9865802b2cfa9e0b5a593cff800e4a5559f62a4e713ce352f518c0c93e3c	13	167	12	XXA	去咗一	你哋去日-日本-你嗰次係唔係去咗一個星期啊?	係啊.	去咗十零日囖.	"[{""word"":""你哋"",""pos"":""r"",""jyutping"":""nei5dei6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""日"",""pos"":""Nsg"",""jyutping"":""jat6""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""日本"",""pos"":""ns"",""jyutping"":""jat6bun2""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""嗰"",""pos"":""r"",""jyutping"":""go2""},{""word"":""次"",""pos"":""q"",""jyutping"":""ci3""},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""唔係"",""pos"":""v"",""jyutping"":""m4hai6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""星期"",""pos"":""q"",""jyutping"":""sing1kei4""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-9630789930d8a10fe0fe	FC-026_v2.cha	95fb9865802b2cfa9e0b5a593cff800e4a5559f62a4e713ce352f518c0c93e3c	13	168	1	XXJ	去咗十零	去咗十零日囖.	你哋去日-日本-你嗰次係唔係去咗一個星期啊?	十零日咁多咩?	"[{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""十零"",""pos"":""m"",""jyutping"":""sap6leng4""},{""word"":""日"",""pos"":""q"",""jyutping"":""jat6""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-d95384e3ad4e01b50cf8	FC-026_v2.cha	95fb9865802b2cfa9e0b5a593cff800e4a5559f62a4e713ce352f518c0c93e3c	13	176	2	XXJ	玩咗一	迪士尼玩咗一日囖.	去咗幾日啊迪士尼?	哦.	"[{""word"":""迪士尼"",""pos"":""ns"",""jyutping"":""dik6si6nei4""},{""word"":""玩"",""pos"":""v"",""jyutping"":""waan2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""日"",""pos"":""q"",""jyutping"":""jat6""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-3ae06df1d92a0e7c6e66	FC-026_v2.cha	95fb9865802b2cfa9e0b5a593cff800e4a5559f62a4e713ce352f518c0c93e3c	13	380	23	XXA	cut咗好多	係喇,跟住呢話講-講返話誒原來呢誒-誒,嗰陣時戲院播呢cut咗好多吖嗎,冇交代佢嗰個女仔同埋嗰個殺手嗰啲感情吖嗎.	我去嗰間戲院都見到佢貼住咗啲poster喺度呢.	係咩?	"[{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""跟住"",""pos"":""c"",""jyutping"":""gan1zyu6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""返"",""pos"":""u"",""jyutping"":""faan1""},{""word"":""話"",""pos"":""v"",""jyutping"":""waa6""},{""word"":""誒"",""pos"":""e"",""jyutping"":""e6""},{""word"":""原來"",""pos"":""d"",""jyutping"":""jyun4loi4""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""誒"",""pos"":""e"",""jyutping"":""e6""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""誒"",""pos"":""e"",""jyutping"":""e6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""嗰陣時"",""pos"":""t"",""jyutping"":""go2zan6si4""},{""word"":""戲院"",""pos"":""n"",""jyutping"":""hei3jyun2""},{""word"":""播"",""pos"":""v"",""jyutping"":""bo3""},{""word"":""呢"",""pos"":""y"",""jyutping"":""ne1""},{""word"":""cut"",""pos"":""xv"",""jyutping"":null},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""好多"",""pos"":""m"",""jyutping"":""hou2do1""},{""word"":""吖"",""pos"":""y"",""jyutping"":""aa1""},{""word"":""嗎"",""pos"":""y"",""jyutping"":""maa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""交代"",""pos"":""v"",""jyutping"":""gaau1doi6""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""嗰個"",""pos"":""r"",""jyutping"":""go2go3""},{""word"":""女仔"",""pos"":""n"",""jyutping"":""neoi5zai2""},{""word"":""同埋"",""pos"":""c"",""jyutping"":""tung4maai4""},{""word"":""嗰個"",""pos"":""r"",""jyutping"":""go2go3""},{""word"":""殺手"",""pos"":""n"",""jyutping"":""saat3sau2""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""感情"",""pos"":""n"",""jyutping"":""gam2cing4""},{""word"":""吖"",""pos"":""y"",""jyutping"":""aa1""},{""word"":""嗎"",""pos"":""y"",""jyutping"":""maa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-67a528ecdd08267d9093	FC-027_v2.cha	9021e0359557933ce4bd11e41871d555174f7fccc84bc0c4fb5ad7542f1a2dd1	14	464	7	XXB	變咗好多	但係阿Jacky個樣都變咗好多喎我覺得.	哩啲問題真係.	幾喇.	"[{""word"":""但係"",""pos"":""c"",""jyutping"":""daan6hai6""},{""word"":""阿"",""pos"":""h"",""jyutping"":""aa3""},{""word"":""Jacky"",""pos"":""xnr"",""jyutping"":null},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""樣"",""pos"":""n"",""jyutping"":""joeng2""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""變"",""pos"":""v"",""jyutping"":""bin3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""好多"",""pos"":""m"",""jyutping"":""hou2do1""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""覺得"",""pos"":""v"",""jyutping"":""gok3dak1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-506c27de9c5f47f6f630	FC-028_v2.cha	1c64c3e02fa481dcad61f4e9c85b8efe724799e910fc96fc24504bf15be32d2a	15	216	4	XXB	講咗兩	冇嚹,講咗兩句咋,跟住之後都冇揾佢.	上次你就噉講咗哩啲就冇㗎嗱.	係咩?	"[{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""兩"",""pos"":""m"",""jyutping"":""loeng5""},{""word"":""句"",""pos"":""q"",""jyutping"":""geoi3""},{""word"":""咋"",""pos"":""y"",""jyutping"":""zaa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""跟住"",""pos"":""c"",""jyutping"":""gan1zyu6""},{""word"":""之後"",""pos"":""f"",""jyutping"":""zi1hau6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""揾"",""pos"":""v"",""jyutping"":""wan2""},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-f0540d1120df965e5a68	FC-028_v2.cha	1c64c3e02fa481dcad61f4e9c85b8efe724799e910fc96fc24504bf15be32d2a	15	276	2	XXA	send咗好多	佢send咗好多份信去嚹.	冇𠸏,噉而家咁難揾,啲教書.	我有-,我-我嗰班有啲同學啊,send咗成一百封信去都有啊,都冇啊,都冇反應.	"[{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""send"",""pos"":""xv"",""jyutping"":null},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""好多"",""pos"":""m"",""jyutping"":""hou2do1""},{""word"":""份"",""pos"":""q"",""jyutping"":""fan6""},{""word"":""信"",""pos"":""n"",""jyutping"":""seon3""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-22256f84d2d76fa49c01	FC-028_v2.cha	1c64c3e02fa481dcad61f4e9c85b8efe724799e910fc96fc24504bf15be32d2a	15	277	14	XXA	send咗成	我有-,我-我嗰班有啲同學啊,send咗成一百封信去都有啊,都冇啊,都冇反應.	佢send咗好多份信去嚹.	小學?	"[{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""嗰"",""pos"":""r"",""jyutping"":""go2""},{""word"":""班"",""pos"":""n"",""jyutping"":""baan1""},{""word"":""有啲"",""pos"":""r"",""jyutping"":""jau5di1""},{""word"":""同學"",""pos"":""n"",""jyutping"":""tung4hok6""},{""word"":""啊"",""pos"":""u"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""send"",""pos"":""xv"",""jyutping"":null},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""成"",""pos"":""m"",""jyutping"":""sing4""},{""word"":""一百"",""pos"":""m"",""jyutping"":""jat1baak3""},{""word"":""封"",""pos"":""q"",""jyutping"":""fung1""},{""word"":""信"",""pos"":""n"",""jyutping"":""seon3""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":""反應"",""pos"":""n"",""jyutping"":""faan2jing3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-c29fd99c2c6ea558aab0	FC-028_v2.cha	1c64c3e02fa481dcad61f4e9c85b8efe724799e910fc96fc24504bf15be32d2a	15	327	8	XXB	贏咗一	三𠻺幾度,噉嘅球場都贏咗一球真係好嘢啊.	點解啊?	但係佢爭啲輸喎.	"[{""word"":""三𠻺幾"",""pos"":""m"",""jyutping"":""saa1aa6gei2""},{""word"":""度"",""pos"":""q"",""jyutping"":""dou6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""r"",""jyutping"":""gam2""},{""word"":""嘅"",""pos"":""u"",""jyutping"":""ge3""},{""word"":""球場"",""pos"":""n"",""jyutping"":""kau4coeng4""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""贏"",""pos"":""v"",""jyutping"":""jeng4""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""球"",""pos"":""q"",""jyutping"":""kau4""},{""word"":""真係"",""pos"":""d"",""jyutping"":""zan1hai6""},{""word"":""好嘢"",""pos"":""a"",""jyutping"":""hou2je5""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-30979b85395987129a58	FC-029_v.cha	f2a94065a152941f5cea9ec552fd343fb65c0c8532dda4c7b5b914b449d06f86	16	72	8	XXS	習慣咗一	哦,唔知啊,佢習慣咗一上斜𠻺閂冷氣啊.	佢van仔嗰啲𠻺唔同,佢車身重吖嗎.	即係後邊如果更加載埋貨𠻺-就尤其是𠻹喇.	"[{""word"":""哦"",""pos"":""e"",""jyutping"":""o5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""知"",""pos"":""v"",""jyutping"":""zi1""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""習慣"",""pos"":""v"",""jyutping"":""zaap6gwaan3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""上"",""pos"":""v"",""jyutping"":""soeng5""},{""word"":""斜"",""pos"":""n"",""jyutping"":""ce3""},{""word"":""𠻺"",""pos"":""y1"",""jyutping"":""aa6""},{""word"":""閂"",""pos"":""v"",""jyutping"":""saan1""},{""word"":""冷氣"",""pos"":""n"",""jyutping"":""laang5hei3""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-e59dbe3b444d14ce5ce0	FC-029_v.cha	f2a94065a152941f5cea9ec552fd343fb65c0c8532dda4c7b5b914b449d06f86	16	325	2	XXA	借咗好多	我借咗好多錢𡃉喎嗰陣時.	嘩,洗晒呀?	你借咗幾多錢啊?	"[{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""借"",""pos"":""v"",""jyutping"":""ze3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""好多"",""pos"":""m"",""jyutping"":""hou2do1""},{""word"":""錢"",""pos"":""n"",""jyutping"":""cin2""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""嗰陣時"",""pos"":""r"",""jyutping"":""go2zan6si4""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-f16edc0855a6c396c058	FC-029_v.cha	f2a94065a152941f5cea9ec552fd343fb65c0c8532dda4c7b5b914b449d06f86	16	347	3	XXS	使咗四萬	即係你使咗四萬幾咋喎.	噉梗係喇.	冇.	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""使"",""pos"":""v"",""jyutping"":""sai2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""四萬"",""pos"":""m"",""jyutping"":""sei3maan6""},{""word"":""幾"",""pos"":""m"",""jyutping"":""gei2""},{""word"":""咋"",""pos"":""y"",""jyutping"":""zaa3""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-df1fe2381ea6e12ea927	FC-029_v.cha	f2a94065a152941f5cea9ec552fd343fb65c0c8532dda4c7b5b914b449d06f86	16	349	3	XXS	借咗八萬	噉你借咗八萬喇嗎.	冇.	借咗八萬-未夠八萬,七萬幾八萬囖.	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""借"",""pos"":""v"",""jyutping"":""ze3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""八萬"",""pos"":""m"",""jyutping"":""baat3maan6""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":""嗎"",""pos"":""y"",""jyutping"":""maa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-0b1d2c592493f9063eda	FC-029_v.cha	f2a94065a152941f5cea9ec552fd343fb65c0c8532dda4c7b5b914b449d06f86	16	350	1	XXA	借咗八萬	借咗八萬-未夠八萬,七萬幾八萬囖.	噉你借咗八萬喇嗎.	即係使咗三萬蚊度.	"[{""word"":""借"",""pos"":""v"",""jyutping"":""ze3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""八萬"",""pos"":""m"",""jyutping"":""baat3maan6""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""未"",""pos"":""d"",""jyutping"":""mei6""},{""word"":""夠"",""pos"":""v"",""jyutping"":""gau3""},{""word"":""八萬"",""pos"":""m"",""jyutping"":""baat3maan6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""七萬"",""pos"":""m"",""jyutping"":""cat1maan6""},{""word"":""幾"",""pos"":""m"",""jyutping"":""gei2""},{""word"":""八萬"",""pos"":""m"",""jyutping"":""baat3maan6""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-52c8a1ad25473ecedd67	FC-029_v.cha	f2a94065a152941f5cea9ec552fd343fb65c0c8532dda4c7b5b914b449d06f86	16	351	2	XXS	使咗三萬	即係使咗三萬蚊度.	借咗八萬-未夠八萬,七萬幾八萬囖.	係嘞,三萬蚊度囖.	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""使"",""pos"":""v"",""jyutping"":""sai2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""三萬"",""pos"":""m"",""jyutping"":""saam1maan6""},{""word"":""蚊"",""pos"":""q"",""jyutping"":""man1""},{""word"":""度"",""pos"":""m"",""jyutping"":""dou2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-ff293aac17dffe96a9ce	FC-029_v.cha	f2a94065a152941f5cea9ec552fd343fb65c0c8532dda4c7b5b914b449d06f86	16	354	3	XXA	使咗三萬	三年使咗三萬,每年一萬.	嘩.	噉你-每年一萬.	"[{""word"":""三"",""pos"":""m"",""jyutping"":""saam1""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""使"",""pos"":""v"",""jyutping"":""sai2""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""三萬"",""pos"":""m"",""jyutping"":""saam1maan6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""每"",""pos"":""r"",""jyutping"":""mui5""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""一萬"",""pos"":""m"",""jyutping"":""jat1maan6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-aaf2cf5170b71a6763c7	FC-033_v2.cha	4a54d83cb2e8b32b1979c53bdf11706516fb3e1b8c6caa4bc72662a1e5fbf4e5	17	9	1	XXB	養咗幾十	養咗幾十年嚹.	我呀,細路哥呀,六,七歲就養𡃉嚹.	咪話唔話你聽啊.	"[{""word"":""養"",""pos"":""v"",""jyutping"":""joeng5""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""幾十"",""pos"":""m"",""jyutping"":""gei2sap6""},{""word"":""年"",""pos"":""q"",""jyutping"":""nin4""},{""word"":""嚹"",""pos"":""y"",""jyutping"":""laa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-c4c56abf903dd0e90971	FC-033_v2.cha	4a54d83cb2e8b32b1979c53bdf11706516fb3e1b8c6caa4bc72662a1e5fbf4e5	17	99	3	XXB	養咗好多	養-養咗好多條啊.	我養過嗰啲七彩神仙呀.	幾十條都養過嚹.	"[{""word"":""養"",""pos"":""v"",""jyutping"":""joeng5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""養"",""pos"":""v"",""jyutping"":""joeng5""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""好多"",""pos"":""m"",""jyutping"":""hou2do1""},{""word"":""條"",""pos"":""q"",""jyutping"":""tiu4""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-15c9cd0f526285756269	FC-035_v2.cha	ddb29bab01e3e932a9a80ffb3342df28e08dfc77d7f4527f5fc39d5a25ea4f5b	18	1	3	XXX	嘥咗三萬幾	誒,嘥咗三萬幾蚊梗係好玩喇.	誒,問我去哩個歐洲好唔好玩?	誒,噉樣,都唔知點講.	"[{""word"":""誒"",""pos"":""e"",""jyutping"":""e6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""嘥"",""pos"":""v"",""jyutping"":""saai1""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""三萬幾"",""pos"":""m"",""jyutping"":""saam1maan6gei2""},{""word"":""蚊"",""pos"":""q"",""jyutping"":""man1""},{""word"":""梗係"",""pos"":""d"",""jyutping"":""gang2hai6""},{""word"":""好玩"",""pos"":""a"",""jyutping"":""hou2waan2""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-fdbf6e15be01be002a8d	FC-035_v2.cha	ddb29bab01e3e932a9a80ffb3342df28e08dfc77d7f4527f5fc39d5a25ea4f5b	18	45	10	XXX	見咗一	我諗嗰度落手啩,所以就唔見咗一張囖.	因為我諗返起,應該都係,因為佢好似特登整跌咗啲嘢噉樣搞到我係-特登,即係望咗去地下嗰度囖.	但係好彩都係小事囖.	"[{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""嗰度"",""pos"":""r"",""jyutping"":""go2dou6""},{""word"":""落手"",""pos"":""v"",""jyutping"":""lok6sau2""},{""word"":""啩"",""pos"":""y"",""jyutping"":""gwaa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""所以"",""pos"":""c"",""jyutping"":""so2ji5""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""唔"",""pos"":""d"",""jyutping"":""m4""},{""word"":""見"",""pos"":""v"",""jyutping"":""gin3""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""一"",""pos"":""m"",""jyutping"":""jat1""},{""word"":""張"",""pos"":""q"",""jyutping"":""zoeng1""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-89f0daadb860029a6f23	FC-035_v2.cha	ddb29bab01e3e932a9a80ffb3342df28e08dfc77d7f4527f5fc39d5a25ea4f5b	18	114	6	XXX	行咗五	揾完影完都行咗五-我諗行咗三個鐘度,已經搞掂喇.	所以我哋羅浮宮,都係,即係入去揾哩個蒙羅麗莎囖.	跟住梵爾賽宮都係個零鐘度喇行咗.	"[{""word"":""揾"",""pos"":""v"",""jyutping"":""wan2""},{""word"":""完"",""pos"":""u"",""jyutping"":""jyun4""},{""word"":""影"",""pos"":""v"",""jyutping"":""jing2""},{""word"":""完"",""pos"":""u"",""jyutping"":""jyun4""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""行"",""pos"":""v"",""jyutping"":""haang4""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""五"",""pos"":""m"",""jyutping"":""ng5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""行"",""pos"":""v"",""jyutping"":""haang4""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""三"",""pos"":""m"",""jyutping"":""saam1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""鐘"",""pos"":""n"",""jyutping"":""zung1""},{""word"":""度"",""pos"":""m"",""jyutping"":""dou2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""已經"",""pos"":""d"",""jyutping"":""ji5ging1""},{""word"":""搞掂"",""pos"":""v"",""jyutping"":""gaau2dim6""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
ab30-39985776035fe15d33ab	FC-035_v2.cha	ddb29bab01e3e932a9a80ffb3342df28e08dfc77d7f4527f5fc39d5a25ea4f5b	18	114	12	XXX	行咗三	揾完影完都行咗五-我諗行咗三個鐘度,已經搞掂喇.	所以我哋羅浮宮,都係,即係入去揾哩個蒙羅麗莎囖.	跟住梵爾賽宮都係個零鐘度喇行咗.	"[{""word"":""揾"",""pos"":""v"",""jyutping"":""wan2""},{""word"":""完"",""pos"":""u"",""jyutping"":""jyun4""},{""word"":""影"",""pos"":""v"",""jyutping"":""jing2""},{""word"":""完"",""pos"":""u"",""jyutping"":""jyun4""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""行"",""pos"":""v"",""jyutping"":""haang4""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""五"",""pos"":""m"",""jyutping"":""ng5""},{""word"":""-"",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""行"",""pos"":""v"",""jyutping"":""haang4""},{""word"":""咗"",""pos"":""u"",""jyutping"":""zo2""},{""word"":""三"",""pos"":""m"",""jyutping"":""saam1""},{""word"":""個"",""pos"":""q"",""jyutping"":""go3""},{""word"":""鐘"",""pos"":""n"",""jyutping"":""zung1""},{""word"":""度"",""pos"":""m"",""jyutping"":""dou2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""已經"",""pos"":""d"",""jyutping"":""ji5ging1""},{""word"":""搞掂"",""pos"":""v"",""jyutping"":""gaau2dim6""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
