id	ordinal	item_type	turn	speaker	vocabulary_ordinal	source_cantonese	source_jyutping	source_english	source_hash	previous_turn_id	next_turn_id	deduplication_relation	ingress_classification	runtime_lexical_owners	canonical_exact_owners	supporting_exact_owners	review_flags	review_state
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I050	50	dialog_turn	50	阿芬		我會少啲出街食飯。	/Aa3 Fan1: Ngo5 wui5 siu2 di1 ceot1 gaai1 sik6 faan6./		sha256:1fa2ba013e3d39fbcee8ad7a5997b949f923c59fbbbea2aa888761d12a3cb039	GLOSSIKA-YUEHK-A1-DLG-005-20251228-I049	GLOSSIKA-YUEHK-A1-DLG-005-20251228-I051	no_project_match	naturalness_review_candidate				naturalness_review_candidate|comparative_reduction_scope|activity_chain|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I051	51	dialog_turn	51	阿文		咁自己煮?	/Aa3 Man4: Gam2 zi6 gei2 zyu2?/		sha256:43ae6487fc251d728eab150f6bde0f9bf8264da9cfc2c0d5690f84a458a4716c	GLOSSIKA-YUEHK-A1-DLG-005-20251228-I050	GLOSSIKA-YUEHK-A1-DLG-005-20251228-I052	no_project_match	naturalness_review_candidate				naturalness_review_candidate|inferential_activity_fragment|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I052	52	dialog_turn	52	阿芬		係呀!自己煮平好多!	/Aa3 Fan1: Hai6 aa3! Zi6 gei2 zyu2 peng4 hou2 do1!/		sha256:1d5fb381590fd83e30b6cc021789891b3c75a37d301e52f1eb417844a6df0d41	GLOSSIKA-YUEHK-A1-DLG-005-20251228-I051	GLOSSIKA-YUEHK-A1-DLG-005-20251228-I053	no_project_match	naturalness_review_candidate				naturalness_review_candidate|contextual_comparative_hou2do1|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I053	53	dialog_turn	53	阿文		我都想儲錢,不過我好懶!	/Aa3 Man4: Ngo5 dou1 soeng2 cyu5 cin2, bat1 gwo3 ngo5 hou2 laan5!/		sha256:72b1aa5fe75a360573c30fe6f2409890ab516bf334dd4ce343d846e1b48ef80f	GLOSSIKA-YUEHK-A1-DLG-005-20251228-I052	GLOSSIKA-YUEHK-A1-DLG-005-20251228-I054	no_project_match	new_attestation				source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I054	54	dialog_turn	54	阿芬		哈哈!咁我哋互相鼓勵!	/Aa3 Fan1: Haa1 haa1! Gam2 ngo5 dei6 wu6 soeng1 gu2 lai6!/		sha256:7eed6f8ad3213d6a099f215412eaff44eaefb49808c73576590a421708c5041b	GLOSSIKA-YUEHK-A1-DLG-005-20251228-I053	GLOSSIKA-YUEHK-A1-DLG-005-20251228-I055	no_project_match	new_attestation				reciprocal_wussoeng1|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I055	55	dialog_turn	55	阿文		好呀!新一年,新開始!	/Aa3 Man4: Hou2 aa3! San1 jat1 nin4, san1 hoi1 ci2!/		sha256:dc4daf5b5411ed3b87f8e9f67f3a537a12ea23a70fa9e9411f0fdd8e09e08280	GLOSSIKA-YUEHK-A1-DLG-005-20251228-I054	GLOSSIKA-YUEHK-A1-DLG-005-20251228-I056	no_project_match	naturalness_review_candidate				naturalness_review_candidate|parallel_nominal_slogan|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I056	56	dialog_turn	56	阿芬		加油!我哋一定得!	/Aa3 Fan1: Gaa1 jau4! Ngo5 dei6 jat1 ding6 dak1!/		sha256:b3f56a55d2f7863a0dbf2e8b41f79966bdad511f52d3c70568ffc4d00faa2faa	GLOSSIKA-YUEHK-A1-DLG-005-20251228-I055		no_project_match	naturalness_review_candidate				naturalness_review_candidate|formulaic_encouragement|encouragement_dak1|source_turn_translation_not_provided	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I057	57	lexical_entry			1	新年	san1 nin4	New Year	sha256:b29a6b41540ecdde1052809830d57680227f3c27ca2c6715fff89a856198398c			exact_duplicate_candidate	exact_duplicate			data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W15-20260628/source.json|docs/research/GLOSSIKA-YUEHK-A1-W15-20260628-RESEARCH.md		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I058	58	lexical_entry			2	大計	daai6 gai3	big plan, resolution	sha256:37e2830454bce481ef984206509d86d8b92680d76c3dbe6e65d3fbd13d8ba26f			no_project_match	new_attestation					REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I059	59	lexical_entry			3	諗	nam2	to think	sha256:13074eef9159303aa4b0f14a0afcf4f9db1e2b2527a6d210818df44329f36877			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/verbs.js	src/parser/detectors/modality/intention-preference.js|src/parser/features/token-features.js|src/plugin-entry.js|src/runtime-resources/grammar/templates/construction-templates.js|src/runtime-resources/lexicon/token-lexicon/verbs.js	data/construction-adjudication-batches/batch-04.json|data/construction-adjudication-batches/batch-07.json|data/construction-adjudication-batches/batch-08.json|data/construction-candidate-readiness.json|data/construction-identities.json|data/slot-model.json|docs/research/CANONICAL-TARGET-ONTOLOGY-CP021B-R35.md|docs/research/COGNITION-SPEECH-INTENTION-SOURCE-MAP-CP021B-R31.md|docs/research/CONSTRUCTION-ADJUDICATION-BATCH-04.md|docs/research/CONSTRUCTION-ADJUDICATION-BATCH-08.md|docs/research/CP022-IMPLEMENTATION-BACKLOG-CP021B-R37.tsv|docs/research/CP035-P1-EXPERIENTIAL-DELIMITED-WRAPPER-AUDIT-R1.md|docs/research/CP035-P1-EXPERIENTIAL-DELIMITED-WRAPPER-INVENTORY-R1.tsv|docs/research/CP038-P1-SPEECH-TRANSFER-COMPLEMENT-WRAPPER-AUDIT-R1.md|docs/research/CP038-P1-SPEECH-TRANSFER-COMPLEMENT-WRAPPER-INVENTORY-R1.tsv|docs/research/LANE-08-REPORTED-SPEECH-COGNITION-STANCE-SOURCE-MAP-CP021B-R15.md|docs/research/PARSER-CONSTRUCTION-CANONICAL-CONSOLIDATION-MATRIX-CP021B-R35.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-COVERAGE-CP021B-R37.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R37.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-REGISTER-CP021B-R37.tsv|docs/research/PRQ2-010-CEOI4ZO2-ZI1NGOI6-EXCLUSION-ADDITION-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-010-CEOI4ZO2-ZI1NGOI6-EXCLUSION-ADDITION-SOURCE-VERIFICATION-R1.tsv|docs/research/UC-RQ-001-GENERAL-ZOENG1-DISPOSAL-NATURAL-ATTESTATION-R1.tsv|docs/research/UC-RQ-002-003-DOUBLE-OBJECT-HKCANCOR-CENSUS-R1.md|docs/research/UC-RQ-018-ALTERNATIVE-QUESTION-COLLISION-AUDIT-R1.tsv|docs/research/UC-RQ-029-ZYU6-DURATIVE-COLLISION-AUDIT-R1.tsv|docs/research/UC-RQ-029-ZYU6-DURATIVE-DISPOSITION-R1.md|grammar/research_pending/IntentionFrame.md|grammar/unsupported_generalization/CognitionStatementClause.md|tests/constructions/DitransitiveSpeechVP.json|tests/constructions/IntentionFrame.json	nam2_soeng2_lexical_contrast_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I060	60	lexical_entry			4	改變	goi2 bin3	to change	sha256:f9e7f3837ea665a036614bb4286293ef1c2f51cc2655738d60b19712d350744d			no_project_match	new_attestation					REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I061	61	lexical_entry			5	減肥	gaam2 fei4	to lose weight	sha256:33850910bf5ea5ba669a5891ce345729db0b954f46b4af835cf36334a693df23			no_project_match	new_attestation					REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I062	62	lexical_entry			6	肥	fei4	fat	sha256:79f689550defe29a086b1d49bb8b439eb6497a36adc7497418ac78bafe843ca6			exact_duplicate_candidate	exact_duplicate		src/runtime-resources/lexicon/token-lexicon/verbs.js	docs/research/PRQ2-003-JYUT6-SCALAR-PROGRESSION-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-003-JYUT6-SCALAR-PROGRESSION-RESEARCH-R1.md		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I063	63	lexical_entry			7	公斤	gung1 gan1	kilogram	sha256:bb2e1aba915842c551534b61e03a65423c50b5c107873152d546f274dbc7956a			exact_duplicate_candidate	exact_duplicate			docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R37.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-REGISTER-CP021B-R37.tsv		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I064	64	lexical_entry			8	點樣	dim2 joeng2	how	sha256:a0dfdc82c6d1209a91115af13a4bf8cf2363a5fb1fc82e53c6330343517bae96			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/referents-and-boundaries.js	src/plugin-entry.js|src/runtime-resources/grammar/templates/construction-templates.js|src/runtime-resources/grammar/templates/slot-generation-rules.js|src/runtime-resources/lexicon/token-lexicon/referents-and-boundaries.js	data/construction-adjudication-batches/batch-17.json|data/construction-identities.json|docs/research/CONSTRUCTION-ADJUDICATION-BATCH-17.md|docs/research/CP039-P1-EVALUATION-SCALAR-QUESTION-WRAPPER-AUDIT-R1.md|docs/research/CP039-P1-EVALUATION-SCALAR-QUESTION-WRAPPER-INVENTORY-R1.tsv|docs/research/NEGATION-ACCEPTABILITY-OPINION-SCHEDULING-SOURCE-MAP-CP021B-R30.md|docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R37.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-REGISTER-CP021B-R37.tsv|grammar/unsupported_generalization/OpinionQuestion.md|tests/constructions/OpinionQuestion.json	manner_wh_compositionality_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I065	65	lexical_entry			9	健身室	gin6 san1 sat1	gym	sha256:53c38cb0a82bd4399a3909da83e0ed55588196c265c135203b9da79542f1dd94			no_project_match	new_attestation					REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I066	66	lexical_entry			10	做運動	zou6 wan6 dung6	to exercise	sha256:dc60df40c87d549307b74f316d98971e77dd16224937c8124a4e09153b08bb0a			exact_duplicate_candidate	exact_duplicate		src/runtime-resources/lexicon/productive-vo.js|src/runtime-resources/presentation/learner-glosses.js	data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W16-20260705/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W16-20260705/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W16-20260705/source.json|tests/tooling/lexicon/glossika-week16-runtime-lexicon.test.js		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I067	67	lexical_entry			11	開始	hoi1 ci2	to start, to begin	sha256:2d23e582a905e889ca25660135b97c288b2df5a291aa865e2b0f7d8f34a72306			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/study-suite.js	src/runtime-resources/lexicon/token-lexicon/study-suite.js	docs/research/CP024-P0-L45-VERB-VALENCY-INVENTORY-R1.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-REGISTER-CP021B-R37.tsv|docs/research/PRQ2-006-LOK6HEOI3-CONTINUATIVE-ASPECT-RESEARCH-R1.md|docs/research/PRQ2-006-LOK6HEOI3-CONTINUATIVE-ASPECT-SOURCE-VERIFICATION-R1.tsv|docs/research/PRQ2-007-HEI2SOENG5LAI4-INCHOATIVE-ASPECT-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-007-HEI2SOENG5LAI4-INCHOATIVE-ASPECT-RESEARCH-R1.md|docs/research/PRQ2-007-HEI2SOENG5LAI4-INCHOATIVE-ASPECT-SOURCE-VERIFICATION-R1.tsv|grammar/research_pending/CompoundDirectionalMotionVP.md|grammar/research_pending/DirectedMannerMotionVP.md|grammar/research_pending/DirectionalMotionVP.md|grammar/research_pending/NegatedDirectionalMotionVP.md|grammar/unsupported_generalization/PerfectiveDirectionalVP.md|grammar/unsupported_generalization/ProgressiveDirectionalVP.md		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I068	68	lexical_entry			12	一月一號	jat1 jyut6 jat1 hou6	January 1st	sha256:464cc7362140fae7d794186ab34b1685c1447173b00c860f913f5dd77b75da8e			no_project_match	new_attestation					REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I069	69	lexical_entry			13	學	hok6	to learn, to study	sha256:fb3798db7a7773676a8d9f0a6af70062bb099fb21f6fac50fab4475f1cdc657a			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/things.js	src/parser/detectors/motion/path-goal-source.js|src/parser/detectors/transfer/lexical-give.js|src/runtime-resources/grammar/templates/category-span-templates.js|src/runtime-resources/lexicon/address-terms.js|src/runtime-resources/lexicon/productive-vo.js|src/runtime-resources/lexicon/token-lexicon/people-and-address.js|src/runtime-resources/lexicon/token-lexicon/places-and-times.js|src/runtime-resources/lexicon/token-lexicon/study-suite.js|src/runtime-resources/lexicon/token-lexicon/things.js|src/runtime-resources/normalization/simplified-to-traditional.js|src/runtime-resources/pronunciation/jyutping-review-expectations.js	data/construction-adjudication-batches/batch-09.json|data/construction-adjudication-batches/batch-10.json|data/construction-identities.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-004-20251221/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-004-20251221/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-004-20251221/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-DLG-004-20251221/source.json|docs/research/CONSTRUCTION-ADJUDICATION-BATCH-09.md|docs/research/CONSTRUCTION-ADJUDICATION-BATCH-10.md|docs/research/CP021B-NATIVE-NATURALNESS-INGESTION.md|docs/research/CP023-P1-PROG01-PREDICATE-COMPATIBILITY-MATRIX-R3.tsv|docs/research/CP023-P1-PROG01-R1-RESEARCH-CHECKPOINT.md|docs/research/CP023-P1-PROG01-REMEDIATION-DEPENDENCIES-R2.tsv|docs/research/CP024-P0-L45-CODE-REFERENCE-INVENTORY-R1.tsv|docs/research/CP024-P0-L45-PRODUCTIVE-VO-SEED-INVENTORY-R1.tsv|docs/research/CP051-P1-COPULAR-ANOTA-RECONCILIATION-R1.md|docs/research/EVALUATION-PACKET-BLUEPRINTS-CP021B-R37.json|docs/research/LANE-09-DIRECTIONAL-MOTION-SOURCE-MAP-CP021B-R3.md|docs/research/LANE-09-SERIAL-PURPOSE-SOURCE-MAP-CP021B-R16.md|docs/research/LEGITIMACY-WORK-LEDGER.md|docs/research/PARSER-CONSTRUCTION-CANONICAL-CONSOLIDATION-MATRIX-CP021B-R35.tsv|docs/research/PARSER-CONSTRUCTION-INTERNAL-DISPOSITION-MATRIX-CP021B-R34.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R37.tsv|docs/research/PARSER-CONSTRUCTION-SOURCE-REGISTER-CP021B-R37.tsv|docs/research/PRQ2-003-JYUT6-SCALAR-PROGRESSION-RESEARCH-R1.md|docs/research/PRQ2-003-JYUT6-SCALAR-PROGRESSION-SOURCE-VERIFICATION-R1.tsv|docs/research/PRQ2-007-HEI2SOENG5LAI4-INCHOATIVE-ASPECT-RESEARCH-R1.md|docs/research/PRQ2-007-HEI2SOENG5LAI4-INCHOATIVE-ASPECT-SOURCE-VERIFICATION-R1.tsv|docs/research/PRQ2-008-ZI2JIU3-ZAU6-SUFFICIENT-CONDITION-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-009-GEI3JIN4-PREMISE-RESPONSE-RESEARCH-R1.md|docs/research/PRQ2-015-MUI5-GO3GO3-DOU1-DISTRIBUTIVE-QUANTIFICATION-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-015-MUI5-GO3GO3-DOU1-DISTRIBUTIVE-QUANTIFICATION-RESEARCH-R1.md|docs/research/QUANTITY-SCALAR-ACTION-BOUNDARIES-SOURCE-MAP-CP021B-R29.md|docs/research/UC-RQ-004-CANTONESE-EQUATIVE-CONSTRUCTION-RESEARCH-R1.md|docs/research/UC-RQ-010-COREFERENTIAL-N-CL-N-CONSTRUCTION-RESEARCH-R1.md|grammar/research_pending/ExistentialClause.md|grammar/research_pending/ExistentialPresentationalClause.md|grammar/research_pending/GoalAttainmentMotionVP.md|grammar/research_pending/NegativeExperiential.md|grammar/unsupported_generalization/CopularANotAQuestion.md|grammar/unsupported_generalization/ExperientialClause.md|grammar/unsupported_generalization/PerfectiveDirectionalVP.md|test-data/cp021b-lx1-construction-freeze-baseline.json|test-data/CP023-P1-PROG01-visible-research-packet.tsv|test-data/native-speaker-naturalness-evidence-v1.json|test-data/native-speaker-naturalness-evidence-v1.tsv|test-data/pre-intermediate-gold-corpus.tsv|test-data/WECHAT-GX-TRAVEL-002-LEXICON-SOURCE-REGISTER-R2.tsv|tests/constructions/ClauseRelationGraph.json|tests/constructions/ClauseSpan.json|tests/constructions/CopularANotAQuestion.json|tests/constructions/DirectedMannerMotionVP.json|tests/constructions/ExistentialPresentationalClause.json|tests/constructions/GoalAttainmentMotionVP.json|tests/constructions/LocativeExistentialClause.json|tests/constructions/LocativePlacePhrase.json|tests/constructions/MalformedCandidate.json|tests/constructions/MeasureExpression.json|tests/constructions/ModifiedNP.json|tests/constructions/MotionGoalVP.json|tests/constructions/NeedsContext.json|tests/constructions/NominalPredicateClause.json|tests/constructions/OvertHeadDemonstrativeClassifierNP.json|tests/constructions/SourceMotionClause.json|tests/fixtures/regression-snapshots.json		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I070	70	lexical_entry			14	語言	jyu5 jin4	language	sha256:92f92914bdf8c59fd46d667f5700e37809566fe4779cd94178f890fdc0a09946			exact_duplicate_candidate	exact_duplicate			docs/research/PRQ2-003-JYUT6-SCALAR-PROGRESSION-SOURCE-VERIFICATION-R1.tsv		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I071	71	lexical_entry			15	邊隻	bin1 zek3	which (classifier for languages)	sha256:0d10acf6b0f4d6592e40acd3e99f4682daaf5d0daeb48e71a86182f6a5be97cb			no_project_match	new_attestation				language_classifier_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I072	72	lexical_entry			16	日文	Jat6 man4	Japanese	sha256:ed23bd5236a9d1b0478784479b4f303c5a1bea798c0e8757c626f7abe2abf7e5			no_project_match	new_attestation				capitalization_in_source_jyutping_preserved	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I073	73	lexical_entry			17	文化	man4 faa3	culture	sha256:5710c073a794a03f851a63ed616e66db8663fc88258331d290d20bf78c4346a6			exact_duplicate_candidate	exact_duplicate			docs/research/PARSER-CONSTRUCTION-SOURCE-REGISTER-CP021B-R37.tsv|grammar/research_pending/NegativeExperiential.md|grammar/unsupported_generalization/ExperientialClause.md|grammar/unsupported_generalization/PerfectiveDirectionalVP.md		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I074	74	lexical_entry			18	上堂	soeng5 tong4	to attend class	sha256:85a7b1dede453629208e5887997a933ad6124b8ea3727b246f1dfdf5d36518ab			exact_duplicate_candidate	exact_duplicate			docs/research/UC-RQ-017-LIN4-DOU1-EVEN-FOCUS-RESEARCH-R1.md|docs/research/UC-RQ-017-LIN4-DOU1-EVEN-FOCUS-SOURCE-VERIFICATION-R1.tsv		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I075	75	lexical_entry			19	每個禮拜	mui5 go3 lai5 baai3	every week	sha256:ca92653787ddb828e0d5387b4218bb61549b3f59fd748f9952342d8da30931c0			no_project_match	new_attestation				distributive_frequency_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I076	76	lexical_entry			20	兩次	loeng5 ci3	twice	sha256:4c6c8d3c9e5faf6c7c8b0c74590cf999cd7cd78ab44670e46df3f33a3771e7f8			exact_duplicate_candidate	exact_duplicate			docs/research/AB30-ZO-M-HKCANCOR-CLAIM-CROSS-REFERENCE-R1.md		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I077	77	lexical_entry			21	一定得	jat1 ding6 dak1	definitely can do it	sha256:92f5a158b4e04a215c720b5ce10d0b63b5e1110cc0bd3ca3b04bec7136078aee			exact_duplicate_candidate	exact_duplicate			docs/research/PRQ2-009-GEI3JIN4-PREMISE-RESPONSE-COLLISION-AUDIT-R1.tsv|tests/constructions/ClauseRelationGraph.json	encouragement_formula_and_dak1_review	REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I078	78	lexical_entry			22	早啲	zou2 di1	earlier	sha256:7434c6b78f4c5aadc40a246ec1d1d66214b8a8c56fedcc930315512c9e01d0b2			exact_duplicate_candidate	exact_duplicate			docs/research/PRQ2-002-ZOU2ZI1-HINDSIGHT-REGRET-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-002-ZOU2ZI1-HINDSIGHT-REGRET-RESEARCH-R1.md		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I079	79	lexical_entry			23	瞓	fan3	to sleep	sha256:00f8fbc2d2aafcf8049c8192e1cc9221529c643ce19eb8afe5d587f12efd14be			exact_duplicate_candidate	lexical_only_attestation	src/runtime-resources/lexicon/token-lexicon/verbs.js	src/runtime-resources/grammar/templates/slot-generation-rules.js|src/runtime-resources/lexicon/productive-vo.js|src/runtime-resources/lexicon/token-lexicon/things.js|src/runtime-resources/lexicon/token-lexicon/verbs.js	data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W18-20260719/source.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W19-20260726/source.json|data/research-ledgers/glossika-week18-common-verb-audit.json|docs/research/CP023-P1-PROG01-PREDICATE-COMPATIBILITY-MATRIX-R3.tsv|docs/research/CP023-P1-PROG01-R1-RESEARCH-CHECKPOINT.md|docs/research/CP023-P1-PROG01-R3-RESEARCH-CHECKPOINT.md|docs/research/CP023-P1-PROG01-REMEDIATION-DEPENDENCIES-R2.tsv|docs/research/CP024-P0-L45-CODE-REFERENCE-INVENTORY-R1.tsv|docs/research/CP024-P0-L45-PRODUCTIVE-VO-SEED-INVENTORY-R1.tsv|docs/research/CP024-P0-L45-VERB-VALENCY-INVENTORY-R1.tsv|docs/research/CP040-P1-FINAL-REACHABLE-WRAPPER-AUDIT-R1.md|docs/research/CP049-P1-ANOTA-ACCEPTABILITY-RECONCILIATION-R1.md|docs/research/CP049-P1-ANOTA-ACCEPTABILITY-SOURCE-VERIFICATION-R1.tsv|docs/research/CP061-P1-HIGH-FANOUT-BOUNDARY-CLOSURE-R1.md|docs/research/ENVIRONMENTAL-LOCATIVE-FRAMES-SOURCE-MAP-CP021B-R22.md|docs/research/GLOSSIKA-YUEHK-A1-W18-20260719-RESEARCH.md|docs/research/PARSER-CONSTRUCTION-SOURCE-MATRIX-CP021B-R37.tsv|docs/research/PRQ2-004-CAA1DI1-NEAR-MISS-COLLISION-AUDIT-R1.tsv|docs/research/PRQ2-004-CAA1DI1-NEAR-MISS-RESEARCH-R1.md|docs/research/PRQ2-004-CAA1DI1-NEAR-MISS-SOURCE-VERIFICATION-R1.tsv|docs/research/UC-RQ-029-ZYU6-DURATIVE-DISPOSITION-R1.md|grammar/research_pending/LocativePostureVP.md|grammar/unsupported_generalization/AcceptabilityANotA.md|test-data/CP023-P1-PROG01-visible-research-packet.tsv|tests/constructions/AcceptabilityANotA.json|tests/constructions/TransitiveVP.json		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I080	80	lexical_entry			24	平時	peng4 si4	usually	sha256:a8a48e27811503d0515b7b6da809953681053c0cd5849320d96de109dc6fd44d			exact_duplicate_candidate	exact_duplicate			data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W16-20260705/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W16-20260705/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W16-20260705/source.json|docs/research/CP025-P1-PFV01-SPEAKER-A-RAW-R2.md|docs/research/CP026-P1-RUL01-SPEAKER-A-FORM-R1.md|docs/research/CP032-P1-RUL01-CONTRAST-REQUIREMENTS-R1.tsv		REQUIRES_EXPERT_CONTEXT_REVIEW
GLOSSIKA-YUEHK-A1-DLG-005-20251228-I081	81	lexical_entry			25	好夜	hou2 je6	very late	sha256:786fdf8159816c0511368d904c641bf9a422e7a229873627e13a121ac6ffd5af			exact_duplicate_candidate	exact_duplicate		src/runtime-resources/lexicon/token-lexicon/referents-and-boundaries.js	data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/crosswalk.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/items.tsv|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/review.json|data/pedagogical-corpus/glossika/GLOSSIKA-YUEHK-A1-W17-20260712/source.json|docs/research/EVALUATION-PACKET-BLUEPRINTS-CP021B-R37.json|docs/research/PARSER-CONSTRUCTION-CANONICAL-CONSOLIDATION-MATRIX-CP021B-R35.tsv|test-data/cp021b-lx1-construction-freeze-baseline.json|test-data/review-only-readiness.tsv|test-data/w17-functional-corpus.tsv|test-data/w17-glossika-corpus.tsv|test-data/w17-naturalized-alternatives.tsv|tests/constructions/ClauseRelationGraph.json|tests/constructions/DegreeStativePredicate.json|tests/constructions/FormulaDiscourseUnit.json|tests/constructions/TemporalClause.json|tests/fixtures/regression-snapshots.json		REQUIRES_EXPERT_CONTEXT_REVIEW
