runtime_label	claim_layer	current_linguistic_status	runtime_embedded_status	status_alignment	linguistic_confidence_state	implementation_lifecycle	runtime_code_reference_count	accepted_fixture_count	accepted_fixture_origin_count	visible_or_focused_test_status	render_review_status	held_out_status	regression_status	code_document_alignment_status	productive_acceptance_eligible	note
LocativePlacePhrase	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	16	14	6	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
LocativePostureVP	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	4	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
LocativeWhQuestion	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	4	5	6	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
MalformedCandidate	internal	parser_heuristic	parser_heuristic	ALIGNED	medium	runtime_referenced_with_accepted_fixtures	13	15	14	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	not_applicable_or_internal	false	Runtime metadata and current governance agree in v0.5.184.
MannerAdverbialVP	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	4	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
MeasureExpression	internal	parser_heuristic	parser_heuristic	ALIGNED	medium	runtime_referenced_with_accepted_fixtures	4	12	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	not_applicable_or_internal	false	Runtime metadata and current governance agree in v0.5.184.
ModalANotAQuestion	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	15	2	2	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ModalChangeIntoResultFrame	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	4	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ModalVP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	17	15	16	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ModifiedNP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	21	37	14	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ModifierNP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	3	2	3	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
MotionDelimitedVP	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	3	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
MotionGoalVP	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	20	40	14	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
MotionPurposeChain	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	16	1	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
NamingClause	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	5	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
NeedsContext	internal	parser_heuristic	parser_heuristic	ALIGNED	medium	runtime_referenced_with_accepted_fixtures	29	74	25	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	not_applicable_or_internal	false	Runtime metadata and current governance agree in v0.5.184.
NegatedDirectionalMotionVP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	5	10	8	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
NegatedExistentialClause	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	7	2	3	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
NegatedExistentialFragment	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	6	11	4	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
NegatedLexicalizedStative	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	10	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
NegatedStativePredicate	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	8	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
NegatedVP	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	7	1	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
NegativeCognitionFragment	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	4	1	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
NegativeExperiential	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	2	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
NegativePotentialComplement	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	10	5	2	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
NegativePotentialDirectionalVP	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	1	2	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
NominalHeadSpan	internal	parser_heuristic	parser_heuristic	ALIGNED	medium	runtime_referenced_with_accepted_fixtures	18	27	21	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	not_applicable_or_internal	false	Runtime metadata and current governance agree in v0.5.184.
NominalPredicateClause	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	3	12	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
OpinionQuestion	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	2	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
OpinionStanceFrame	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	10	15	9	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
OrdinalClassifierNP	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	12	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
OvertHeadDemonstrativeClassifierNP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	shared_np_subsystem_component_no_active_demo01_candidate	14	30	9	NP_SUBSYSTEM_TESTED_WITH_COMPATIBLE_AND_INCOMPATIBLE_CLASSIFIER_HEADS	NOT_APPLICABLE_NO_ACTIVE_PROMOTION_CANDIDATE	NOT_APPLICABLE_DEMO01_ABANDONED_UNUSED	545_of_545_pass	ALIGNED_AS_RESEARCH_PENDING_SHARED_NP_COMPONENT	false	DEMO01 is abandoned. The reusable structural component remains research_pending; no render or held-out promotion track is active.
PassivePermissiveRelation	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_without_accepted_fixtures	4	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	CP020_FROZEN_60_ROW_HEADLESS_REVIEW_PENDING_RENDERED_ACCEPTANCE	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
PathPhrase	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	7	1	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
PerfectiveDirectionalVP	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	1	2	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
PerfectiveObjectResultPredicate	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	4	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
PerfectiveResultPredicate	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	3	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
PerfectiveVP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	23	37	21	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	CANDIDATE_HEADLESS_4_OF_4_INDEPENDENT_COMPLETION_PERFECTIVE_POSITIVES_PASS_RENDERED_PENDING	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
PolarQuestionFrame	internal	parser_heuristic	parser_heuristic	ALIGNED	medium	runtime_referenced_with_accepted_fixtures	10	6	6	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	not_applicable_or_internal	false	Runtime metadata and current governance agree in v0.5.184.
PoliteImperativeClause	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	5	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
PossessiveClassifierNP	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	4	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
PossessiveTransferClause	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	5	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
PostThemeParticipantRelation	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_without_accepted_fixtures	5	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
PostposedExistentialQuestion	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	4	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
PostverbalZoPerfectiveVP	language	provisional_reaudit	provisional_reaudit	ALIGNED	not_assigned_pending_reaudit	v0.5.184_compositional_np_object_integration_implemented_status_remains_reaudit	5	12	10	NP_SUBSYSTEM_INTEGRATION_PASS;PFV_CONTROLLED_POSITIVES_4_OF_6_NARROW_TARGET_PRESENT	historical_render_pass_retained_software_only	PROSPECTIVE_7_OF_7_PASS_CONSUMED_SOFTWARE_ONLY	545_of_545_pass	PARTIAL_OBJECT_INTERFACE_ALIGNED;ACTION_VERB_AND_SEMANTIC_SCOPE_REAUDIT_OPEN	false	Runtime governance is aligned. The subtype consumes only licensed NP objects; controlled positive coverage is 4/6. This software improvement does not restore productive status. Second-speaker work remains frozen.
PotentialDirectionalVP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	1	2	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
PotentialResultVP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	5	3	2	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
PreferenceVP	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	4	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
PriorityMarkerClause	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	6	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ProductiveVO	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	44	20	19	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ProgressiveDirectionalVP	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	1	1	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ProgressivePlaceQuestion	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	3	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ProgressivePurposeClause	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	5	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ProgressiveTransitivePredicate	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	5	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ProgressiveVP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	5	6	3	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ProgressiveWhObjectQuestion	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	3	1	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ProhibitiveImperative	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	6	1	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
PurposePredicate	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	5	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
QuantifiedClassifierNP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	22	23	12	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
QuantifiedPersonNP	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	10	1	2	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
QuantifiedTimeNP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	10	13	7	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
QuantityNP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	5	3	2	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ReduplicatedVP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	4	3	11	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
RelativeClauseNP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	6	3	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
RepetitiveComplementVP	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	4	3	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ReportedSpeech	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	8	7	12	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ResourceUseLaiFunctionRelation	language	provisional_reaudit	provisional_reaudit	ALIGNED	not_assigned_pending_reaudit	v0.5.184_runtime_governance_aligned_linguistic_reaudit_open	5	29	3	CP026_22_CASE_PROBE_6_NARROW_TARGET;5_BROAD_ONLY;11_NO_RELATION	historical_render_pass_retained_software_only	PROSPECTIVE_8_OF_8_PASS_CONSUMED_SOFTWARE_ONLY	545_of_545_pass	FAIL_CP026_SEMANTIC_RESOURCE_SCOPE_AND_COORDINATION;METADATA_NOW_ALIGNED	false	Runtime status metadata now agrees with governance. Semantic resource/predicate licensing and coordinated source-predicate coverage remain unresolved; second-speaker work remains frozen.
RestorativeComplementVP	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_with_accepted_fixtures	3	1	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ResultComplement	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	5	1	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ResultComplementVP	language	research_pending	research_pending	ALIGNED	not_assigned_research_pending	runtime_referenced_with_accepted_fixtures	8	3	1	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ResultStateClause	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	3	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ScalarEvaluation	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	9	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
ScalarRangeFragment	language	unsupported_generalization	unsupported_generalization	ALIGNED	unsupported	runtime_referenced_without_accepted_fixtures	6	0	0	not_assessed_in_current_definition_of_done_review	not_assessed_in_current_definition_of_done_review	NOT_ESTABLISHED	not_assessed_in_current_definition_of_done_review	pending_current_definition_of_done_line_by_line_review	false	Runtime metadata and current governance agree in v0.5.184.
