candidate_id	query_id	profile_kind	tokenization_kind	matched_surface_span	source_file	source_file_sha256	file_index_zero_based	turn_index_zero_based	token_index_zero_based	participant	recording_date	utterance_initial	utterance_final	preceding_lexical_token_count	following_lexical_token_count	following_predicate_candidate	nearest_left_lexical_word	nearest_left_lexical_pos	nearest_left_lexical_ud_pos	nearest_right_lexical_word	nearest_right_lexical_pos	nearest_right_lexical_ud_pos	text	previous_text	next_text	matched_tokens_json	tokens_json	annotation_status
jmd-83a7242bcc1187597fc2	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-026_v2.cha	95fb9865802b2cfa9e0b5a593cff800e4a5559f62a4e713ce352f518c0c93e3c	13	145	17	XXA	1997-07-28	false	false	16	5	true	都	d	ADV	食	v	VERB	過到去呢成十一點幾嚹已經,即係去到呢飯都冇得食呢就瞓囖.	喀.	有冇時差啊?	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""過"",""pos"":""v"",""jyutping"":""gwo3""},{""word"":""到"",""pos"":""p"",""jyutping"":""dou3""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""成"",""pos"":""m"",""jyutping"":""seng4""},{""word"":""十一"",""pos"":""m"",""jyutping"":""sap6jat1""},{""word"":""點"",""pos"":""q"",""jyutping"":""dim2""},{""word"":""幾"",""pos"":""m"",""jyutping"":""gei2""},{""word"":""嚹"",""pos"":""y1"",""jyutping"":""laa3""},{""word"":""已經"",""pos"":""d"",""jyutping"":""ji5ging1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""去"",""pos"":""v"",""jyutping"":""heoi3""},{""word"":""到"",""pos"":""p"",""jyutping"":""dou3""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""飯"",""pos"":""n"",""jyutping"":""faan6""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""食"",""pos"":""v"",""jyutping"":""sik6""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""瞓"",""pos"":""v"",""jyutping"":""fan3""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-c773cbe782777a53cb8e	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-026_v2.cha	95fb9865802b2cfa9e0b5a593cff800e4a5559f62a4e713ce352f518c0c93e3c	13	440	0	XXA	1997-07-28	true	false	0	1	true				攞	v	VERB	冇得攞.	scholarship啊.	冇得攞?	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""攞"",""pos"":""v"",""jyutping"":""lo2""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-fcac1144f46a5cd37673	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-026_v2.cha	95fb9865802b2cfa9e0b5a593cff800e4a5559f62a4e713ce352f518c0c93e3c	13	441	0	XXJ	1997-07-28	true	false	0	1	true				攞	v	VERB	冇得攞?	冇得攞.	真唔真啊?	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""攞"",""pos"":""v"",""jyutping"":""lo2""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-4e89e2927579f71e3ccb	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-026_v2.cha	95fb9865802b2cfa9e0b5a593cff800e4a5559f62a4e713ce352f518c0c93e3c	13	443	2	XXA	1997-07-28	false	false	1	8	true	冇	v1	VERB	攞	v	VERB	冇,冇得攞啊,我諗冇得攞啊應該.	真唔真啊?	冇得攞?	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""攞"",""pos"":""v"",""jyutping"":""lo2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""攞"",""pos"":""v"",""jyutping"":""lo2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""應該"",""pos"":""v"",""jyutping"":""jing1goi1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-ce0c6e1e3906479c6cd5	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-026_v2.cha	95fb9865802b2cfa9e0b5a593cff800e4a5559f62a4e713ce352f518c0c93e3c	13	443	8	XXA	1997-07-28	false	false	6	3	true	諗	v	VERB	攞	v	VERB	冇,冇得攞啊,我諗冇得攞啊應該.	真唔真啊?	冇得攞?	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""冇"",""pos"":""v1"",""jyutping"":""mou5""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""攞"",""pos"":""v"",""jyutping"":""lo2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""諗"",""pos"":""v"",""jyutping"":""nam2""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""攞"",""pos"":""v"",""jyutping"":""lo2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""應該"",""pos"":""v"",""jyutping"":""jing1goi1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-2cdd3b4e0b7563421974	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-026_v2.cha	95fb9865802b2cfa9e0b5a593cff800e4a5559f62a4e713ce352f518c0c93e3c	13	444	0	XXJ	1997-07-28	true	false	0	1	true				攞	v	VERB	冇得攞?	冇,冇得攞啊,我諗冇得攞啊應該.	因為佢嗰啲呢誒scholarship呢都係俾嗰啲繼續讀嗰啲人𠸏.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""攞"",""pos"":""v"",""jyutping"":""lo2""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-22c3ad42032370521a4f	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-026_v2.cha	95fb9865802b2cfa9e0b5a593cff800e4a5559f62a4e713ce352f518c0c93e3c	13	461	9	XXJ	1997-07-28	false	false	8	3	false	又	d	ADV	飯	n	NOUN	希望你攞到喇,噉我又有得飯食嘞.	遲啲留意下囖或者.	又有一餐食啊係唔係呀?	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""希望"",""pos"":""v"",""jyutping"":""hei1mong6""},{""word"":""你"",""pos"":""r"",""jyutping"":""nei5""},{""word"":""攞"",""pos"":""v"",""jyutping"":""lo2""},{""word"":""到"",""pos"":""u"",""jyutping"":""dou2""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""又"",""pos"":""d"",""jyutping"":""jau6""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""飯"",""pos"":""n"",""jyutping"":""faan6""},{""word"":""食"",""pos"":""v"",""jyutping"":""sik6""},{""word"":""嘞"",""pos"":""y"",""jyutping"":""laak3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-f17dfe94a04296e6304d	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-027_v2.cha	9021e0359557933ce4bd11e41871d555174f7fccc84bc0c4fb5ad7542f1a2dd1	14	82	2	XXB	1997-07-29	false	false	2	4	true	Poly	xjnt	PROPN	讀	v	VERB	得Poly有得讀Physiotherapy咋咩?	係咩?	係啊.	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""得"",""pos"":""v"",""jyutping"":""dak1""},{""word"":""Poly"",""pos"":""xjnt"",""jyutping"":null},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""讀"",""pos"":""v"",""jyutping"":""duk6""},{""word"":""Physiotherapy"",""pos"":""xn"",""jyutping"":null},{""word"":""咋"",""pos"":""y"",""jyutping"":""zaa3""},{""word"":""咩"",""pos"":""y"",""jyutping"":""me1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-3a071df46767b7e5de09	HKCANCOR-JAU-MOU-DAK-R1	polar_yau_mou_dak	yau_plus_single_token_mou_dak	有冇得	FC-027_v2.cha	9021e0359557933ce4bd11e41871d555174f7fccc84bc0c4fb5ad7542f1a2dd1	14	182	9	XXB	1997-07-29	false	false	9	1	true	學院	n	NOUN	讀	v	VERB	即係睇下嗰科喺嗰間學院有冇得讀?	揀科先囖.	係嘞.	"[{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""睇"",""pos"":""v"",""jyutping"":""tai2""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":""嗰"",""pos"":""r"",""jyutping"":""go2""},{""word"":""科"",""pos"":""n"",""jyutping"":""fo1""},{""word"":""喺"",""pos"":""p"",""jyutping"":""hai2""},{""word"":""嗰"",""pos"":""r"",""jyutping"":""go2""},{""word"":""間"",""pos"":""q"",""jyutping"":""gaan1""},{""word"":""學院"",""pos"":""n"",""jyutping"":""hok6jyun2""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""讀"",""pos"":""v"",""jyutping"":""duk6""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-d716c29b53cbdeb49e5e	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-029_v.cha	f2a94065a152941f5cea9ec552fd343fb65c0c8532dda4c7b5b914b449d06f86	16	301	6	XXS	1997-07-28	false	false	5	1	true	先	d	ADV	出糧	v	VERB	噉幾時啊,幾時先有得出糧?	吓?	八月二十八號.	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""幾時"",""pos"":""r"",""jyutping"":""gei2si4""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""幾時"",""pos"":""r"",""jyutping"":""gei2si4""},{""word"":""先"",""pos"":""d"",""jyutping"":""sin1""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""出糧"",""pos"":""v"",""jyutping"":""ceot1loeng4""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-ddf2f730c1317ee62620	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-035_v2.cha	ddb29bab01e3e932a9a80ffb3342df28e08dfc77d7f4527f5fc39d5a25ea4f5b	18	141	3	XXX	1997-08-05	false	false	3	17	false	我	r	PRON	點	r	PRON	搞到我冇得點食,即係嘗試下周圍嗰啲美食啊,好鬼,好鬼衰啊,冇得食.	因為今次帶咗太多無謂嘅餅乾去,同埋太多哩個公仔麵去嚹.	好慘,下次記住都係唔好點帶嘢去啊.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""搞"",""pos"":""v"",""jyutping"":""gaau2""},{""word"":""到"",""pos"":""p"",""jyutping"":""dou3""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""點"",""pos"":""r"",""jyutping"":""dim2""},{""word"":""食"",""pos"":""v"",""jyutping"":""sik6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""嘗試"",""pos"":""v"",""jyutping"":""soeng4si3""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":""周圍"",""pos"":""f"",""jyutping"":""zau1wai4""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""美食"",""pos"":""n"",""jyutping"":""mei5sik6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""鬼"",""pos"":""d1"",""jyutping"":""gwai2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""鬼"",""pos"":""d1"",""jyutping"":""gwai2""},{""word"":""衰"",""pos"":""a"",""jyutping"":""seoi1""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""食"",""pos"":""v"",""jyutping"":""sik6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-d128365280f3b1d5c20b	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-035_v2.cha	ddb29bab01e3e932a9a80ffb3342df28e08dfc77d7f4527f5fc39d5a25ea4f5b	18	141	23	XXX	1997-08-05	false	false	19	1	true	啊	y	PART	食	v	VERB	搞到我冇得點食,即係嘗試下周圍嗰啲美食啊,好鬼,好鬼衰啊,冇得食.	因為今次帶咗太多無謂嘅餅乾去,同埋太多哩個公仔麵去嚹.	好慘,下次記住都係唔好點帶嘢去啊.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""搞"",""pos"":""v"",""jyutping"":""gaau2""},{""word"":""到"",""pos"":""p"",""jyutping"":""dou3""},{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""點"",""pos"":""r"",""jyutping"":""dim2""},{""word"":""食"",""pos"":""v"",""jyutping"":""sik6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""嘗試"",""pos"":""v"",""jyutping"":""soeng4si3""},{""word"":""下"",""pos"":""u"",""jyutping"":""haa5""},{""word"":""周圍"",""pos"":""f"",""jyutping"":""zau1wai4""},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""美食"",""pos"":""n"",""jyutping"":""mei5sik6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""鬼"",""pos"":""d1"",""jyutping"":""gwai2""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""好"",""pos"":""d"",""jyutping"":""hou2""},{""word"":""鬼"",""pos"":""d1"",""jyutping"":""gwai2""},{""word"":""衰"",""pos"":""a"",""jyutping"":""seoi1""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""食"",""pos"":""v"",""jyutping"":""sik6""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-b4dd753f1a06ba236d09	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-038a_v2.cha	cd4ad166269f1a897199628fbebf608cca6cf01ecdb49fe51e80ed7340d7fc37	19	85	10	XXY	1997-08-14	false	false	9	2	true	先	d	ADV	走	v	VERB	噉呢,就要𠻺做到十點幾先有得走囖.	不過冇補水𡃉喎.	有時做到成點幾,兩點先走啊噉樣囖.	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""呢"",""pos"":""y1"",""jyutping"":""ne1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""就"",""pos"":""d"",""jyutping"":""zau6""},{""word"":""要"",""pos"":""vu"",""jyutping"":""jiu3""},{""word"":""𠻺"",""pos"":""d"",""jyutping"":""aa6""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""到"",""pos"":""p"",""jyutping"":""dou3""},{""word"":""十點幾"",""pos"":""t"",""jyutping"":""sap6dim2gei2""},{""word"":""先"",""pos"":""d"",""jyutping"":""sin1""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""走"",""pos"":""v"",""jyutping"":""zau2""},{""word"":""囖"",""pos"":""y"",""jyutping"":""lo1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-28d48e739daf79ab85f2	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-038a_v2.cha	cd4ad166269f1a897199628fbebf608cca6cf01ecdb49fe51e80ed7340d7fc37	19	141	5	XXY	1997-08-14	false	false	4	1	true	吖	y	PART	爆冷	v	VERB	噉都好吖,有得爆冷.	佢哋次次都話我臨尾先爆冷噉樣.	係囖.	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""噉"",""pos"":""c"",""jyutping"":""gam2""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""好"",""pos"":""a"",""jyutping"":""hou2""},{""word"":""吖"",""pos"":""y"",""jyutping"":""aa1""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""爆冷"",""pos"":""v"",""jyutping"":""baau3laang5""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-28a36dd4642059336c34	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-038b_v2.cha	4c6527d34ac3e5109b2cea1099627e8bc3a58f7f6ceadfe76f91ccdae2944eb4	20	133	7	XXX	1997-08-14	false	false	6	2	true	可能	vu	AUX	讀	v	VERB	即係十二,三分都可能有得讀喇.	係啊係啊,係啊.	係喇係喇.	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""十二"",""pos"":""m"",""jyutping"":""sap6ji6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""三"",""pos"":""m"",""jyutping"":""saam1""},{""word"":""分"",""pos"":""q"",""jyutping"":""fan1""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""可能"",""pos"":""vu"",""jyutping"":""ho2nang4""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""讀"",""pos"":""v"",""jyutping"":""duk6""},{""word"":""喇"",""pos"":""y"",""jyutping"":""laa1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-767274c418d1efcbd4a0	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-044_v2.cha	72dc24a95d5582e7e52a6748c1ac01d08fe1918399ebfb107c551c6656435430	22	390	0	XXE		true	false	0	2	false				特價	n	NOUN	冇得特價𠻹.	星期三,算喇.	為咗啲生日嘅人都冇辦法𠸏.	"[{""word"":""冇得"",""pos"":""v"",""jyutping"":""mou5dak1""}]"	"[{""word"":""冇得"",""pos"":""v"",""jyutping"":""mou5dak1""},{""word"":""特價"",""pos"":""n"",""jyutping"":""dak6gaa3""},{""word"":""𠻹"",""pos"":""y"",""jyutping"":""tim1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-b3c86a3df7459f6fb3bb	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-045_v2.cha	3b1b5ada7cebf940e99af50b4056be09f644177155a8627e1e9b28c4239e9c0d	23	352	2	XXK		false	false	2	2	true	𠻺	d	ADV	講	v	VERB	改𠻺冇得講啫.	不如你兩個幫下佢喇.	不如改過名叫Esprit吖.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""改"",""pos"":""v"",""jyutping"":""goi2""},{""word"":""𠻺"",""pos"":""d"",""jyutping"":""aa6""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""啫"",""pos"":""y"",""jyutping"":""ze1""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-1f8659093041eb221aae	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-049_v2.cha	5c9c6be3f062387a0f7ac4bff22603b2386c10e071a1a7e256731abc2b39f53f	26	116	3	XXB		false	false	3	2	true	集	n	NOUN	做	v	VERB	佢今集冇得做喎.	幾靚女𡃉佢真係.	梗係喇.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""佢"",""pos"":""r"",""jyutping"":""keoi5""},{""word"":""今"",""pos"":""t"",""jyutping"":""gam1""},{""word"":""集"",""pos"":""n"",""jyutping"":""zaap6""},{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""做"",""pos"":""v"",""jyutping"":""zou6""},{""word"":""喎"",""pos"":""y"",""jyutping"":""wo3""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-4603d2ccaab71614435a	HKCANCOR-JAU-MOU-DAK-R1	negative_mou_dak	single_token_mou_dak	冇得	FC-049_v2.cha	5c9c6be3f062387a0f7ac4bff22603b2386c10e071a1a7e256731abc2b39f53f	26	173	0	XXA		true	false	0	5	true				講	v	VERB	冇得講啊,係唔係啊?	天意來𠸏哩啲.	天意啊.	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""}]"	"[{""word"":""冇得"",""pos"":""vu"",""jyutping"":""mou5dak1""},{""word"":""講"",""pos"":""v"",""jyutping"":""gong2""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""係"",""pos"":""v"",""jyutping"":""hai6""},{""word"":""唔係"",""pos"":""v"",""jyutping"":""m4hai6""},{""word"":""啊"",""pos"":""y"",""jyutping"":""aa3""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-c2ea2da3e7aa22dfcd70	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-049_v2.cha	5c9c6be3f062387a0f7ac4bff22603b2386c10e071a1a7e256731abc2b39f53f	26	312	6	XXA		false	false	5	3	true	難得	a	ADJ	用	v	VERB	我有身份證𡃉,難得有得用,吹呀.	閃囖你咪.	嘩.	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""我"",""pos"":""r"",""jyutping"":""ngo5""},{""word"":""有"",""pos"":""v1"",""jyutping"":""jau5""},{""word"":""身份證"",""pos"":""n"",""jyutping"":""san1fan2zing3""},{""word"":""𡃉"",""pos"":""y"",""jyutping"":""gaa3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""難得"",""pos"":""a"",""jyutping"":""naan4dak1""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""用"",""pos"":""v"",""jyutping"":""jung6""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""吹"",""pos"":""v"",""jyutping"":""ceoi1""},{""word"":""呀"",""pos"":""y"",""jyutping"":""aa4""},{""word"":""."",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
jmd-28a5ca79a52d856136d4	HKCANCOR-JAU-MOU-DAK-R1	affirmative_yau_dak	single_token_yau_dak	有得	FC-052_v2.cha	f2678d2a43de8262a35444c40be0f5102f47032037d8a75763e98b4eae11e8a0	27	70	3	XXA		false	false	3	4	true	都	d	ADV	賣	v	VERB	即係香港都有得賣嘅,嗰啲機?	哦.	而家一路有𡃉嚹而家.	"[{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""}]"	"[{""word"":""即係"",""pos"":""c"",""jyutping"":""zik1hai6""},{""word"":""香港"",""pos"":""ns"",""jyutping"":""hoeng1gong2""},{""word"":""都"",""pos"":""d"",""jyutping"":""dou1""},{""word"":""有得"",""pos"":""vu"",""jyutping"":""jau5dak1""},{""word"":""賣"",""pos"":""v"",""jyutping"":""maai6""},{""word"":""嘅"",""pos"":""y"",""jyutping"":""ge3""},{""word"":"","",""pos"":"""",""jyutping"":null},{""word"":""嗰啲"",""pos"":""r"",""jyutping"":""go2di1""},{""word"":""機"",""pos"":""n"",""jyutping"":""gei1""},{""word"":""?"",""pos"":"""",""jyutping"":null}]"	REQUIRES_EXPERT_CONTEXT_REVIEW
